學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
114,公立,一般大學,0009,國立中山大學,02311006,外國語文學系,碩士班(日間),5,2,3,11.11
114,公立,一般大學,0009,國立中山大學,02311006,外國語文學系,博士班,3,0,3,30.00
114,公立,一般大學,0009,國立中山大學,02322005,中國文學系,碩士班(日間),2,1,1,5.00
114,公立,一般大學,0009,國立中山大學,03121011,政治學研究所,碩士班(日間),1,1,0,1.92
114,公立,一般大學,0009,國立中山大學,03121011,政治學研究所,博士班,4,4,0,22.22
114,公立,一般大學,0009,國立中山大學,03122019,亞太事務英語碩士學位學程,碩士班(日間),10,5,5,90.91
114,公立,一般大學,0009,國立中山大學,03122027,海洋事務研究所,碩士班(日間),1,0,1,6.25
114,公立,一般大學,0009,國立中山大學,03141013,社會學系,學士班(日間),3,0,3,1.69
114,公立,一般大學,0009,國立中山大學,03141013,社會學系,碩士班(日間),1,0,1,3.13
114,公立,一般大學,0009,國立中山大學,03143016,中國與亞太區域研究所,碩士班(日間),2,2,0,3.45
114,公立,一般大學,0009,國立中山大學,03143016,中國與亞太區域研究所,博士班,8,5,3,13.56
114,公立,一般大學,0009,國立中山大學,04121024,財務管理學系,博士班,1,1,0,7.69
114,公立,一般大學,0009,國立中山大學,04121084,國際資產管理研究所,碩士班(日間),1,1,0,0.99
114,公立,一般大學,0009,國立中山大學,04131021,企業管理學系,學士班(日間),6,1,5,1.80
114,公立,一般大學,0009,國立中山大學,04131021,企業管理學系,博士班,13,6,7,16.46
114,公立,一般大學,0009,國立中山大學,04131021,企業管理學系企業管理碩士班,碩士班(日間),2,0,2,0.83
114,公立,一般大學,0009,國立中山大學,04131022,國際經營管理全英語學士學位學程,學士班(日間),22,7,15,16.06
114,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,碩士班(日間),44,16,28,36.36
114,公立,一般大學,0009,國立中山大學,04131028,人力資源管理全英語碩士學位學程,碩士班(日間),21,9,12,45.65
114,公立,一般大學,0009,國立中山大學,04131028,人力資源管理研究所,博士班,3,1,2,15.79
114,公立,一般大學,0009,國立中山大學,04131077,社會創新研究所,碩士班(日間),1,0,1,2.33
114,公立,一般大學,0009,國立中山大學,04134010,政治經濟學系,學士班(日間),2,0,2,0.94
114,公立,一般大學,0009,國立中山大學,04199025,行銷傳播管理研究所,碩士班(日間),1,1,0,1.69
114,公立,一般大學,0009,國立中山大學,05111033,生物科學系,碩士班(日間),2,1,1,6.67
114,公立,一般大學,0009,國立中山大學,05111033,生物科學系,博士班,6,6,0,26.09
114,公立,一般大學,0009,國立中山大學,05121035,生物醫學研究所,博士班,11,3,8,22.45
114,公立,一般大學,0009,國立中山大學,05121044,海洋生物科技暨資源學系,學士班(日間),1,0,1,0.73
114,公立,一般大學,0009,國立中山大學,05121044,海洋生物科技暨資源學系,碩士班(日間),3,2,1,5.36
114,公立,一般大學,0009,國立中山大學,05121044,海洋生物科技暨資源學系,博士班,13,4,9,34.21
114,公立,一般大學,0009,國立中山大學,05121089,生物醫學科技學系全英語學士班,學士班(日間),2,0,2,3.28
114,公立,一般大學,0009,國立中山大學,05124076,精準醫學研究所,碩士班(日間),4,2,2,13.79
114,公立,一般大學,0009,國立中山大學,05211079,海洋科學與科技全英語博士學位學程,博士班,15,7,8,68.18
114,公立,一般大學,0009,國立中山大學,05311037,化學系,學士班(日間),6,2,4,2.76
114,公立,一般大學,0009,國立中山大學,05311037,化學系,碩士班(日間),7,5,2,3.78
114,公立,一般大學,0009,國立中山大學,05311037,化學系,博士班,22,11,11,61.11
114,公立,一般大學,0009,國立中山大學,05323047,海洋科學系,碩士班(日間),1,0,1,2.70
114,公立,一般大學,0009,國立中山大學,05323047,海洋科學系,博士班,4,4,0,26.67
114,公立,一般大學,0009,國立中山大學,05323075,海洋生態與保育研究所,碩士班(日間),1,1,0,5.26
114,公立,一般大學,0009,國立中山大學,05331038,物理學系,學士班(日間),6,5,1,2.91
114,公立,一般大學,0009,國立中山大學,05331038,物理學系,碩士班(日間),1,1,0,1.28
114,公立,一般大學,0009,國立中山大學,05331038,物理學系,博士班,23,12,11,54.76
114,公立,一般大學,0009,國立中山大學,05399070,理學國際博士學位學程,博士班,10,4,6,58.82
114,公立,一般大學,0009,國立中山大學,05411051,應用數學系,碩士班(日間),2,2,0,3.77
114,公立,一般大學,0009,國立中山大學,05411051,應用數學系,博士班,2,0,2,33.33
114,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系,學士班(日間),1,1,0,0.43
114,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系,碩士班(日間),9,6,3,3.37
114,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系,博士班,2,1,1,11.11
114,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系全英語學士班,學士班(日間),4,1,3,4.30
114,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系資訊安全碩士班,碩士班(日間),3,2,1,5.88
114,公立,一般大學,0009,國立中山大學,06131052,資訊管理學系,博士班,2,1,1,8.33
114,公立,一般大學,0009,國立中山大學,07112063,材料與光電科學學系,碩士班(日間),1,1,0,0.64
114,公立,一般大學,0009,國立中山大學,07112063,材料與光電科學學系,博士班,18,11,7,41.86
114,公立,一般大學,0009,國立中山大學,07121064,環境工程研究所,博士班,7,3,4,22.58
114,公立,一般大學,0009,國立中山大學,07122065,海洋環境及工程學系,碩士班(日間),1,1,0,2.17
114,公立,一般大學,0009,國立中山大學,07122065,海洋環境及工程學系,博士班,2,0,2,9.52
114,公立,一般大學,0009,國立中山大學,07141053,電機工程學系,學士班(日間),19,15,4,4.03
114,公立,一般大學,0009,國立中山大學,07141053,電機工程學系,碩士班(日間),2,2,0,0.52
114,公立,一般大學,0009,國立中山大學,07141053,電機工程學系,博士班,9,8,1,28.13
114,公立,一般大學,0009,國立中山大學,07141054,光電工程學系,碩士班(日間),1,1,0,0.47
114,公立,一般大學,0009,國立中山大學,07141054,光電工程學系,博士班,6,4,2,23.08
114,公立,一般大學,0009,國立中山大學,07141056,電信工程國際碩士學位學程,碩士班(日間),14,8,6,100.00
114,公立,一般大學,0009,國立中山大學,07141057,通訊工程研究所,博士班,6,5,1,50.00
114,公立,一般大學,0009,國立中山大學,07141058,電機電力工程國際碩士學位學程,碩士班(日間),16,11,5,100.00
114,公立,一般大學,0009,國立中山大學,07141088,積體電路設計研究所,碩士班(日間),3,1,2,6.38
114,公立,一般大學,0009,國立中山大學,07151061,機械與機電工程學系,學士班(日間),8,6,2,1.77
114,公立,一般大學,0009,國立中山大學,07151061,機械與機電工程學系,碩士班(日間),2,1,1,0.93
114,公立,一般大學,0009,國立中山大學,07151061,機械與機電工程學系,博士班,17,14,3,40.48
114,公立,一般大學,0009,國立中山大學,07193067,醫學科技研究所,博士班,2,1,1,7.69
114,公立,一般大學,0009,國立中山大學,09161074,生技醫藥研究所,博士班,2,1,1,22.22
114,公立,一般大學,0012,國立臺灣海洋大學,01111002,教育研究所,碩士班(日間),6,1,5,9.23
114,公立,一般大學,0012,國立臺灣海洋大學,02311003,應用英語研究所,碩士班(日間),4,1,3,12.50
114,公立,一般大學,0012,國立臺灣海洋大學,03111006,應用經濟研究所,碩士班(日間),1,0,1,4.76
114,公立,一般大學,0012,國立臺灣海洋大學,03121058,海洋政策碩士學位學程,碩士班(日間),2,2,0,15.38
114,公立,一般大學,0012,國立臺灣海洋大學,04199055,海洋觀光管理學士學位學程,學士班(日間),2,1,1,1.18
114,公立,一般大學,0012,國立臺灣海洋大學,04212009,海洋法律研究所,碩士班(日間),1,1,0,2.17
114,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,學士班(日間),1,0,1,0.53
114,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,碩士班(日間),3,0,3,6.67
114,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,博士班,6,3,3,30.00
114,公立,一般大學,0012,國立臺灣海洋大學,05121061,海洋生物科技及環境生態永續國際碩士學位學程,碩士班(日間),14,11,3,100.00
114,公立,一般大學,0012,國立臺灣海洋大學,05211008,海洋事務與資源管理研究所,碩士班(日間),1,1,0,7.69
114,公立,一般大學,0012,國立臺灣海洋大學,05321057,地球科學研究所,博士班,2,1,1,33.33
114,公立,一般大學,0012,國立臺灣海洋大學,05323017,海洋生物研究所,碩士班(日間),3,1,2,9.38
114,公立,一般大學,0012,國立臺灣海洋大學,05323017,海洋生物研究所,博士班,12,5,7,52.17
114,公立,一般大學,0012,國立臺灣海洋大學,05323020,海洋環境資訊系,博士班,1,0,1,14.29
114,公立,一般大學,0012,國立臺灣海洋大學,05323022,海洋環境與生態研究所,碩士班(日間),3,2,1,20.00
114,公立,一般大學,0012,國立臺灣海洋大學,05323023,海洋資源與環境變遷博士學位學程,博士班,10,5,5,55.56
114,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,碩士班(日間),1,1,0,0.57
114,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,博士班,2,1,1,22.22
114,公立,一般大學,0012,國立臺灣海洋大學,06131062,應用人工智慧國際碩士學位學程,碩士班(日間),8,5,3,100.00
114,公立,一般大學,0012,國立臺灣海洋大學,07122040,河海工程學系,碩士班(日間),8,7,1,11.43
114,公立,一般大學,0012,國立臺灣海洋大學,07122040,河海工程學系,博士班,8,7,1,23.53
114,公立,一般大學,0012,國立臺灣海洋大學,07122041,海洋工程科技博士學位學程,博士班,1,0,1,50.00
114,公立,一般大學,0012,國立臺灣海洋大學,07141025,電機工程學系,碩士班(日間),6,6,0,3.19
114,公立,一般大學,0012,國立臺灣海洋大學,07141025,電機工程學系,博士班,4,3,1,25.00
114,公立,一般大學,0012,國立臺灣海洋大學,07141030,通訊與導航工程學系,碩士班(日間),3,2,1,4.11
114,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,學士班(日間),1,0,1,0.26
114,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,博士班,1,1,0,16.67
114,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,博士班,2,2,0,20.00
114,公立,一般大學,0012,國立臺灣海洋大學,07163035,輪機工程學系,碩士班(日間),1,1,0,3.85
114,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,學士班(日間),5,2,3,1.20
114,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,碩士班(日間),4,2,2,3.51
114,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,博士班,6,2,4,17.65
114,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,學士班(日間),2,1,1,1.07
114,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,博士班,6,3,3,23.08
114,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,學士班(日間),4,3,1,1.03
114,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,碩士班(日間),22,10,12,23.66
114,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,博士班,15,6,9,32.61
114,公立,一般大學,0012,國立臺灣海洋大學,10411050,運輸科學系,碩士班(日間),7,3,4,9.09
114,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,學士班(日間),5,2,3,1.08
114,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,碩士班(日間),13,3,10,15.12
114,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,博士班,11,6,5,25.58
114,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系,碩士班(日間),2,1,1,6.25
114,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系智慧航運國際碩士班,碩士班(日間),4,1,3,100.00
114,公立,一般大學,0013,國立中正大學,01111001,教育學研究所課程博士班,博士班,1,1,0,3.45
114,公立,一般大學,0013,國立中正大學,01112005,成人及繼續教育學系,學士班(日間),1,0,1,0.87
114,公立,一般大學,0013,國立中正大學,01112005,成人及繼續教育學系,博士班,1,1,0,1.79
114,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際博士學位學程,博士班,8,4,4,100.00
114,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際碩士學位學程,碩士班(日間),23,9,14,100.00
114,公立,一般大學,0013,國立中正大學,02221015,歷史學系,博士班,1,1,0,4.76
114,公立,一般大學,0013,國立中正大學,02231016,哲學系,博士班,1,0,1,12.50
114,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,學士班(日間),13,3,10,5.99
114,公立,一般大學,0013,國立中正大學,02311012,外國語文學系英語教學碩士班,碩士班(日間),7,1,6,22.58
114,公立,一般大學,0013,國立中正大學,02322011,中國文學系,博士班,1,0,1,3.13
114,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,碩士班(日間),2,1,1,6.90
114,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,博士班,2,1,1,16.67
114,公立,一般大學,0013,國立中正大學,03111017,經濟學系國際經濟學博士班,博士班,1,1,0,16.67
114,公立,一般大學,0013,國立中正大學,03199022,認知科學博士學位學程,博士班,2,0,2,100.00
114,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),3,1,2,1.49
114,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,博士班,1,0,1,8.33
114,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,學士班(日間),2,1,1,0.66
114,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,碩士班(日間),1,0,1,1.05
114,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,博士班,3,1,2,37.50
114,公立,一般大學,0013,國立中正大學,04121035,國際財務金融管理碩士學位學程,碩士班(日間),21,14,7,91.30
114,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),3,1,2,0.91
114,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,碩士班(日間),2,0,2,2.04
114,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,博士班,1,0,1,1.89
114,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),1,1,0,0.30
114,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,碩士班(日間),2,1,1,2.74
114,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系分子生物博士班,博士班,3,1,2,14.29
114,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系生物醫學碩士班,碩士班(日間),1,0,1,4.76
114,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,博士班,4,2,2,57.14
114,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,碩士班(日間),4,3,1,11.11
114,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系地震學暨地球與環境科學博士班,博士班,2,2,0,28.57
114,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系地震學碩士班,碩士班(日間),2,0,2,13.33
114,公立,一般大學,0013,國立中正大學,05331067,物理學系,碩士班(日間),2,0,2,3.51
114,公立,一般大學,0013,國立中正大學,05331067,物理學系,博士班,3,2,1,37.50
114,公立,一般大學,0013,國立中正大學,05399078,跨領域科學國際博士學位學程,博士班,14,10,4,82.35
114,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),1,0,1,0.55
114,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,博士班,2,1,1,11.76
114,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,碩士班(日間),12,10,2,4.38
114,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,博士班,6,6,0,33.33
114,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,碩士班(日間),10,5,5,3.70
114,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,博士班,8,8,0,38.10
114,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,碩士班(日間),1,0,1,0.78
114,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,博士班,2,1,1,50.00
114,公立,一般大學,0013,國立中正大學,07151058,機械工程國際學士學位學程,學士班(日間),11,9,2,47.83
114,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,碩士班(日間),8,8,0,4.19
114,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,博士班,11,10,1,26.19
114,公立,一般大學,0013,國立中正大學,07151058,機械工程學系114秋季班國際智慧製造碩士專班,碩士班(日間),8,8,0,100.00
114,公立,一般大學,0013,國立中正大學,07151058,機械工程學系國際智慧製造碩士專班,碩士班(日間),7,4,3,100.00
114,公立,一般大學,0013,國立中正大學,07151082,前瞻工程全英語碩士學位學程,碩士班(日間),3,3,0,33.33
114,公立,一般大學,0013,國立中正大學,07199076,環境智能及智慧系統博士學位學程,博士班,1,1,0,100.00
114,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),1,0,1,0.29
114,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,碩士班(日間),4,1,3,5.19
114,公立,一般大學,0014,國立高雄師範大學,02313002,華語文教學研究所,碩士班(日間),21,2,19,19.63
114,公立,一般大學,0014,國立高雄師範大學,02321015,臺灣歷史文化及語言研究所,碩士班(日間),2,1,1,2.86
114,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),2,0,2,0.53
114,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),4,1,3,2.45
114,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),3,0,3,2.24
114,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,碩士班(日間),1,1,0,3.03
114,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,學士班(日間),1,1,0,0.35
114,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,碩士班(日間),1,1,0,1.96
114,公立,一般大學,0014,國立高雄師範大學,07141044,工程國際碩士學位學程,碩士班(日間),11,9,2,100.00
114,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,碩士班(日間),5,1,4,7.25
114,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,博士班,2,0,2,5.41
114,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,碩士班(日間),1,0,1,1.96
114,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),1,1,0,0.56
114,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),1,0,1,0.44
114,公立,一般大學,0015,國立彰化師範大學,02311066,科技與兒少英語研究所,碩士班(日間),1,0,1,3.33
114,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),3,1,2,0.93
114,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,學士班(日間),1,0,1,0.30
114,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,碩士班(日間),3,1,2,2.24
114,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,博士班,3,1,2,6.67
114,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系婚姻與家族治療碩士班,碩士班(日間),3,1,2,5.88
114,公立,一般大學,0015,國立彰化師範大學,03131055,復健諮商研究所,碩士班(日間),1,1,0,1.72
114,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,學士班(日間),1,0,1,0.55
114,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,博士班,1,1,0,1.32
114,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),3,0,3,1.40
114,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,碩士班(日間),2,1,1,2.53
114,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,博士班,1,0,1,4.76
114,公立,一般大學,0015,國立彰化師範大學,05121064,材料與生物科技暨科教國際碩士學位學程,碩士班(日間),26,17,9,100.00
114,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,碩士班(日間),1,1,0,3.03
114,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,博士班,6,2,4,37.50
114,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,學士班(日間),6,3,3,2.90
114,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系數位內容科技與管理碩士班,碩士班(日間),1,0,1,5.00
114,公立,一般大學,0015,國立彰化師範大學,06131050,資訊工程學系,學士班(日間),1,1,0,0.45
114,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,學士班(日間),1,0,1,0.49
114,公立,一般大學,0015,國立彰化師範大學,07141043,電子工程學系,學士班(日間),76,43,33,25.59
114,公立,一般大學,0015,國立彰化師範大學,07141062,工學院國際工程碩士學位學程,碩士班(日間),29,20,9,100.00
114,公立,一般大學,0015,國立彰化師範大學,07199067,電機與機械科技學系,學士班(日間),2,1,1,0.59
114,公立,一般大學,0015,國立彰化師範大學,07199067,電機與機械科技學系,博士班,1,1,0,0.97
114,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,學士班(日間),1,1,0,0.55
114,公立,一般大學,0017,國立臺北大學,02299008,民俗藝術與文化資產研究所,碩士班(日間),1,0,1,2.50
114,公立,一般大學,0017,國立臺北大學,02313046,創新華語文教學學士學位學程,學士班(日間),35,10,25,100.00
114,公立,一般大學,0017,國立臺北大學,04111017,會計學系,學士班(日間),3,0,3,0.56
114,公立,一般大學,0017,國立臺北大學,04121020,財務金融英語碩士學位學程,碩士班(日間),52,23,29,100.00
114,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,學士班(日間),1,1,0,0.36
114,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),2,1,1,0.39
114,公立,一般大學,0017,國立臺北大學,04131019,國際企業研究所,碩士班(日間),1,0,1,3.23
114,公立,一般大學,0017,國立臺北大學,04131045,智慧永續發展與管理英語學士學位學程,學士班(日間),38,12,26,100.00
114,公立,一般大學,0017,國立臺北大學,04134040,城市治理英語碩士學位學程,碩士班(日間),36,16,20,100.00
114,公立,一般大學,0017,國立臺北大學,05421033,統計學系,學士班(日間),1,1,0,0.39
114,公立,一般大學,0017,國立臺北大學,06111038,電機資訊學院博士班,博士班,2,2,0,12.50
114,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,碩士班(日間),5,4,1,10.20
114,公立,一般大學,0017,國立臺北大學,09141044,智慧醫療管理英語碩士學位學程,碩士班(日間),18,8,10,100.00
114,公立,一般大學,0017,國立臺北大學,09141044,智慧醫療管理英語碩士學位學程114秋季班輝達專班,碩士班(日間),6,2,4,100.00
114,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,碩士班(日間),1,1,0,2.08
114,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),1,1,0,0.44
114,公立,一般大學,0018,國立嘉義大學,01111001,教育學系教育研究碩士班,碩士班(日間),1,0,1,1.61
114,公立,一般大學,0018,國立嘉義大學,01111006,師範學院教學專業國際碩士學位學程,碩士班(日間),4,0,4,100.00
114,公立,一般大學,0018,國立嘉義大學,02151024,音樂學系,學士班(日間),6,2,4,4.00
114,公立,一般大學,0018,國立嘉義大學,02221033,應用歷史學系,學士班(日間),1,1,0,0.55
114,公立,一般大學,0018,國立嘉義大學,02311031,外國語言學系,學士班(日間),2,0,2,0.54
114,公立,一般大學,0018,國立嘉義大學,02322029,中國文學系,學士班(日間),1,0,1,0.53
114,公立,一般大學,0018,國立嘉義大學,03111034,應用經濟學系,學士班(日間),1,0,1,0.48
114,公立,一般大學,0018,國立嘉義大學,04121041,財務金融學系,學士班(日間),1,1,0,0.47
114,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,學士班(日間),3,0,3,1.30
114,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,博士班,2,1,1,5.71
114,公立,一般大學,0018,國立嘉義大學,04143044,行銷與觀光管理學系,學士班(日間),1,0,1,0.56
114,公立,一般大學,0018,國立嘉義大學,05121053,生化科技學系,碩士班(日間),1,1,0,7.14
114,公立,一般大學,0018,國立嘉義大學,05199058,微生物免疫與生物藥學系,學士班(日間),1,0,1,0.53
114,公立,一般大學,0018,國立嘉義大學,06131066,資訊工程學系,碩士班(日間),1,1,0,1.49
114,公立,一般大學,0018,國立嘉義大學,07211088,食品科學系,學士班(日間),1,0,1,0.53
114,公立,一般大學,0018,國立嘉義大學,07211088,食品科學系,博士班,1,0,1,5.00
114,公立,一般大學,0018,國立嘉義大學,07312072,景觀學系,學士班(日間),1,1,0,0.74
114,公立,一般大學,0018,國立嘉義大學,07321070,土木與水資源工程學系,學士班(日間),1,0,1,0.52
114,公立,一般大學,0018,國立嘉義大學,08111074,農藝學系,學士班(日間),1,1,0,0.61
114,公立,一般大學,0018,國立嘉義大學,08112079,動物科學系,學士班(日間),1,0,1,0.56
114,公立,一般大學,0018,國立嘉義大學,08121080,園藝學系,學士班(日間),1,1,0,0.60
114,公立,一般大學,0018,國立嘉義大學,08312047,水生生物科學系,碩士班(日間),1,0,1,5.56
114,公立,一般大學,0018,國立嘉義大學,08411108,獸醫學系,學士班(日間),2,0,2,0.78
114,公立,一般大學,0018,國立嘉義大學,10151110,管理學院外籍生全英文授課觀光暨管理碩士學位學程,碩士班(日間),7,3,4,87.50
114,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,學士班(日間),1,1,0,0.60
114,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,碩士班(日間),3,3,0,37.50
114,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,學士班(日間),17,8,9,7.46
114,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,碩士班(日間),1,0,1,10.00
114,公立,一般大學,0019,國立高雄大學,04121039,財務金融學系,學士班(日間),1,0,1,0.43
114,公立,一般大學,0019,國立高雄大學,04131009,亞太工商管理學系,學士班(日間),3,1,2,1.21
114,公立,一般大學,0019,國立高雄大學,04131009,亞太工商管理學系,碩士班(日間),1,0,1,4.17
114,公立,一般大學,0019,國立高雄大學,05111019,生命科學系,學士班(日間),4,0,4,2.12
114,公立,一般大學,0019,國立高雄大學,05311022,應用化學系,學士班(日間),1,0,1,0.53
114,公立,一般大學,0019,國立高雄大學,05331023,應用物理學系,學士班(日間),3,2,1,1.38
114,公立,一般大學,0019,國立高雄大學,06131026,資訊管理學系,學士班(日間),19,10,9,7.88
114,公立,一般大學,0019,國立高雄大學,06131028,資訊工程學系,碩士班(日間),1,1,0,1.96
114,公立,一般大學,0019,國立高雄大學,07111030,化學工程及材料工程學系,學士班(日間),3,2,1,1.57
114,公立,一般大學,0019,國立高雄大學,07111030,化學工程及材料工程學系,碩士班(日間),1,0,1,2.13
114,公立,一般大學,0019,國立高雄大學,07141027,電機工程學系,學士班(日間),7,5,2,1.57
114,公立,一般大學,0019,國立高雄大學,07311035,建築學系,學士班(日間),3,0,3,1.96
114,公立,一般大學,0019,國立高雄大學,07321029,土木與環境工程學系,學士班(日間),1,1,0,0.46
114,公立,一般大學,0019,國立高雄大學,10152033,運動健康與休閒學系,學士班(日間),9,5,4,3.37
114,公立,一般大學,0020,國立東華大學,01111001,教育與潛能開發學系教育博士班,博士班,11,6,5,11.22
114,公立,一般大學,0020,國立東華大學,01111001,教育與潛能開發學系教育碩士班,碩士班(日間),13,2,11,27.66
114,公立,一般大學,0020,國立東華大學,01111004,花師教育學院多元文化教育碩士班,碩士班(日間),1,0,1,6.67
114,公立,一般大學,0020,國立東華大學,02121019,藝術與設計學系,學士班(日間),2,0,2,0.92
114,公立,一般大學,0020,國立東華大學,02121019,藝術與設計學系,碩士班(日間),1,0,1,1.79
114,公立,一般大學,0020,國立東華大學,02131117,藝術學院藝術跨領域國際博士班,博士班,2,1,1,100.00
114,公立,一般大學,0020,國立東華大學,02222042,族群關係與文化學系,學士班(日間),1,1,0,0.78
