學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
112,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,碩士班(日間),11,7,4,4.01
112,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,博士班,17,7,10,40.48
112,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,學士班(日間),2,2,0,0.50
112,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,碩士班(日間),7,4,3,2.44
112,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,博士班,16,9,7,30.77
112,公立,一般大學,0005,國立成功大學,07112065,尖端材料國際碩士學位學程,碩士班(日間),5,5,0,100.00
112,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,學士班(日間),4,2,2,1.79
112,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,碩士班(日間),6,1,5,6.52
112,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,博士班,5,3,2,29.41
112,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,學士班(日間),2,1,1,1.04
112,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,博士班,4,3,1,14.81
112,公立,一般大學,0005,國立成功大學,07132052,能源工程國際博士學位學程,博士班,6,6,0,54.55
112,公立,一般大學,0005,國立成功大學,07132052,能源工程國際碩士學位學程,碩士班(日間),13,8,5,43.33
112,公立,一般大學,0005,國立成功大學,07132052,能源工程國際學士學位學程,學士班(日間),36,21,15,32.43
112,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,學士班(日間),7,6,1,0.97
112,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,碩士班(日間),11,10,1,1.48
112,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,博士班,12,10,2,10.62
112,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,學士班(日間),1,1,0,0.41
112,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,碩士班(日間),1,1,0,0.59
112,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,博士班,5,4,1,14.71
112,公立,一般大學,0005,國立成功大學,07141040,奈米積體電路工程博士學位學程,博士班,1,1,0,16.67
112,公立,一般大學,0005,國立成功大學,07141041,製造資訊與系統研究所,碩士班(日間),1,1,0,1.54
112,公立,一般大學,0005,國立成功大學,07141071,工程科學系,學士班(日間),1,1,0,0.35
112,公立,一般大學,0005,國立成功大學,07141071,工程科學系,碩士班(日間),2,2,0,0.86
112,公立,一般大學,0005,國立成功大學,07141071,工程科學系,博士班,1,0,1,2.17
112,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,學士班(日間),5,4,1,0.72
112,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,碩士班(日間),6,5,1,1.43
112,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,博士班,16,14,2,32.65
112,公立,一般大學,0005,國立成功大學,07151133,智慧製造國際碩士學位學程,碩士班(日間),1,1,0,4.76
112,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,學士班(日間),7,5,2,2.67
112,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,碩士班(日間),4,2,2,2.01
112,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,博士班,3,2,1,7.89
112,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,學士班(日間),4,3,1,1.76
112,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,博士班,1,1,0,10.00
112,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,學士班(日間),13,7,6,7.93
112,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,碩士班(日間),11,3,8,10.78
112,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,博士班,23,13,10,25.84
112,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系醫療器材創新國際碩士班,碩士班(日間),4,3,1,26.67
112,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,學士班(日間),3,1,2,1.60
112,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,碩士班(日間),1,0,1,1.14
112,公立,一般大學,0005,國立成功大學,07311075,建築學系,碩士班(日間),2,0,2,1.14
112,公立,一般大學,0005,國立成功大學,07311075,建築學系,博士班,2,1,1,4.00
112,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,學士班(日間),2,2,0,1.04
112,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,博士班,2,1,1,10.00
112,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,學士班(日間),11,6,5,2.46
112,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,碩士班(日間),30,18,12,11.49
112,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,博士班,19,14,5,43.18
112,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,碩士班(日間),9,5,4,14.29
112,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,博士班,20,16,4,52.63
112,公立,一般大學,0005,國立成功大學,08192039,轉譯農業科學博士學位學程,博士班,3,0,3,23.08
112,公立,一般大學,0005,國立成功大學,09121053,基礎醫學研究所,博士班,4,0,4,3.77
112,公立,一般大學,0005,國立成功大學,09121054,分子醫學研究所,碩士班(日間),4,1,3,11.11
112,公立,一般大學,0005,國立成功大學,09121077,醫學系,學士班(日間),10,3,7,1.95
112,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,碩士班(日間),3,2,1,8.82
112,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,博士班,7,3,4,8.64
112,公立,一般大學,0005,國立成功大學,09121083,生理學研究所,碩士班(日間),1,0,1,2.94
112,公立,一般大學,0005,國立成功大學,09131090,護理學系,碩士班(日間),10,1,9,13.51
112,公立,一般大學,0005,國立成功大學,09131090,護理學系國際博士班,博士班,30,7,23,46.15
112,公立,一般大學,0005,國立成功大學,09141094,醫學檢驗生物技術學系,碩士班(日間),1,0,1,2.33
112,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,學士班(日間),1,0,1,0.70
112,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,碩士班(日間),3,0,3,13.04
112,公立,一般大學,0005,國立成功大學,09159091,健康照護科學研究所,博士班,4,1,3,10.81
112,公立,一般大學,0005,國立成功大學,09161086,藥學系,學士班(日間),2,0,2,1.09
112,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,碩士班(日間),4,1,3,13.33
112,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,博士班,2,0,2,6.25
112,公立,一般大學,0005,國立成功大學,09191079,公共衛生研究所,碩士班(日間),3,0,3,7.69
112,公立,一般大學,0005,國立成功大學,09191079,公共衛生研究所,博士班,6,2,4,16.22
112,公立,一般大學,0005,國立成功大學,09191085,環境醫學研究所,博士班,5,3,2,16.13
112,公立,一般大學,0005,國立成功大學,09199127,食品安全衛生暨風險管理研究所,碩士班(日間),4,3,1,10.26
112,公立,一般大學,0005,國立成功大學,10152097,體育健康與休閒研究所,碩士班(日間),2,2,0,4.88
112,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,學士班(日間),4,2,2,2.02
112,公立,一般大學,0005,國立成功大學,99999137,全校永續跨域國際碩士學位學程,碩士班(日間),6,2,4,54.55
112,公立,一般大學,0006,國立中興大學,02221007,歷史學系,博士班,1,1,0,2.38
112,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,學士班(日間),4,1,3,1.68
112,公立,一般大學,0006,國立中興大學,02321003,台灣文學與跨國文化研究所,碩士班(日間),1,0,1,2.38
112,公立,一般大學,0006,國立中興大學,02321004,台灣與跨文化研究國際博士學位學程,博士班,6,3,3,54.55
112,公立,一般大學,0006,國立中興大學,02322005,中國文學系,學士班(日間),1,1,0,0.49
112,公立,一般大學,0006,國立中興大學,02322005,中國文學系,博士班,2,1,1,7.14
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,5,3,2,20.00
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士班(日間),1,1,0,2.22
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,2,1,1,6.90
112,公立,一般大學,0006,國立中興大學,03122119,亞洲與中國研究英語碩士學位學程,碩士班(日間),7,6,1,87.50
112,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),3,0,3,1.70
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),3,1,2,1.39
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,碩士班(日間),1,1,0,1.49
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,2,1,1,11.76
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),12,5,7,5.08
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,碩士班(日間),2,2,0,2.67
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,博士班,3,0,3,7.89
112,公立,一般大學,0006,國立中興大學,04131097,運動與健康管理研究所,碩士班(日間),1,1,0,3.70
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),12,4,8,5.77
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,碩士班(日間),6,2,4,9.68
112,公立,一般大學,0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,碩士班(日間),23,8,15,57.50
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,學士班(日間),1,0,1,0.27
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,博士班,8,5,3,21.05
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,碩士班(日間),2,0,2,5.00
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,10,3,7,50.00
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,碩士班(日間),1,1,0,1.69
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,1,1,0,6.67
112,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),2,0,2,1.56
112,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,2,1,1,7.69
112,公立,一般大學,0006,國立中興大學,05121037,基因體暨生物資訊學研究所,碩士班(日間),2,0,2,8.70
112,公立,一般大學,0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,博士班,32,16,16,72.73
112,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,博士班,1,1,0,11.11
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,2,1,1,7.14
112,公立,一般大學,0006,國立中興大學,05311039,化學系,碩士班(日間),1,0,1,0.60
112,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,3,2,1,27.27
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),1,1,0,0.40
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,碩士班(日間),4,4,0,10.00
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,9,5,4,75.00
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,博士班,4,3,1,25.00
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),3,3,0,2.29
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,學士班(日間),3,3,0,2.16
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士班(日間),1,1,0,0.63
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,博士班,2,1,1,6.45
112,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,學士班(日間),1,0,1,0.47
112,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,碩士班(日間),2,2,0,1.31
112,公立,一般大學,0006,國立中興大學,07112057,材料科學與工程學系,博士班,2,1,1,6.45
112,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,碩士班(日間),2,2,0,2.22
112,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,博士班,5,2,3,25.00
112,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,碩士班(日間),3,2,1,1.03
112,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,博士班,1,1,0,2.86
112,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,學士班(日間),2,2,0,0.50
112,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,碩士班(日間),7,5,2,2.93
112,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,博士班,3,2,1,15.00
112,公立,一般大學,0006,國立中興大學,07151051,精密工程研究所,碩士班(日間),6,6,0,8.22
112,公立,一般大學,0006,國立中興大學,07151051,精密工程研究所,博士班,3,3,0,25.00
112,公立,一般大學,0006,國立中興大學,07151052,生物產業機電工程學系,碩士班(日間),2,1,1,4.76
112,公立,一般大學,0006,國立中興大學,07151052,生物產業機電工程學系,博士班,2,1,1,13.33
112,公立,一般大學,0006,國立中興大學,07193060,生醫工程研究所,碩士班(日間),5,2,3,13.89
112,公立,一般大學,0006,國立中興大學,07193060,生醫工程研究所,博士班,7,4,3,70.00
112,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,學士班(日間),3,1,2,1.40
112,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,碩士班(日間),2,1,1,2.15
112,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,博士班,3,2,1,16.67
112,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,學士班(日間),2,2,0,0.51
112,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,碩士班(日間),1,1,0,0.84
112,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,博士班,3,3,0,14.29
112,公立,一般大學,0006,國立中興大學,08111063,農藝學系,學士班(日間),8,5,3,4.08
112,公立,一般大學,0006,國立中興大學,08111063,農藝學系,博士班,1,1,0,9.09
112,公立,一般大學,0006,國立中興大學,08111064,國際農學博士學位學程,博士班,17,10,7,89.47
112,公立,一般大學,0006,國立中興大學,08111064,國際農學碩士學位學程,碩士班(日間),23,9,14,88.46
112,公立,一般大學,0006,國立中興大學,08112066,動物科學系,學士班(日間),5,2,3,2.39
112,公立,一般大學,0006,國立中興大學,08112066,動物科學系,碩士班(日間),7,2,5,10.45
112,公立,一般大學,0006,國立中興大學,08112066,動物科學系,博士班,10,5,5,34.48
112,公立,一般大學,0006,國立中興大學,08121067,園藝學系,學士班(日間),3,3,0,1.67
112,公立,一般大學,0006,國立中興大學,08121067,園藝學系,碩士班(日間),2,2,0,2.56
112,公立,一般大學,0006,國立中興大學,08121067,園藝學系,博士班,8,3,5,25.81
112,公立,一般大學,0006,國立中興大學,08191083,土壤環境科學系,碩士班(日間),3,2,1,8.33
112,公立,一般大學,0006,國立中興大學,08191083,土壤環境科學系,博士班,4,1,3,28.57
112,公立,一般大學,0006,國立中興大學,08193076,生物產業管理研究所,碩士班(日間),1,1,0,2.78
112,公立,一般大學,0006,國立中興大學,08193078,國際農企業學士學位學程,學士班(日間),26,15,11,30.59
112,公立,一般大學,0006,國立中興大學,08193079,農業經濟與行銷碩士學位學程,碩士班(日間),3,1,2,12.00
112,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,碩士班(日間),3,1,2,7.14
112,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,博士班,5,3,2,41.67
112,公立,一般大學,0006,國立中興大學,08211086,森林學系,碩士班(日間),2,0,2,3.28
112,公立,一般大學,0006,國立中興大學,08211086,森林學系,博士班,3,1,2,10.34
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,學士班(日間),15,2,13,4.03
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,碩士班(日間),3,1,2,4.17
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,博士班,3,3,0,9.68
112,公立,一般大學,0006,國立中興大學,08411089,獸醫病理生物學研究所,博士班,1,0,1,10.00
112,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,碩士班(日間),1,1,0,5.56
112,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,博士班,2,0,2,25.00
112,公立,一般大學,0006,國立中興大學,09141094,醫學生物科技博士學位學程,博士班,1,1,0,4.76
112,公立,一般大學,0006,國立中興大學,09199096,組織工程與再生醫學博士學位學程,博士班,3,1,2,11.11
112,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,碩士班(日間),1,0,1,1.19
112,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,博士班,3,1,2,7.89
112,公立,一般大學,0007,國立陽明交通大學,01131002,英語教學研究所,碩士班(日間),5,2,3,13.89
112,公立,一般大學,0007,國立陽明交通大學,02191107,視覺文化研究所,碩士班(日間),1,1,0,4.55
112,公立,一般大學,0007,國立陽明交通大學,02222095,客家文化學院博士班,博士班,1,0,1,11.11
112,公立,一般大學,0007,國立陽明交通大學,02299008,人文社會學系,學士班(日間),1,0,1,0.51
112,公立,一般大學,0007,國立陽明交通大學,02299008,人文社會學系族群與文化碩士班,碩士班(日間),1,1,0,3.23
112,公立,一般大學,0007,國立陽明交通大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),11,4,7,44.00
112,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,碩士班(日間),1,0,1,2.70
112,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,博士班,10,7,3,21.28
112,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系,學士班(日間),1,0,1,0.50
112,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系外國文學與語言學碩士班,碩士班(日間),1,0,1,2.50
112,公立,一般大學,0007,國立陽明交通大學,04121020,資訊管理與財務金融學系財務金融博士班,博士班,1,1,0,3.23
112,公立,一般大學,0007,國立陽明交通大學,04131016,管理學院企業管理碩士學位學程,碩士班(日間),30,14,16,40.00
112,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,碩士班(日間),1,0,1,0.96
112,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,博士班,1,0,1,3.45
112,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,學士班(日間),2,1,1,0.90
112,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,博士班,2,1,1,6.67
112,公立,一般大學,0007,國立陽明交通大學,04199023,科技管理研究所,博士班,2,1,1,10.00
112,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,碩士班(日間),6,1,5,4.51
112,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,學士班(日間),6,2,4,2.11
112,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,博士班,2,2,0,4.00
112,公立,一般大學,0007,國立陽明交通大學,05121030,分子醫學與生物工程研究所,博士班,1,1,0,5.56
112,公立,一般大學,0007,國立陽明交通大學,05121094,生物科技學院產業博士班,博士班,1,1,0,6.67
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,學士班(日間),3,1,2,2.86
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,碩士班(日間),2,2,0,2.94
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,博士班,1,1,0,7.14
112,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,碩士班(日間),6,4,2,13.33
112,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,博士班,8,3,5,33.33
112,公立,一般大學,0007,國立陽明交通大學,05123116,生化暨分子生物研究所,碩士班(日間),1,0,1,2.04
112,公立,一般大學,0007,國立陽明交通大學,05124034,生物資訊及系統生物研究所,博士班,5,0,5,21.74
112,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,碩士班(日間),1,0,1,1.54
112,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,博士班,1,1,0,3.03
112,公立,一般大學,0007,國立陽明交通大學,05199035,跨領域神經科學國際研究生博士學位學程,博士班,8,6,2,44.44
112,公立,一般大學,0007,國立陽明交通大學,05211043,環境科技博士學位學程(台灣聯合大學系統),博士班,7,5,2,100.00
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,碩士班(日間),2,2,0,0.92
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,博士班,8,5,3,14.55
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系分子科學博士班,博士班,1,0,1,12.50
112,公立,一般大學,0007,國立陽明交通大學,05311039,永續化學科技國際研究生博士學位學程,博士班,30,27,3,93.75
112,公立,一般大學,0007,國立陽明交通大學,05331040,物理研究所,博士班,6,2,4,50.00
112,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,學士班(日間),1,0,1,0.39
112,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,博士班,13,5,8,15.66
112,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,學士班(日間),1,0,1,0.49
112,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,碩士班(日間),1,0,1,2.17
112,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,博士班,1,0,1,12.50
112,公立,一般大學,0007,國立陽明交通大學,06131022,資訊管理研究所,博士班,1,0,1,3.85
112,公立,一般大學,0007,國立陽明交通大學,06131058,資訊工程學系,學士班(日間),35,26,9,4.23
112,公立,一般大學,0007,國立陽明交通大學,06131061,資訊科學與工程研究所,博士班,1,1,0,0.71
112,公立,一般大學,0007,國立陽明交通大學,06131104,智慧計算與科技研究所,碩士班(日間),1,1,0,1.69
112,公立,一般大學,0007,國立陽明交通大學,06131106,智慧科學暨綠能學院博士班,博士班,1,1,0,9.09
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,學士班(日間),1,1,0,0.47
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,博士班,15,11,4,12.40
112,公立,一般大學,0007,國立陽明交通大學,07121076,環境工程研究所,博士班,4,2,2,21.05
112,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,學士班(日間),13,8,5,1.20
112,公立,一般大學,0007,國立陽明交通大學,07141054,光電博士學位學程(台灣聯合大學系統),博士班,12,8,4,100.00
112,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院博士班,博士班,44,34,10,52.38
112,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院碩士班,碩士班(日間),13,5,8,10.74
112,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際博士學位學程,博士班,66,54,12,100.00
112,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際碩士學位學程,碩士班(日間),56,43,13,100.00
112,公立,一般大學,0007,國立陽明交通大學,07141101,光電學院博士班,博士班,2,1,1,6.67
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,學士班(日間),6,6,0,1.46
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,碩士班(日間),3,2,1,0.88
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,博士班,11,11,0,15.28
112,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,學士班(日間),7,2,5,2.64
112,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,碩士班(日間),2,1,1,1.32
112,公立,一般大學,0007,國立陽明交通大學,07193120,生醫光電研究所,博士班,5,3,2,25.00
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,學士班(日間),1,0,1,0.85
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,碩士班(日間),1,1,0,0.99
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,博士班,3,2,1,5.66
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,學士班(日間),9,8,1,2.78
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,碩士班(日間),4,2,2,1.96
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,博士班,6,6,0,10.71
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,學士班(日間),1,1,0,0.39
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,碩士班(日間),2,1,1,10.00
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,博士班,2,2,0,12.50
112,公立,一般大學,0007,國立陽明交通大學,09121125,醫學系,學士班(日間),7,2,5,0.84
112,公立,一般大學,0007,國立陽明交通大學,09121128,分子醫學博士學位學程,博士班,29,15,14,28.43
112,公立,一般大學,0007,國立陽明交通大學,09121130,神經科學研究所,碩士班(日間),1,0,1,2.22
112,公立,一般大學,0007,國立陽明交通大學,09121130,神經科學研究所,博士班,1,1,0,3.70
112,公立,一般大學,0007,國立陽明交通大學,09121132,解剖學及細胞生物學研究所,碩士班(日間),2,0,2,3.85
112,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,碩士班(日間),3,2,1,9.09
112,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,博士班,6,3,3,24.00
112,公立,一般大學,0007,國立陽明交通大學,09131149,護理學系,學士班(日間),1,0,1,0.63
112,公立,一般大學,0007,國立陽明交通大學,09141159,生物醫學影像暨放射科學系,博士班,3,2,1,7.50
112,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,碩士班(日間),4,1,3,8.51
112,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,博士班,3,0,3,25.00
112,公立,一般大學,0007,國立陽明交通大學,09171143,傳統醫藥研究所,碩士班(日間),1,0,1,4.00
112,公立,一般大學,0007,國立陽明交通大學,09171143,傳統醫藥研究所,博士班,1,1,0,2.44
112,公立,一般大學,0007,國立陽明交通大學,09191137,公共衛生研究所,博士班,29,15,14,36.71
112,公立,一般大學,0007,國立陽明交通大學,09191140,環境與職業衛生研究所,碩士班(日間),1,0,1,2.94
112,公立,一般大學,0007,國立陽明交通大學,09191141,國際衛生碩士學位學程,碩士班(日間),28,6,22,84.85
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系,博士班,1,0,1,4.17
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系物流管理碩士班,碩士班(日間),2,0,2,4.17
112,公立,一般大學,0007,國立陽明交通大學,99999096,百川學士學位學程,學士班(日間),1,1,0,0.80
112,公立,一般大學,0008,國立中央大學,01115001,學習與教學研究所,博士班,1,0,1,3.70
112,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,碩士班(日間),1,1,0,5.26
112,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,博士班,3,2,1,10.00
112,公立,一般大學,0008,國立中央大學,02299012,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),5,0,5,31.25
112,公立,一般大學,0008,國立中央大學,02311007,英美語文學系,碩士班(日間),2,1,1,5.00
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,碩士班(日間),2,2,0,3.03
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,博士班,1,0,1,4.35
112,公立,一般大學,0008,國立中央大學,03111013,經濟學系,學士班(日間),2,0,2,0.80
112,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,碩士班(日間),3,1,2,10.71
112,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,博士班,2,2,0,16.67
112,公立,一般大學,0008,國立中央大學,03131034,跨領域神經科學國際研究生博士學位學程,博士班,2,1,1,40.00
112,公立,一般大學,0008,國立中央大學,04121024,財務金融學系,博士班,5,4,1,62.50
112,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,學士班(日間),1,1,0,0.25
112,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,碩士班(日間),1,0,1,0.76
112,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,博士班,14,5,9,17.50
