學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
113,公立,一般大學,0020,國立東華大學,05311071,化學系,碩士班(日間),1,0,1,3.57
113,公立,一般大學,0020,國立東華大學,05311071,化學系,博士班,9,3,6,69.23
113,公立,一般大學,0020,國立東華大學,05323078,海洋生物研究所,碩士班(日間),2,2,0,11.11
113,公立,一般大學,0020,國立東華大學,05331072,物理學系應用物理博士班,博士班,14,8,6,70.00
113,公立,一般大學,0020,國立東華大學,05331072,物理學系應用物理碩士班,碩士班(日間),6,4,2,28.57
113,公立,一般大學,0020,國立東華大學,05499118,理工學院大數據科學國際學士班,學士班(日間),4,1,3,20.00
113,公立,一般大學,0020,國立東華大學,06131086,資訊工程學系,學士班(日間),160,109,51,27.21
113,公立,一般大學,0020,國立東華大學,06131086,資訊工程學系,碩士班(日間),15,7,8,10.27
113,公立,一般大學,0020,國立東華大學,06131086,資訊工程學系,博士班,7,3,4,63.64
113,公立,一般大學,0020,國立東華大學,06134081,資訊管理學系,學士班(日間),4,2,2,1.50
113,公立,一般大學,0020,國立東華大學,06134081,資訊管理學系,碩士班(日間),5,3,2,15.15
113,公立,一般大學,0020,國立東華大學,07112090,材料科學與工程學系,碩士班(日間),1,1,0,4.35
113,公立,一般大學,0020,國立東華大學,07112090,材料科學與工程學系,博士班,7,4,3,70.00
113,公立,一般大學,0020,國立東華大學,07141083,電機工程學系,博士班,1,1,0,25.00
113,公立,一般大學,0020,國立東華大學,07141085,光電工程學系,學士班(日間),1,1,0,0.52
113,公立,一般大學,0020,國立東華大學,10151091,觀光暨休閒遊憩學系,學士班(日間),1,0,1,0.52
113,公立,一般大學,0020,國立東華大學,10151091,觀光暨休閒遊憩學系,碩士班(日間),5,4,1,29.41
113,公立,一般大學,0021,國立暨南國際大學,01111001,國際文教與比較教育學系,博士班,3,2,1,10.00
113,公立,一般大學,0021,國立暨南國際大學,01111050,教育學院學士班,學士班(日間),1,0,1,1.02
113,公立,一般大學,0021,國立暨南國際大學,01114010,教育政策與行政學系,碩士班(日間),1,0,1,2.70
113,公立,一般大學,0021,國立暨南國際大學,01114010,教育政策與行政學系,博士班,10,3,7,12.20
113,公立,一般大學,0021,國立暨南國際大學,01115012,課程教學與科技研究所,碩士班(日間),1,0,1,4.17
113,公立,一般大學,0021,國立暨南國際大學,01131007,華語文教學碩士學位學程,碩士班(日間),4,1,3,22.22
113,公立,一般大學,0021,國立暨南國際大學,02221015,歷史學系,碩士班(日間),1,1,0,5.56
113,公立,一般大學,0021,國立暨南國際大學,02311014,外國語文學系,碩士班(日間),1,1,0,7.69
113,公立,一般大學,0021,國立暨南國際大學,02322013,中國語文學系,學士班(日間),1,1,0,0.52
113,公立,一般大學,0021,國立暨南國際大學,02322013,中國語文學系,碩士班(日間),1,1,0,3.85
113,公立,一般大學,0021,國立暨南國際大學,03111016,經濟學系,碩士班(日間),1,0,1,8.33
113,公立,一般大學,0021,國立暨南國際大學,03143019,東南亞學系,博士班,4,3,1,23.53
113,公立,一般大學,0021,國立暨南國際大學,04131022,國際企業學系,學士班(日間),1,0,1,0.34
113,公立,一般大學,0021,國立暨南國際大學,04131022,國際企業學系,碩士班(日間),3,0,3,6.38
113,公立,一般大學,0021,國立暨南國際大學,04131026,新興產業策略與發展博士學位學程,博士班,20,8,12,21.28
113,公立,一般大學,0021,國立暨南國際大學,04131026,新興產業策略與發展碩士學位學程,碩士班(日間),2,1,1,11.76
113,公立,一般大學,0021,國立暨南國際大學,04143052,文化創意與社會行銷碩士學位學程,碩士班(日間),5,0,5,33.33
113,公立,一般大學,0021,國立暨南國際大學,06131030,資訊管理學系,學士班(日間),3,0,3,1.02
113,公立,一般大學,0021,國立暨南國際大學,06131034,資訊工程學系,學士班(日間),12,2,10,4.40
113,公立,一般大學,0021,國立暨南國際大學,06131034,資訊工程學系,碩士班(日間),1,0,1,0.92
113,公立,一般大學,0021,國立暨南國際大學,07112037,應用材料及光電工程學系,學士班(日間),1,1,0,0.43
113,公立,一般大學,0021,國立暨南國際大學,07141031,電機工程學系,學士班(日間),1,1,0,0.34
113,公立,一般大學,0021,國立暨南國際大學,07141031,電機工程學系,碩士班(日間),1,0,1,2.08
113,公立,一般大學,0021,國立暨南國際大學,07321035,土木工程學系,學士班(日間),1,0,1,0.58
113,公立,一般大學,0021,國立暨南國際大學,07321035,土木工程學系,博士班,7,3,4,30.43
113,公立,一般大學,0021,國立暨南國際大學,09231038,社會政策與社會工作學系,博士班,2,2,0,5.26
113,公立,一般大學,0021,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,學士班(日間),2,1,1,0.65
113,公立,技專校院,0022,國立臺灣科技大學,01116002,數位學習與教育研究所,碩士班(日間),13,3,10,16.88
113,公立,技專校院,0022,國立臺灣科技大學,01116002,數位學習與教育研究所,博士班,28,16,12,50.91
113,公立,技專校院,0022,國立臺灣科技大學,02122004,設計系,學士班(日間),4,1,3,0.97
113,公立,技專校院,0022,國立臺灣科技大學,02122004,設計系碩士班,碩士班(日間),1,0,1,0.82
113,公立,技專校院,0022,國立臺灣科技大學,02311003,應用外語系,學士班(日間),2,0,2,0.83
113,公立,技專校院,0022,國立臺灣科技大學,02311003,應用外語系碩士班,碩士班(日間),11,5,6,28.21
113,公立,技專校院,0022,國立臺灣科技大學,04121010,財務金融研究所,碩士班(日間),8,3,5,15.38
113,公立,技專校院,0022,國立臺灣科技大學,04131008,企業管理系博士班,博士班,22,10,12,42.31
113,公立,技專校院,0022,國立臺灣科技大學,04131008,企業管理系碩士班,碩士班(日間),21,7,14,15.00
113,公立,技專校院,0022,國立臺灣科技大學,04199011,科技管理研究所,碩士班(日間),14,4,10,29.79
113,公立,技專校院,0022,國立臺灣科技大學,04199013,管理學院MBA,碩士班(日間),46,15,31,44.66
113,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系,學士班(日間),1,0,1,0.42
113,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系_重點產業系所招生,碩士班(日間),5,2,3,100.00
113,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系博士班,博士班,10,6,4,22.73
113,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系碩士班,碩士班(日間),23,16,7,16.43
113,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系,學士班(日間),3,2,1,0.77
113,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系_重點產業系所招生,碩士班(日間),9,6,3,100.00
113,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系_重點產業系所招生,博士班,3,2,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系博士班,博士班,23,17,6,53.49
113,公立,技專校院,0022,國立臺灣科技大學,06131020,資訊工程系碩士班,碩士班(日間),21,14,7,6.23
113,公立,技專校院,0022,國立臺灣科技大學,06132043,人工智慧跨域科技研究所,碩士班(日間),2,2,0,3.03
113,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系,學士班(日間),11,6,5,2.64
113,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系_重點產業系所招生,碩士班(日間),9,6,3,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系_重點產業系所招生,博士班,7,3,4,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系博士班,博士班,38,26,12,65.52
113,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系碩士班,碩士班(日間),25,13,12,8.74
113,公立,技專校院,0022,國立臺灣科技大學,07112015,應用科技研究所,碩士班(日間),6,1,5,6.98
113,公立,技專校院,0022,國立臺灣科技大學,07112015,應用科技研究所,博士班,42,26,16,29.79
113,公立,技專校院,0022,國立臺灣科技大學,07112015,應用科技研究所_重點產業系所招生,碩士班(日間),4,2,2,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07112015,應用科技研究所_重點產業系所招生,博士班,5,4,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系_重點產業系所招生,碩士班(日間),3,0,3,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系_重點產業系所招生,博士班,12,8,4,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系博士班,博士班,34,28,6,43.04
113,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系碩士班,碩士班(日間),8,6,2,3.35
113,公立,技專校院,0022,國立臺灣科技大學,07132044,能源永續科技研究所,碩士班(日間),1,0,1,1.47
113,公立,技專校院,0022,國立臺灣科技大學,07132044,能源永續科技研究所,博士班,1,1,0,6.67
113,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系,學士班(日間),2,2,0,0.33
113,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系_重點產業系所招生,碩士班(日間),9,9,0,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系_重點產業系所招生,博士班,4,3,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系博士班,博士班,12,11,1,19.35
113,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系碩士班,碩士班(日間),32,25,7,7.08
113,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系,學士班(日間),4,2,2,0.77
113,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系_重點產業系所招生,碩士班(日間),10,8,2,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系_重點產業系所招生,博士班,1,0,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系博士班,博士班,30,29,1,37.04
113,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系碩士班,碩士班(日間),26,19,7,4.86
113,公立,技專校院,0022,國立臺灣科技大學,07141019,光電工程研究所,博士班,6,4,2,50.00
113,公立,技專校院,0022,國立臺灣科技大學,07141019,光電工程研究所_重點產業系所招生,博士班,1,1,0,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07141022,色彩與照明科技研究所,碩士班(日間),1,0,1,2.17
113,公立,技專校院,0022,國立臺灣科技大學,07141022,色彩與照明科技研究所_重點產業系所招生,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系,學士班(日間),1,1,0,0.17
113,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系_重點產業系所招生,碩士班(日間),3,3,0,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系_重點產業系所招生,博士班,8,6,2,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系博士班,博士班,51,42,9,63.75
113,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系碩士班,碩士班(日間),11,11,0,2.39
113,公立,技專校院,0022,國立臺灣科技大學,07151024,自動化及控制研究所,碩士班(日間),4,4,0,5.80
113,公立,技專校院,0022,國立臺灣科技大學,07151024,自動化及控制研究所,博士班,6,6,0,50.00
113,公立,技專校院,0022,國立臺灣科技大學,07151024,自動化及控制研究所_重點產業系所招生,碩士班(日間),3,2,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系_重點產業系所招生,碩士班(日間),9,3,6,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系_重點產業系所招生,博士班,8,7,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系博士班,博士班,26,14,12,55.32
113,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系碩士班,碩士班(日間),40,19,21,26.67
113,公立,技專校院,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,碩士班(日間),4,4,0,5.56
113,公立,技專校院,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,博士班,1,1,0,9.09
113,公立,技專校院,0022,國立臺灣科技大學,07194040,工程學院_先進科技全英語外國學生專班,學士班(日間),94,66,28,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07194040,先進科技全英語學士學位學程,學士班(日間),1,0,1,50.00
113,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系_重點產業系所招生,碩士班(日間),2,1,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系_重點產業系所招生,博士班,1,0,1,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系博士班,博士班,5,2,3,14.71
113,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系碩士班,碩士班(日間),12,3,9,9.84
113,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系,學士班(日間),1,1,0,0.26
113,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系_重點產業系所招生,碩士班(日間),15,9,6,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系_重點產業系所招生,博士班,10,7,3,100.00
113,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系博士班,博士班,24,18,6,48.98
113,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系碩士班,碩士班(日間),32,23,9,14.29
113,公立,技專校院,0022,國立臺灣科技大學,09171034,醫學工程研究所,碩士班(日間),1,0,1,1.85
113,公立,技專校院,0022,國立臺灣科技大學,09171034,醫學工程研究所_重點產業系所招生,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,碩士班(日間),4,0,4,33.33
113,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,博士班,9,4,5,15.79
113,公立,技專校院,0023,國立雲林科技大學,02111013,數位媒體設計系碩士班,碩士班(日間),1,1,0,1.25
113,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系,學士班(日間),4,1,3,1.97
113,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系碩士班,碩士班(日間),1,0,1,1.61
113,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),2,0,2,0.81
113,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,博士班,3,1,2,2.94
113,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系,學士班(日間),1,0,1,0.50
113,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系碩士班,碩士班(日間),1,1,0,1.47
113,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系,學士班(日間),1,0,1,0.58
113,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系碩士班,碩士班(日間),1,1,0,1.64
113,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系碩士班,碩士班(日間),2,1,1,3.23
113,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系,學士班(日間),3,2,1,1.13
113,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系碩士班,碩士班(日間),2,1,1,4.17
113,公立,技專校院,0023,國立雲林科技大學,02322003,漢學應用研究所,碩士班(日間),1,1,0,3.13
113,公立,技專校院,0023,國立雲林科技大學,04111018,會計系博士班,博士班,6,1,5,37.50
113,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系博士班,博士班,9,4,5,36.00
113,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系碩士班,碩士班(日間),2,0,2,3.13
113,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系,學士班(日間),2,0,2,0.75
113,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系博士班,博士班,25,13,12,29.07
113,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系碩士班,碩士班(日間),32,11,21,22.86
113,公立,技專校院,0023,國立雲林科技大學,04131022,國際管理學士學位學程,學士班(日間),5,4,1,5.49
113,公立,技專校院,0023,國立雲林科技大學,04199023,創業管理碩士學位學程,碩士班(日間),1,0,1,5.88
113,公立,技專校院,0023,國立雲林科技大學,06111066,智慧數據科學研究所,碩士班(日間),1,1,0,2.50
113,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系,學士班(日間),1,1,0,0.26
113,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系博士班,博士班,5,2,3,26.32
113,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系碩士班,碩士班(日間),2,2,0,2.04
113,公立,技專校院,0023,國立雲林科技大學,06131065,國際人工智慧管理研究所,碩士班(日間),24,21,3,50.00
113,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系,學士班(日間),1,0,1,0.22
113,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系博士班,博士班,3,1,2,60.00
113,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系碩士班,碩士班(日間),1,1,0,0.82
113,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系博士班,博士班,1,1,0,25.00
113,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系博士班,博士班,3,2,1,37.50
113,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系,學士班(日間),1,1,0,0.35
113,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系碩士班,碩士班(日間),9,7,2,5.36
113,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系,學士班(日間),1,1,0,0.19
113,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系博士班,博士班,7,7,0,33.33
113,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系碩士班,碩士班(日間),3,3,0,1.89
113,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系,學士班(日間),1,0,1,0.24
113,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系博士班,博士班,1,1,0,8.33
113,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技研究所,博士班,30,19,11,42.86
113,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系,學士班(日間),1,0,1,0.48
113,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系碩士班,碩士班(日間),1,0,1,2.70
113,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系碩士班,碩士班(日間),5,3,2,11.63
113,公立,技專校院,0023,國立雲林科技大學,10152053,休閒運動研究所,碩士班(日間),1,1,0,5.00
113,公立,技專校院,0024,國立屏東科技大學,04121007,財務金融國際學士學位學程,學士班(日間),2,1,1,3.33
113,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系,學士班(日間),1,0,1,0.30
113,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系,學士班(日間),2,0,2,1.03
113,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系碩士班,碩士班(日間),11,2,9,24.44
113,公立,技專校院,0024,國立屏東科技大學,05121016,農學院生物資源博士班,博士班,3,1,2,10.71
113,公立,技專校院,0024,國立屏東科技大學,05121049,動物疫苗科技研究所,碩士班(日間),5,4,1,19.23
113,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,博士班,10,9,1,55.56
113,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系博士班,博士班,1,1,0,4.17
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系,學士班(日間),1,1,0,0.26
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系碩士班,碩士班(日間),1,1,0,2.78
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系博士班,博士班,6,4,2,26.09
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系碩士班,碩士班(日間),8,3,5,10.00
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學國際碩士學位學程,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系博士班,博士班,2,1,1,11.11
113,公立,技專校院,0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系,學士班(日間),10,10,0,2.35
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系碩士班,碩士班(日間),1,1,0,2.94
113,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系,學士班(日間),2,1,1,0.78
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系碩士班,碩士班(日間),2,0,2,11.76
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理國際碩士學位學程,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,學士班(日間),41,20,21,26.80
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系博士班,博士班,74,42,32,83.15
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系碩士班,碩士班(日間),43,27,16,82.69
113,公立,技專校院,0024,國立屏東科技大學,08211041,森林系,學士班(日間),1,0,1,0.45
113,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系,學士班(日間),3,3,0,1.20
113,公立,技專校院,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,博士班,5,3,2,62.50
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系,學士班(日間),3,1,2,0.76
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系博士班,博士班,2,1,1,15.38
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系碩士班,碩士班(日間),2,2,0,7.69
113,公立,技專校院,0024,國立屏東科技大學,10131054,餐旅管理系,學士班(日間),2,0,2,0.73
113,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,碩士班(日間),4,0,4,10.53
113,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,博士班,3,2,1,5.17
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系,學士班(日間),10,1,9,3.28
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,學士班(日間),35,5,30,100.00
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,碩士班(日間),24,7,17,100.00
113,公立,技專校院,0025,國立臺北科技大學,02122003,設計學院設計博士班,博士班,5,2,3,6.49
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系,學士班(日間),9,0,9,3.46
113,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系,學士班(日間),1,0,1,0.55
113,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系碩士班,碩士班(日間),20,6,14,28.57
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系,學士班(日間),13,2,11,5.42
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系碩士班,碩士班(日間),22,2,20,16.92
113,公立,技專校院,0025,國立臺北科技大學,04131020,管理學院管理博士班,博士班,19,7,12,19.00
113,公立,技專校院,0025,國立臺北科技大學,04199021,管理學院_外國學生專班IMBA專班,碩士班(日間),45,16,29,100.00
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系,學士班(日間),11,3,8,4.01
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系碩士班,碩士班(日間),10,2,8,10.00
113,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系,學士班(日間),7,4,3,2.61
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系,學士班(日間),1,1,0,0.18
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士班,碩士班(日間),10,4,6,5.08
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系生化與生醫工程碩士班,碩士班(日間),5,1,4,11.63
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系博士班,博士班,10,6,4,23.81
113,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子博士班,博士班,7,5,2,26.92
113,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,碩士班(日間),3,1,2,2.26
113,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,博士班,7,4,3,30.43
113,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,碩士班(日間),3,3,0,4.23
113,公立,技專校院,0025,國立臺北科技大學,07112067,工程學院_能源與光電材料外國學生專班,博士班,46,26,20,86.79
113,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士班(日間),3,3,0,3.41
113,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,博士班,4,3,1,33.33
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系博士班,博士班,2,2,0,8.33
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系碩士班,碩士班(日間),5,5,0,4.95
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系,學士班(日間),4,2,2,0.70
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系博士班,博士班,14,12,2,30.43
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系碩士班,碩士班(日間),2,2,0,0.59
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系,學士班(日間),4,2,2,0.89
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系博士班,博士班,2,2,0,4.26
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系,學士班(日間),3,2,1,1.39
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系博士班,博士班,6,3,3,35.29
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系碩士班,碩士班(日間),2,2,0,1.28
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,學士班(日間),2,2,0,100.00
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,碩士班(日間),24,20,4,100.00
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,博士班,26,20,6,100.00
113,公立,技專校院,0025,國立臺北科技大學,07141044,自動化科技研究所,碩士班(日間),4,4,0,3.81
113,公立,技專校院,0025,國立臺北科技大學,07141081,半導體科技學位學程,碩士班(日間),3,2,1,9.38
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系,學士班(日間),3,3,0,0.75
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系機電整合碩士班,碩士班(日間),5,4,1,2.27
113,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_能源冷凍空調與車輛外國學生專班,碩士班(日間),1,1,0,100.00
113,公立,技專校院,0025,國立臺北科技大學,07151039,機電學院_機械與自動化外國學生專班,碩士班(日間),10,9,1,100.00
113,公立,技專校院,0025,國立臺北科技大學,07151040,機電學院_機電科技外國學生專班,博士班,12,8,4,100.00
113,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,碩士班(日間),5,5,0,3.47
113,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,博士班,13,9,4,41.94
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系,學士班(日間),1,1,0,0.49
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系碩士班,碩士班(日間),3,2,1,3.16
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系,學士班(日間),5,0,5,1.45
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系博士班,博士班,7,3,4,18.42
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系碩士班,碩士班(日間),8,7,1,5.37
113,公立,技專校院,0025,國立臺北科技大學,07311071,建築系,學士班(日間),10,5,5,3.97
113,公立,技專校院,0025,國立臺北科技大學,07311071,建築系建築與都市設計碩士班,碩士班(日間),1,0,1,1.41
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系,學士班(日間),2,1,1,0.45
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系土木與防災博士班,博士班,5,2,3,17.24
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系土木與防災碩士班,碩士班(日間),7,5,2,4.58
