學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
112,公立,一般大學,0006,國立中興大學,08193078,國際農企業學士學位學程,學士班(日間),85,42,43
112,公立,一般大學,0006,國立中興大學,08193079,農業經濟與行銷碩士學位學程,碩士班(日間),25,13,12
112,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,學士班(日間),194,83,111
112,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,碩士班(日間),42,14,28
112,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,博士班,12,6,6
112,公立,一般大學,0006,國立中興大學,08194069,植物醫學暨安全農業碩士學位學程,碩士班(日間),28,13,15
112,公立,一般大學,0006,國立中興大學,08211086,森林學系,學士班(日間),270,131,139
112,公立,一般大學,0006,國立中興大學,08211086,森林學系,碩士班(日間),61,25,36
112,公立,一般大學,0006,國立中興大學,08211086,森林學系,博士班,29,20,9
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,學士班(日間),372,152,220
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,碩士班(日間),72,31,41
112,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,博士班,31,17,14
112,公立,一般大學,0006,國立中興大學,08411089,獸醫病理生物學研究所,碩士班(日間),14,6,8
112,公立,一般大學,0006,國立中興大學,08411089,獸醫病理生物學研究所,博士班,10,7,3
112,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,碩士班(日間),18,11,7
112,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,博士班,8,3,5
112,公立,一般大學,0006,國立中興大學,09121093,轉譯醫學博士學位學程,博士班,40,35,5
112,公立,一般大學,0006,國立中興大學,09121110,學士後醫學系,學士班(日間),46,33,13
112,公立,一般大學,0006,國立中興大學,09141094,醫學生物科技博士學位學程,博士班,21,14,7
112,公立,一般大學,0006,國立中興大學,09199096,組織工程與再生醫學博士學位學程,博士班,27,19,8
112,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,碩士班(日間),84,23,61
112,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,博士班,38,14,24
112,公立,一般大學,0007,國立陽明交通大學,01131002,英語教學研究所,碩士班(日間),36,7,29
112,公立,一般大學,0007,國立陽明交通大學,02122004,應用藝術研究所,碩士班(日間),74,21,53
112,公立,一般大學,0007,國立陽明交通大學,02122004,應用藝術研究所,博士班,34,13,21
112,公立,一般大學,0007,國立陽明交通大學,02151003,音樂研究所,碩士班(日間),69,26,43
112,公立,一般大學,0007,國立陽明交通大學,02191107,視覺文化研究所,碩士班(日間),22,10,12
112,公立,一般大學,0007,國立陽明交通大學,02222095,客家文化學院博士班,博士班,9,6,3
112,公立,一般大學,0007,國立陽明交通大學,02231108,心智哲學研究所,碩士班(日間),22,14,8
112,公立,一般大學,0007,國立陽明交通大學,02299008,人文社會學系,學士班(日間),195,76,119
112,公立,一般大學,0007,國立陽明交通大學,02299008,人文社會學系族群與文化碩士班,碩士班(日間),31,8,23
112,公立,一般大學,0007,國立陽明交通大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),25,11,14
112,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,碩士班(日間),37,11,26
112,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,博士班,47,24,23
112,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系,學士班(日間),201,53,148
112,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系外國文學與語言學碩士班,碩士班(日間),40,9,31
112,公立,一般大學,0007,國立陽明交通大學,03143013,客家社會與文化碩士在職專班,碩士在職專班,79,21,58
112,公立,一般大學,0007,國立陽明交通大學,03199109,科技與社會研究所,碩士班(日間),23,14,9
112,公立,一般大學,0007,國立陽明交通大學,03211014,傳播研究所,碩士班(日間),69,16,53
112,公立,一般大學,0007,國立陽明交通大學,03211015,傳播與科技學系,學士班(日間),164,31,133
112,公立,一般大學,0007,國立陽明交通大學,03211015,傳播與科技學系,碩士班(日間),50,2,48
112,公立,一般大學,0007,國立陽明交通大學,04121020,資訊管理與財務金融學系,學士班(日間),179,95,84
112,公立,一般大學,0007,國立陽明交通大學,04121020,資訊管理與財務金融學系財務金融博士班,博士班,31,23,8
112,公立,一般大學,0007,國立陽明交通大學,04121020,資訊管理與財務金融學系財務金融碩士班,碩士班(日間),113,76,37
112,公立,一般大學,0007,國立陽明交通大學,04131016,管理學院企業管理碩士學位學程,碩士班(日間),75,25,50
112,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,碩士班(日間),104,43,61
112,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,博士班,29,10,19
112,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,學士班(日間),222,92,130
112,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,碩士班(日間),77,32,45
112,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,博士班,30,16,14
112,公立,一般大學,0007,國立陽明交通大學,04131026,管理學院碩士在職專班,碩士在職專班,441,214,227
112,公立,一般大學,0007,國立陽明交通大學,04131164,生技醫療經營管理碩士在職學位學程,碩士在職專班,44,18,26
112,公立,一般大學,0007,國立陽明交通大學,04133110,醫務管理研究所,碩士班(日間),25,6,19
112,公立,一般大學,0007,國立陽明交通大學,04133110,醫務管理研究所,碩士在職專班,66,23,43
112,公立,一般大學,0007,國立陽明交通大學,04199023,科技管理研究所,碩士班(日間),47,18,29
112,公立,一般大學,0007,國立陽明交通大學,04199023,科技管理研究所,博士班,20,9,11
112,公立,一般大學,0007,國立陽明交通大學,04199024,高階主管管理碩士學程,碩士在職專班,119,82,37
112,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,碩士班(日間),133,41,92
112,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,碩士在職專班,99,49,50
112,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,博士班,22,9,13
112,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,學士班(日間),284,135,149
112,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,碩士班(日間),120,40,80
112,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,博士班,50,36,14
112,公立,一般大學,0007,國立陽明交通大學,05121030,分子醫學與生物工程研究所,碩士班(日間),67,22,45
112,公立,一般大學,0007,國立陽明交通大學,05121030,分子醫學與生物工程研究所,博士班,18,11,7
112,公立,一般大學,0007,國立陽明交通大學,05121094,生物科技學院產業博士班,博士班,15,9,6
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,學士班(日間),105,44,61
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,碩士班(日間),68,25,43
112,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,博士班,14,9,5
112,公立,一般大學,0007,國立陽明交通大學,05121165,生技醫療產業博士學位學程,博士班,18,9,9
112,公立,一般大學,0007,國立陽明交通大學,05121173,工程與計算生醫產業碩士專班,碩士班(日間),4,3,1
112,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,碩士班(日間),45,16,29
112,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,博士班,24,10,14
112,公立,一般大學,0007,國立陽明交通大學,05123116,生化暨分子生物研究所,碩士班(日間),49,13,36
112,公立,一般大學,0007,國立陽明交通大學,05123116,生化暨分子生物研究所,博士班,21,14,7
112,公立,一般大學,0007,國立陽明交通大學,05124034,生物資訊及系統生物研究所,碩士班(日間),43,24,19
112,公立,一般大學,0007,國立陽明交通大學,05124034,生物資訊及系統生物研究所,博士班,23,12,11
112,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,碩士班(日間),65,29,36
112,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,博士班,33,22,11
112,公立,一般大學,0007,國立陽明交通大學,05199035,跨領域神經科學國際研究生博士學位學程,博士班,18,10,8
112,公立,一般大學,0007,國立陽明交通大學,05199035,跨領域神經科學博士學位學程(台灣聯合大學系統),博士班,4,1,3
112,公立,一般大學,0007,國立陽明交通大學,05199163,學士班大一大二不分系,學士班(日間),18,9,9
112,公立,一般大學,0007,國立陽明交通大學,05211043,環境科技博士學位學程(台灣聯合大學系統),博士班,7,5,2
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,學士班(日間),209,134,75
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,碩士班(日間),217,138,79
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,博士班,55,43,12
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系分子科學博士班,博士班,8,5,3
112,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系分子科學碩士班,碩士班(日間),43,30,13
112,公立,一般大學,0007,國立陽明交通大學,05311039,永續化學科技國際研究生博士學位學程,博士班,32,28,4
112,公立,一般大學,0007,國立陽明交通大學,05322178,太空系統工程研究所,碩士班(日間),15,12,3
112,公立,一般大學,0007,國立陽明交通大學,05331040,物理研究所,碩士班(日間),68,55,13
112,公立,一般大學,0007,國立陽明交通大學,05331040,物理研究所,博士班,12,7,5
112,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,學士班(日間),258,197,61
112,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,碩士班(日間),204,150,54
112,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,博士班,83,67,16
112,公立,一般大學,0007,國立陽明交通大學,05399042,加速器光源科技與應用碩士學位學程,碩士班(日間),3,2,1
112,公立,一般大學,0007,國立陽明交通大學,05399044,理學院科學學士學位學程,學士班(日間),2,0,2
112,公立,一般大學,0007,國立陽明交通大學,05399044,理學院碩士在職專班,碩士在職專班,138,84,54
112,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,學士班(日間),206,169,37
112,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,碩士班(日間),54,46,8
112,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,博士班,18,15,3
112,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系數學建模與科學計算碩士班,碩士班(日間),21,16,5
112,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,碩士班(日間),46,28,18
112,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,博士班,8,5,3
112,公立,一般大學,0007,國立陽明交通大學,06121048,網路與資訊系統博士學位學程,博士班,1,1,0
112,公立,一般大學,0007,國立陽明交通大學,06121060,網路工程研究所,碩士班(日間),142,116,26
112,公立,一般大學,0007,國立陽明交通大學,06131022,資訊管理研究所,碩士班(日間),82,34,48
112,公立,一般大學,0007,國立陽明交通大學,06131022,資訊管理研究所,博士班,26,17,9
112,公立,一般大學,0007,國立陽明交通大學,06131058,資訊工程學系,學士班(日間),827,653,174
112,公立,一般大學,0007,國立陽明交通大學,06131061,資訊科學與工程研究所,碩士班(日間),453,380,73
112,公立,一般大學,0007,國立陽明交通大學,06131061,資訊科學與工程研究所,博士班,140,111,29
112,公立,一般大學,0007,國立陽明交通大學,06131069,資訊學院博士班,博士班,2,2,0
112,公立,一般大學,0007,國立陽明交通大學,06131092,數據科學與工程研究所,碩士班(日間),130,100,30
112,公立,一般大學,0007,國立陽明交通大學,06131098,資訊學院國防資安管理碩士在職專班,碩士在職專班,70,57,13
112,公立,一般大學,0007,國立陽明交通大學,06131104,智慧計算與科技研究所,碩士班(日間),59,39,20
112,公立,一般大學,0007,國立陽明交通大學,06131106,智慧科學暨綠能學院博士班,博士班,11,9,2
112,公立,一般大學,0007,國立陽明交通大學,06131170,資通安全碩士學位學程,碩士班(日間),45,35,10
112,公立,一般大學,0007,國立陽明交通大學,06131175,資訊學院科技犯罪偵查資通訊碩士在職專班,碩士在職專班,55,47,8
112,公立,一般大學,0007,國立陽明交通大學,06132049,多媒體工程研究所,碩士班(日間),141,107,34
112,公立,一般大學,0007,國立陽明交通大學,06132103,智慧系統與應用研究所,碩士班(日間),49,35,14
112,公立,一般大學,0007,國立陽明交通大學,06199105,智慧與綠能產學研究所,碩士班(日間),45,30,15
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,學士班(日間),211,139,72
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,碩士班(日間),197,117,80
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,博士班,121,97,24
112,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系奈米科技碩士班,碩士班(日間),42,24,18
112,公立,一般大學,0007,國立陽明交通大學,07121076,環境工程研究所,碩士班(日間),62,34,28
112,公立,一般大學,0007,國立陽明交通大學,07121076,環境工程研究所,博士班,19,14,5
112,公立,一般大學,0007,國立陽明交通大學,07132081,照明與能源光電研究所,碩士班(日間),80,72,8
112,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,學士班(日間),1086,892,194
112,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,碩士班(日間),247,210,37
112,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,博士班,63,52,11
112,公立,一般大學,0007,國立陽明交通大學,07141053,電子研究所,碩士班(日間),623,507,116
112,公立,一般大學,0007,國立陽明交通大學,07141053,電子研究所,博士班,112,101,11
112,公立,一般大學,0007,國立陽明交通大學,07141054,光電博士學位學程(台灣聯合大學系統),博士班,12,8,4
112,公立,一般大學,0007,國立陽明交通大學,07141055,光電工程學系,學士班(日間),148,122,26
112,公立,一般大學,0007,國立陽明交通大學,07141055,光電工程學系,碩士班(日間),282,217,65
112,公立,一般大學,0007,國立陽明交通大學,07141055,光電工程學系,博士班,59,52,7
112,公立,一般大學,0007,國立陽明交通大學,07141057,光電科技碩士在職專班,碩士在職專班,40,35,5
112,公立,一般大學,0007,國立陽明交通大學,07141062,電信工程研究所,碩士班(日間),344,290,54
112,公立,一般大學,0007,國立陽明交通大學,07141062,電信工程研究所,博士班,39,35,4
112,公立,一般大學,0007,國立陽明交通大學,07141064,電控工程研究所,碩士班(日間),216,190,26
112,公立,一般大學,0007,國立陽明交通大學,07141064,電控工程研究所,博士班,44,38,6
112,公立,一般大學,0007,國立陽明交通大學,07141065,光電系統研究所,碩士班(日間),98,91,7
112,公立,一般大學,0007,國立陽明交通大學,07141065,光電系統研究所,碩士在職專班,16,13,3
112,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院博士班,博士班,84,70,14
112,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院越南境外碩士專班,碩士班(日間),27,15,12
112,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院碩士班,碩士班(日間),121,81,40
112,公立,一般大學,0007,國立陽明交通大學,07141067,電機學院博士班,博士班,43,38,5
112,公立,一般大學,0007,國立陽明交通大學,07141067,電機學院碩士在職專班,碩士在職專班,169,144,25
112,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際博士學位學程,博士班,66,54,12
112,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際碩士學位學程,碩士班(日間),56,43,13
112,公立,一般大學,0007,國立陽明交通大學,07141069,資訊學院碩士在職專班,碩士在職專班,108,95,13
112,公立,一般大學,0007,國立陽明交通大學,07141074,奈米科學及工程學士學位學程,學士班(日間),181,139,42
112,公立,一般大學,0007,國立陽明交通大學,07141099,人工智慧技術與應用碩士學位學程,碩士班(日間),73,57,16
112,公立,一般大學,0007,國立陽明交通大學,07141101,光電學院博士班,博士班,30,27,3
112,公立,一般大學,0007,國立陽明交通大學,07141179,學士後電子與光子學士學位學程,學士班(日間),44,27,17
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,學士班(日間),412,347,65
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,碩士班(日間),340,298,42
112,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,博士班,72,66,6
112,公立,一般大學,0007,國立陽明交通大學,07151093,機器人碩士學位學程,碩士班(日間),72,60,12
112,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,學士班(日間),265,170,95
112,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,碩士班(日間),152,89,63
112,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,博士班,28,23,5
112,公立,一般大學,0007,國立陽明交通大學,07193077,生醫工程研究所,碩士班(日間),127,66,61
112,公立,一般大學,0007,國立陽明交通大學,07193079,影像與生醫光電研究所,碩士班(日間),73,62,11
112,公立,一般大學,0007,國立陽明交通大學,07193080,生醫科學與工程博士學位學程,博士班,13,10,3
112,公立,一般大學,0007,國立陽明交通大學,07193120,生醫光電研究所,碩士班(日間),81,59,22
112,公立,一般大學,0007,國立陽明交通大學,07193120,生醫光電研究所,博士班,20,14,6
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,學士班(日間),118,75,43
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,碩士班(日間),101,57,44
112,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,博士班,53,40,13
112,公立,一般大學,0007,國立陽明交通大學,07193172,數位醫療學士學位學程,學士班(日間),2,1,1
112,公立,一般大學,0007,國立陽明交通大學,07199083,工學院碩士在職專班,碩士在職專班,409,311,98
112,公立,一般大學,0007,國立陽明交通大學,07199102,系統工程與科技學士學位學程,學士班(日間),635,473,162
112,公立,一般大學,0007,國立陽明交通大學,07311085,建築研究所,碩士班(日間),75,35,40
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,學士班(日間),324,260,64
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,碩士班(日間),204,140,64
112,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,博士班,56,43,13
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,學士班(日間),255,151,104
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,碩士班(日間),20,13,7
112,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,博士班,16,7,9
112,公立,一般大學,0007,國立陽明交通大學,09111162,口腔生物研究所,碩士班(日間),19,2,17
112,公立,一般大學,0007,國立陽明交通大學,09111162,口腔生物研究所,博士班,13,8,5
112,公立,一般大學,0007,國立陽明交通大學,09111169,口腔組織工程暨生技材料研究所,碩士班(日間),8,3,5
112,公立,一般大學,0007,國立陽明交通大學,09121125,醫學系,學士班(日間),829,528,301
112,公立,一般大學,0007,國立陽明交通大學,09121125,醫學系七年制,學士班(日間),62,44,18
112,公立,一般大學,0007,國立陽明交通大學,09121126,臨床醫學研究所,碩士班(日間),25,11,14
112,公立,一般大學,0007,國立陽明交通大學,09121126,臨床醫學研究所,碩士在職專班,11,5,6
112,公立,一般大學,0007,國立陽明交通大學,09121126,臨床醫學研究所,博士班,128,83,45
112,公立,一般大學,0007,國立陽明交通大學,09121128,分子醫學博士學位學程,博士班,102,65,37
112,公立,一般大學,0007,國立陽明交通大學,09121129,生理學研究所,碩士班(日間),38,12,26
112,公立,一般大學,0007,國立陽明交通大學,09121129,生理學研究所,博士班,8,5,3
112,公立,一般大學,0007,國立陽明交通大學,09121130,神經科學研究所,碩士班(日間),45,17,28
112,公立,一般大學,0007,國立陽明交通大學,09121130,神經科學研究所,博士班,27,14,13
112,公立,一般大學,0007,國立陽明交通大學,09121132,解剖學及細胞生物學研究所,碩士班(日間),52,17,35
112,公立,一般大學,0007,國立陽明交通大學,09121133,急重症醫學研究所,碩士班(日間),21,6,15
112,公立,一般大學,0007,國立陽明交通大學,09121133,急重症醫學研究所,博士班,29,21,8
112,公立,一般大學,0007,國立陽明交通大學,09121134,腦科學研究所,碩士班(日間),50,17,33
112,公立,一般大學,0007,國立陽明交通大學,09121134,腦科學研究所,博士班,52,30,22
112,公立,一般大學,0007,國立陽明交通大學,09121136,轉譯醫學博士學位學程,博士班,9,2,7
112,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,碩士班(日間),33,10,23
112,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,博士班,25,13,12
112,公立,一般大學,0007,國立陽明交通大學,09121171,跨領域醫學博士學位學程,博士班,7,3,4
112,公立,一般大學,0007,國立陽明交通大學,09121177,跨領域分子醫學碩士學位學程,碩士班(日間),8,3,5
112,公立,一般大學,0007,國立陽明交通大學,09131149,護理學系,學士班(日間),158,25,133
112,公立,一般大學,0007,國立陽明交通大學,09131149,護理學系,碩士在職專班,73,12,61
112,公立,一般大學,0007,國立陽明交通大學,09131149,護理學系,博士班,62,4,58
112,公立,一般大學,0007,國立陽明交通大學,09131150,臨床護理研究所,碩士班(日間),77,11,66
112,公立,一般大學,0007,國立陽明交通大學,09131150,臨床護理研究所,博士班,18,3,15
112,公立,一般大學,0007,國立陽明交通大學,09131153,社區健康照護研究所,碩士班(日間),47,8,39
112,公立,一般大學,0007,國立陽明交通大學,09141158,醫學生物技術暨檢驗學系,學士班(日間),153,60,93
112,公立,一般大學,0007,國立陽明交通大學,09141158,醫學生物技術暨檢驗學系,碩士班(日間),48,9,39
112,公立,一般大學,0007,國立陽明交通大學,09141158,醫學生物技術暨檢驗學系,博士班,11,8,3
112,公立,一般大學,0007,國立陽明交通大學,09141159,生物醫學影像暨放射科學系,學士班(日間),133,52,81
112,公立,一般大學,0007,國立陽明交通大學,09141159,生物醫學影像暨放射科學系,碩士班(日間),59,30,29
112,公立,一般大學,0007,國立陽明交通大學,09141159,生物醫學影像暨放射科學系,博士班,40,21,19
112,公立,一般大學,0007,國立陽明交通大學,09141166,生物醫學暨工程科技產業博士學位學程,博士班,8,5,3
112,公立,一般大學,0007,國立陽明交通大學,09151148,物理治療暨輔助科技學系,學士班(日間),225,104,121
112,公立,一般大學,0007,國立陽明交通大學,09151148,物理治療暨輔助科技學系,碩士班(日間),79,39,40
112,公立,一般大學,0007,國立陽明交通大學,09151148,物理治療暨輔助科技學系,博士班,25,13,12
112,公立,一般大學,0007,國立陽明交通大學,09161142,藥學系,學士班(日間),183,85,98
112,公立,一般大學,0007,國立陽明交通大學,09161142,藥學系,碩士班(日間),35,13,22
112,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,碩士班(日間),47,20,27
112,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,博士班,12,5,7
112,公立,一般大學,0007,國立陽明交通大學,09161176,醫藥品法規科學博士學位學程,博士班,2,1,1
112,公立,一般大學,0007,國立陽明交通大學,09171143,傳統醫藥研究所,碩士班(日間),25,10,15
112,公立,一般大學,0007,國立陽明交通大學,09171143,傳統醫藥研究所,博士班,41,22,19
112,公立,一般大學,0007,國立陽明交通大學,09191137,公共衛生研究所,碩士班(日間),62,18,44
112,公立,一般大學,0007,國立陽明交通大學,09191137,公共衛生研究所,博士班,79,42,37
112,公立,一般大學,0007,國立陽明交通大學,09191137,公共衛生碩士學位學程,碩士班(日間),20,8,12
112,公立,一般大學,0007,國立陽明交通大學,09191138,衛生福利研究所,碩士班(日間),42,12,30
112,公立,一般大學,0007,國立陽明交通大學,09191138,衛生福利研究所,博士班,20,11,9
112,公立,一般大學,0007,國立陽明交通大學,09191140,環境與職業衛生研究所,碩士班(日間),34,12,22
112,公立,一般大學,0007,國立陽明交通大學,09191140,環境與職業衛生研究所,博士班,11,6,5
112,公立,一般大學,0007,國立陽明交通大學,09191141,國際衛生碩士學位學程,碩士班(日間),33,7,26
112,公立,一般大學,0007,國立陽明交通大學,09199167,食品安全及健康風險評估研究所,碩士班(日間),31,6,25
112,公立,一般大學,0007,國立陽明交通大學,09211168,跨專業長期照顧與管理碩士學位學程,碩士班(日間),48,14,34
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系,學士班(日間),193,103,90
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系,博士班,24,16,8
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系交通運輸碩士班,碩士班(日間),94,54,40
112,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系物流管理碩士班,碩士班(日間),48,16,32
112,公立,一般大學,0007,國立陽明交通大學,99999096,百川學士學位學程,學士班(日間),125,43,82
112,公立,一般大學,0008,國立中央大學,01115001,學習與教學研究所,碩士班(日間),33,8,25
112,公立,一般大學,0008,國立中央大學,01115001,學習與教學研究所,博士班,27,5,22
112,公立,一般大學,0008,國立中央大學,02191004,藝術學研究所,碩士班(日間),34,6,28
112,公立,一般大學,0008,國立中央大學,02221010,歷史研究所,碩士班(日間),35,22,13
112,公立,一般大學,0008,國立中央大學,02221010,歷史研究所,碩士在職專班,42,25,17
112,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,碩士班(日間),19,11,8
112,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,碩士在職專班,58,22,36
112,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,博士班,30,20,10
112,公立,一般大學,0008,國立中央大學,02299012,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),16,3,13
112,公立,一般大學,0008,國立中央大學,02299080,文學院學士班,學士班(日間),76,14,62
112,公立,一般大學,0008,國立中央大學,02311007,英美語文學系,學士班(日間),199,60,139
112,公立,一般大學,0008,國立中央大學,02311007,英美語文學系,碩士班(日間),40,14,26
112,公立,一般大學,0008,國立中央大學,02311008,法國語文學系,學士班(日間),215,41,174
112,公立,一般大學,0008,國立中央大學,02311008,法國語文學系,碩士班(日間),14,4,10
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,學士班(日間),189,50,139
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,碩士班(日間),66,33,33
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,碩士在職專班,1,0,1
112,公立,一般大學,0008,國立中央大學,02322006,中國文學系,博士班,23,11,12
112,公立,一般大學,0008,國立中央大學,03111013,經濟學系,學士班(日間),249,108,141
112,公立,一般大學,0008,國立中央大學,03111013,經濟學系,碩士班(日間),27,13,14
112,公立,一般大學,0008,國立中央大學,03111013,經濟學系,博士班,3,2,1
112,公立,一般大學,0008,國立中央大學,03111014,產業經濟研究所,碩士班(日間),69,31,38
112,公立,一般大學,0008,國立中央大學,03111014,產業經濟研究所,碩士在職專班,70,23,47
112,公立,一般大學,0008,國立中央大學,03111014,產業經濟研究所,博士班,2,2,0
112,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,碩士班(日間),28,6,22
112,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,博士班,12,9,3
112,公立,一般大學,0008,國立中央大學,03131034,跨領域神經科學國際研究生博士學位學程,博士班,5,2,3
112,公立,一般大學,0008,國立中央大學,03131034,跨領域神經科學博士學位學程(台灣聯合大學系統),博士班,1,0,1
112,公立,一般大學,0008,國立中央大學,03199020,客家語文暨社會科學學系,學士班(日間),142,42,100
112,公立,一般大學,0008,國立中央大學,03199020,客家語文暨社會科學學系客家社會及政策碩士班,碩士班(日間),27,9,18
112,公立,一般大學,0008,國立中央大學,03199020,客家語文暨社會科學學系客家研究博士班,博士班,22,12,10
112,公立,一般大學,0008,國立中央大學,03199020,客家語文暨社會科學學系客家研究碩士在職專班,碩士在職專班,62,14,48
112,公立,一般大學,0008,國立中央大學,03199020,客家語文暨社會科學學系客家語文碩士班,碩士班(日間),17,6,11
112,公立,一般大學,0008,國立中央大學,04111022,會計研究所,碩士班(日間),29,10,19
112,公立,一般大學,0008,國立中央大學,04111022,會計研究所企業資源規劃會計碩士在職專班,碩士在職專班,46,12,34
112,公立,一般大學,0008,國立中央大學,04121024,財務金融學系,學士班(日間),274,127,147
112,公立,一般大學,0008,國立中央大學,04121024,財務金融學系,碩士班(日間),58,35,23
