學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,學士班(日間),男,99,10,10,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士班(日間),男,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士在職專班,男,14,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,男,17,4,4,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,學士班(日間),女,101,4,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士班(日間),女,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士在職專班,女,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,女,8,4,4,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士班(日間),男,17,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士在職專班,男,26,8,8,0,0,0,0,3,0,1,0,0,2,0,1,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,男,20,4,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士班(日間),女,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士在職專班,女,29,8,8,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,女,9,3,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122119,亞洲與中國研究英語碩士學位學程,碩士班(日間),男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03122119,亞洲與中國研究英語碩士學位學程,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03222013,圖書資訊學研究所,碩士班(日間),男,11,4,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,03222013,圖書資訊學研究所,碩士班(日間),女,29,8,8,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),男,66,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04111015,會計學系,碩士班(日間),男,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),女,110,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,04111015,會計學系,碩士班(日間),女,23,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),男,107,6,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,碩士班(日間),男,42,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,男,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),女,109,5,5,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,碩士班(日間),女,25,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,女,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),男,99,4,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,碩士班(日間),男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,博士班,男,17,9,9,0,0,0,0,5,0,0,0,0,2,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),女,137,5,5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,碩士班(日間),女,51,4,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,博士班,女,21,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131018,創新產業經營學士學位學程,學士班(進修),男,119,7,7,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131018,創新產業經營學士學位學程,學士班(進修),女,65,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131097,運動與健康管理研究所,碩士班(日間),男,15,4,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04131097,運動與健康管理研究所,碩士班(日間),女,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士班(日間),男,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士在職專班,男,30,6,6,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士班(日間),女,13,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士在職專班,女,28,5,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),男,60,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,碩士班(日間),男,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),女,148,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,04143020,行銷學系,碩士班(日間),女,48,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,碩士班(日間),男,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,碩士班(日間),女,29,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所,博士班,男,22,8,8,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所,博士班,女,28,4,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所科技管理碩士班,碩士班(日間),男,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所科技管理碩士班,碩士班(日間),女,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所智慧科技管理碩士在職專班,碩士在職專班,男,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所智慧科技管理碩士在職專班,碩士在職專班,女,17,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所電子商務碩士班,碩士班(日間),男,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所電子商務碩士班,碩士班(日間),女,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班,碩士在職專班,男,143,12,12,2,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班,碩士在職專班,女,113,18,18,2,0,1,0,9,1,2,0,1,0,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班兩岸台商組,碩士在職專班,男,15,3,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班兩岸台商組,碩士在職專班,女,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班越南台商組,碩士在職專班,男,15,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班越南台商組,碩士在職專班,女,7,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班越南農業管理境外專班,碩士在職專班,男,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,學士班(日間),男,71,7,7,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士班(日間),男,39,12,12,1,0,0,0,5,0,1,1,0,1,0,3,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士在職專班,男,58,27,27,1,0,0,0,9,0,3,0,1,9,1,3,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,學士班(日間),女,109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士班(日間),女,46,17,17,1,0,0,0,7,1,0,0,0,4,0,1,1,2,0,0,0
112,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士在職專班,女,46,18,18,1,0,0,0,7,0,2,0,1,6,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,學士班(日間),男,204,11,11,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,碩士班(日間),男,51,12,12,1,3,1,0,1,0,0,0,0,2,0,1,1,2,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,博士班,男,28,8,8,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,學士班(日間),女,166,7,7,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,碩士班(日間),女,57,4,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學系,博士班,女,10,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學碩士在職專班,碩士在職專班,男,19,4,4,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111026,生命科學碩士在職專班,碩士在職專班,女,36,6,6,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,學士班(日間),男,144,15,15,0,1,5,3,1,0,0,0,2,0,0,1,0,2,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,碩士班(日間),男,29,5,5,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,學士班(日間),女,58,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,碩士班(日間),女,11,5,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,碩士班(日間),男,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,男,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,碩士班(日間),女,22,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,女,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),男,52,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),女,76,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,碩士班(日間),男,26,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,博士班,男,5,3,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,碩士班(日間),女,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,碩士班(日間),男,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,男,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,碩士班(日間),女,16,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,女,9,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121037,基因體暨生物資訊學研究所,碩士班(日間),男,12,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121037,基因體暨生物資訊學研究所,碩士班(日間),女,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121112,特用作物及代謝體博士學位學程,博士班,男,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121112,特用作物及代謝體碩士學位學程,碩士班(日間),女,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,博士班,男,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,博士班,女,22,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121118,生技產業創新研發與管理博士學位學程,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05121118,生技產業創新研發與管理博士學位學程,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,碩士班(日間),男,12,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,博士班,男,8,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,碩士班(日間),女,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05124038,微生物基因體學博士學位學程,博士班,男,8,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05124038,微生物基因體學博士學位學程,博士班,女,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,學士班(日間),男,154,6,6,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士班(日間),男,34,4,4,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士在職專班,男,31,6,6,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,男,21,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,學士班(日間),女,78,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士班(日間),女,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士在職專班,女,24,3,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,女,7,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,學士班(日間),男,135,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,碩士班(日間),男,85,5,5,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,男,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,學士班(日間),女,108,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,碩士班(日間),女,83,11,11,0,2,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),男,192,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,碩士班(日間),男,32,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,男,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),女,55,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,碩士班(日間),女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331058,奈米科學研究所,碩士班(日間),男,23,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05331058,奈米科學研究所,碩士班(日間),女,26,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,學士班(日間),男,258,15,15,0,0,8,3,0,0,0,0,2,0,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,碩士班(日間),男,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,博士班,男,11,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,學士班(日間),女,89,6,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,碩士班(日間),女,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系,博士班,女,5,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系大數據碩士在職專班,碩士在職專班,男,32,8,8,0,1,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系大數據碩士在職專班,碩士在職專班,女,20,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05411041,應用數學系計算科學碩士班,碩士班(日間),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05421042,統計學研究所,碩士班(日間),男,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,05421042,統計學研究所,碩士班(日間),女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),男,89,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士班(日間),男,61,5,5,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士在職專班,男,50,5,5,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),女,42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士班(日間),女,44,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
112,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士在職專班,女,29,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131101,大數據產學研發博士學位學程,博士班,男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131101,大數據產學研發博士學位學程,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131106,資料科學與資訊計算研究所,碩士班(日間),男,26,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131106,資料科學與資訊計算研究所,碩士班(日間),女,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,學士班(日間),男,106,7,7,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士班(日間),男,129,7,7,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士在職專班,男,84,30,30,1,0,2,0,12,0,3,0,0,10,0,2,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,博士班,男,28,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,學士班(日間),女,33,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士班(日間),女,31,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士在職專班,女,21,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
112,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
