學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
113,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系,學士班(日間),337,114,223
113,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系,學士班(進修),1,0,1
113,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系碩士在職專班,碩士在職專班,10,4,6
113,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系碩士班,碩士班(日間),21,4,17
113,公立,技專校院,0024,國立屏東科技大學,04199008,科技管理研究所,碩士班(日間),1,0,1
113,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系,學士班(日間),336,162,174
113,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系碩士在職專班,碩士在職專班,12,9,3
113,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系碩士班,碩士班(日間),29,9,20
113,公立,技專校院,0024,國立屏東科技大學,04199011,高階經營管理碩士在職專班,碩士在職專班,29,14,15
113,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系,學士班(日間),194,101,93
113,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系碩士班,碩士班(日間),45,17,28
113,公立,技專校院,0024,國立屏東科技大學,05121016,農學院生物資源博士班,博士班,28,16,12
113,公立,技專校院,0024,國立屏東科技大學,05121049,動物疫苗科技研究所,碩士班(日間),26,18,8
113,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,博士班,18,12,6
113,公立,技專校院,0024,國立屏東科技大學,05221014,野生動物保育研究所,碩士班(日間),58,28,30
113,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系,學士班(日間),188,137,51
113,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系碩士班,碩士班(日間),37,27,10
113,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系,學士班(日間),228,143,85
113,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系碩士在職專班,碩士在職專班,21,16,5
113,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系碩士班,碩士班(日間),59,43,16
113,公立,技專校院,0024,國立屏東科技大學,07112024,材料工程系,學士班(日間),75,59,16
113,公立,技專校院,0024,國立屏東科技大學,07112024,材料工程系碩士班,碩士班(日間),29,22,7
113,公立,技專校院,0024,國立屏東科技大學,07112065,先進材料學士學位學程,學士班(日間),28,24,4
113,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系,學士班(日間),335,266,69
113,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系博士班,博士班,24,19,5
113,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系碩士在職專班,碩士在職專班,32,22,10
113,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系碩士班,碩士班(日間),50,36,14
113,公立,技專校院,0024,國立屏東科技大學,07141069,智慧機電學士學位學程,學士班(日間),71,67,4
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系,學士班(日間),380,357,23
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系,學士班(進修),141,134,7
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_知能精進技優領航專班,學士班(日間),115,105,10
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_精密加工專班,學士班(日間),21,20,1
113,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系碩士班,碩士班(日間),36,31,5
113,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系,學士班(日間),220,215,5
113,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系,學士班(進修),100,99,1
113,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系碩士班,碩士班(日間),31,28,3
113,公立,技專校院,0024,國立屏東科技大學,07161019,車輛工程系,學士班(日間),291,283,8
113,公立,技專校院,0024,國立屏東科技大學,07161019,車輛工程系碩士班,碩士班(日間),59,58,1
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系,學士班(日間),420,174,246
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系,學士班(進修),111,44,67
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系博士班,博士班,23,18,5
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系碩士在職專班,碩士在職專班,17,9,8
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系碩士班,碩士班(日間),80,34,46
113,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學國際碩士學位學程,碩士班(日間),1,1,0
113,公立,技專校院,0024,國立屏東科技大學,07211039,食品生技碩士學位學程在職專班,碩士在職專班,3,3,0
113,公立,技專校院,0024,國立屏東科技大學,07211066,食品安全管理研究所,碩士班(日間),1,1,0
113,公立,技專校院,0024,國立屏東科技大學,07312027,景觀暨遊憩管理研究所,碩士班(日間),40,18,22
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系,學士班(日間),334,255,79
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系,學士班(進修),131,96,35
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系,碩士在職專班,1,1,0
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系博士班,博士班,18,11,7
113,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系碩士班,碩士班(日間),19,16,3
113,公立,技專校院,0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,碩士班(日間),1,1,0
113,公立,技專校院,0024,國立屏東科技大學,07321023,環境資源與防災學位學程,學士班(進修),13,11,2
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系,學士班(日間),425,282,143
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系博士班,博士班,19,14,5
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系碩士在職專班,碩士在職專班,23,14,9
113,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系碩士班,碩士班(日間),34,26,8
113,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系,學士班(日間),256,102,154
113,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系_畜產科技實務專班,學士班(進修),38,20,18
113,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系碩士班,碩士班(日間),25,10,15
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系,學士班(日間),218,111,107
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系_多元農企業技優領航專班,學士班(日間),60,22,38
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系碩士在職專班,碩士在職專班,42,23,19
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系碩士班,碩士班(日間),17,7,10
113,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理國際碩士學位學程,碩士班(日間),1,1,0
113,公立,技專校院,0024,國立屏東科技大學,08194035,植物醫學系,學士班(日間),208,125,83
113,公立,技專校院,0024,國立屏東科技大學,08194035,植物醫學系碩士班,碩士班(日間),23,7,16
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,學士班(日間),153,65,88
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系博士班,博士班,89,52,37
113,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系碩士班,碩士班(日間),52,32,20
113,公立,技專校院,0024,國立屏東科技大學,08199067,科技農業進修學士學位學程,學士班(進修),278,211,67
113,公立,技專校院,0024,國立屏東科技大學,08211041,森林系,學士班(日間),223,135,88
113,公立,技專校院,0024,國立屏東科技大學,08211041,森林系碩士班,碩士班(日間),35,20,15
113,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系,學士班(日間),215,89,126
113,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系_木藝技優領航專班,學士班(日間),66,37,29
113,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系_室內裝修與家具實務專班,學士班(進修),1,1,0
113,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系碩士班,碩士班(日間),19,12,7
113,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系,學士班(日間),251,179,72
113,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系_水產養殖科技專班,學士班(進修),13,11,2
113,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系博士班,博士班,16,11,5
113,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系碩士班,碩士班(日間),17,12,5
113,公立,技專校院,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,碩士班(日間),2,2,0
113,公立,技專校院,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,博士班,8,5,3
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系,學士班(日間),397,153,244
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系博士班,博士班,13,7,6
113,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系碩士班,碩士班(日間),26,17,9
113,公立,技專校院,0024,國立屏東科技大學,09221052,幼兒保育系,學士班(日間),241,5,236
113,公立,技專校院,0024,國立屏東科技大學,09221052,幼兒保育系碩士班,碩士班(日間),20,1,19
113,公立,技專校院,0024,國立屏東科技大學,09231051,社會工作系,學士班(日間),217,47,170
113,公立,技專校院,0024,國立屏東科技大學,09231051,社會工作系,學士班(進修),104,35,69
113,公立,技專校院,0024,國立屏東科技大學,09231051,社會工作系碩士班,碩士班(日間),46,11,35
113,公立,技專校院,0024,國立屏東科技大學,10131054,餐旅管理系,學士班(日間),273,81,192
113,公立,技專校院,0024,國立屏東科技大學,10131054,餐旅管理系碩士班,碩士班(日間),20,8,12
113,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系,學士班(日間),154,83,71
113,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系,學士班(進修),142,89,53
113,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系碩士在職專班,碩士在職專班,26,14,12
113,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系碩士班,碩士班(日間),20,8,12
113,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,碩士班(日間),38,17,21
113,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,碩士在職專班,62,20,42
113,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,博士班,58,31,27
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系,學士班(日間),305,95,210
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,學士班(日間),35,5,30
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,碩士班(日間),24,7,17
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_香港二技專班,學士班(日間),1,0,1
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系碩士在職專班,碩士在職專班,38,12,26
113,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系碩士班,碩士班(日間),57,21,36
113,公立,技專校院,0025,國立臺北科技大學,02122003,設計學院設計博士班,博士班,77,36,41
113,公立,技專校院,0025,國立臺北科技大學,02122004,創意設計學士班,學士班(日間),20,6,14
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系,學士班(日間),260,79,181
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系,學士班(進修),101,60,41
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系,附設進院,1,1,0
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系創新設計碩士在職專班,碩士在職專班,63,38,25
113,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系創新設計碩士班,碩士班(日間),95,37,58
113,公立,技專校院,0025,國立臺北科技大學,02299018,文化事業發展系,學士班(日間),154,43,111
113,公立,技專校院,0025,國立臺北科技大學,02299018,文化事業發展系碩士班,碩士班(日間),21,4,17
113,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系,學士班(日間),182,56,126
113,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系碩士在職專班,碩士在職專班,45,9,36
113,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系碩士班,碩士班(日間),70,26,44
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系,學士班(日間),240,79,161
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系_香港二技專班,學士班(日間),2,1,1
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系碩士在職專班,碩士在職專班,41,15,26
113,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系碩士班,碩士班(日間),130,42,88
113,公立,技專校院,0025,國立臺北科技大學,04131011,管理學院經營管理EMBA專班,碩士在職專班,64,29,35
113,公立,技專校院,0025,國立臺北科技大學,04131020,管理學院管理博士班,博士班,100,53,47
113,公立,技專校院,0025,國立臺北科技大學,04131072,高階管理碩士雙聯學位學程,碩士在職專班,25,13,12
113,公立,技專校院,0025,國立臺北科技大學,04199021,管理學院_EMBA碩士在職專班,碩士在職專班,91,72,19
113,公立,技專校院,0025,國立臺北科技大學,04199021,管理學院_外國學生專班IMBA專班,碩士班(日間),45,16,29
113,公立,技專校院,0025,國立臺北科技大學,04212024,智慧財產權研究所,碩士班(日間),39,16,23
113,公立,技專校院,0025,國立臺北科技大學,04212024,智慧財產權研究所,碩士在職專班,31,18,13
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系,學士班(日間),274,147,127
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系,學士班(進修),103,43,60
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系_金融科技與資訊安全產業碩士專班,碩士班(日間),21,13,8
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系_香港二技專班,學士班(日間),3,2,1
113,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系碩士班,碩士班(日間),100,40,60
113,公立,技專校院,0025,國立臺北科技大學,06131016,管理學院資訊與財金管理EMBA專班,碩士在職專班,105,49,56
113,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系,學士班(日間),268,233,35
113,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系博士班,博士班,17,15,2
113,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系碩士班,碩士班(日間),179,138,41
113,公立,技專校院,0025,國立臺北科技大學,06131075,人工智慧與大數據高階管理雙聯碩士學位學程,碩士在職專班,69,47,22
113,公立,技專校院,0025,國立臺北科技大學,06131079,資訊安全博士學位學程,博士班,9,9,0
113,公立,技專校院,0025,國立臺北科技大學,06131079,資訊安全碩士學位學程,碩士班(日間),102,79,23
113,公立,技專校院,0025,國立臺北科技大學,06199077,人工智慧科技博士學位學程,博士班,9,7,2
113,公立,技專校院,0025,國立臺北科技大學,06199077,人工智慧科技碩士學位學程,碩士班(日間),84,64,20
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系,學士班(日間),563,376,187
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士在職專班,碩士在職專班,40,29,11
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士班,碩士班(日間),197,126,71
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系生化與生醫工程碩士班,碩士班(日間),43,20,23
113,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系博士班,博士班,42,30,12
113,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系,學士班(日間),179,111,68
113,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子博士班,博士班,26,18,8
113,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子碩士在職專班,碩士在職專班,35,24,11
113,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子碩士班,碩士班(日間),155,88,67
113,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,碩士班(日間),133,104,29
113,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,碩士在職專班,7,6,1
113,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,博士班,23,20,3
113,公立,技專校院,0025,國立臺北科技大學,07112058,材料及資源工程系,學士班(日間),418,301,117
113,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,碩士班(日間),71,58,13
113,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,碩士在職專班,1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,博士班,11,9,2
113,公立,技專校院,0025,國立臺北科技大學,07112067,工程學院_能源與光電材料外國學生專班,博士班,53,30,23
113,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士班(日間),88,53,35
113,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士在職專班,50,24,26
113,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,博士班,12,10,2
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系,學士班(日間),197,186,11
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系,學士班(進修),192,188,4
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系,附設進院,1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系博士班,博士班,24,23,1
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系碩士在職專班,碩士在職專班,70,64,6
113,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系碩士班,碩士班(日間),101,95,6
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系,學士班(日間),572,528,44
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系,學士班(進修),10,10,0
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系_香港二技專班,學士班(日間),4,4,0
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系_電力電子產碩專班,碩士班(日間),26,25,1
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系博士班,博士班,46,40,6
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系碩士在職專班,碩士在職專班,139,123,16
113,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系碩士班,碩士班(日間),340,313,27
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系,學士班(日間),448,391,57
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系,學士班(進修),201,194,7
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系,附設進院,1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系_香港二技專班,學士班(日間),1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系博士班,博士班,47,42,5
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系碩士在職專班,碩士在職專班,139,118,21
113,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系碩士班,碩士班(日間),266,235,31
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系,學士班(日間),216,200,16
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系博士班,博士班,17,13,4
113,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系碩士班,碩士班(日間),156,128,28
113,公立,技專校院,0025,國立臺北科技大學,07141035,電資學士班,學士班(日間),171,128,43
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,學士班(日間),2,2,0
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,碩士班(日間),24,20,4
113,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,博士班,26,20,6
113,公立,技專校院,0025,國立臺北科技大學,07141044,自動化科技研究所,碩士班(日間),105,94,11
113,公立,技專校院,0025,國立臺北科技大學,07141044,自動化科技研究所,碩士在職專班,61,54,7
113,公立,技專校院,0025,國立臺北科技大學,07141080,太空系統工程研究所,碩士班(日間),27,23,4
113,公立,技專校院,0025,國立臺北科技大學,07141081,半導體科技學位學程,碩士班(日間),32,23,9
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系,學士班(日間),401,366,35
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系產學訓專班,學士班(進修),52,46,6
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系機電整合碩士在職專班,碩士在職專班,84,77,7
113,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系機電整合碩士班,碩士班(日間),220,199,21
113,公立,技專校院,0025,國立臺北科技大學,07151038,機電學士班,學士班(日間),67,62,5
113,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_能源冷凍空調與車輛外國學生專班,碩士班(日間),1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_機電技優領航專班,學士班(日間),119,114,5
113,公立,技專校院,0025,國立臺北科技大學,07151039,機電學院_機械與自動化外國學生專班,碩士班(日間),10,9,1
113,公立,技專校院,0025,國立臺北科技大學,07151040,機電學院_機電科技外國學生專班,博士班,12,8,4
113,公立,技專校院,0025,國立臺北科技大學,07151040,機電學院機電科技博士班,博士班,56,55,1
113,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,碩士班(日間),144,138,6
113,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,碩士在職專班,59,57,2
113,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,博士班,31,25,6
113,公立,技專校院,0025,國立臺北科技大學,07151073,智慧自動化工程科,五專,159,131,28
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系,學士班(日間),204,200,4
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系,學士班(進修),151,143,8
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系,附設進院,1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系碩士在職專班,碩士在職專班,55,50,5
113,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系碩士班,碩士班(日間),95,91,4
113,公立,技專校院,0025,國立臺北科技大學,07161078,智慧鐵道科技碩士學位學程,碩士班(日間),20,20,0
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系,學士班(日間),346,209,137
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系,學士班(進修),82,63,19
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系博士班,博士班,38,30,8
113,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系碩士班,碩士班(日間),149,75,74
113,公立,技專校院,0025,國立臺北科技大學,07191074,管理學院工業與科技管理EMBA專班,碩士在職專班,76,52,24
113,公立,技專校院,0025,國立臺北科技大學,07194065,工程科技學士班,學士班(日間),58,36,22
113,公立,技專校院,0025,國立臺北科技大學,07311071,建築系,學士班(日間),252,121,131
113,公立,技專校院,0025,國立臺北科技大學,07311071,建築系建築與都市設計碩士在職專班,碩士在職專班,104,51,53
113,公立,技專校院,0025,國立臺北科技大學,07311071,建築系建築與都市設計碩士班,碩士班(日間),71,32,39
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系,學士班(日間),441,320,121
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系_香港二技專班,學士班(日間),1,1,0
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系土木與防災博士班,博士班,29,25,4
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系土木與防災碩士在職專班,碩士在職專班,85,62,23
113,公立,技專校院,0025,國立臺北科技大學,07321045,土木工程系土木與防災碩士班,碩士班(日間),153,115,38
113,公立,技專校院,0025,國立臺北科技大學,07321076,高階土木營建工程管理雙聯碩士學位學程,碩士在職專班,4,4,0
113,公立,一般大學,0028,國立臺北藝術大學,02111018,電影創作學系,學士班(日間),220,96,124
113,公立,一般大學,0028,國立臺北藝術大學,02111018,電影創作學系,碩士班(日間),57,29,28
113,公立,一般大學,0028,國立臺北藝術大學,02111019,動畫學系,學士班(日間),193,47,146
113,公立,一般大學,0028,國立臺北藝術大學,02111019,動畫學系,碩士班(日間),9,5,4
113,公立,一般大學,0028,國立臺北藝術大學,02131003,美術學系,學士班(日間),260,67,193
113,公立,一般大學,0028,國立臺北藝術大學,02131003,美術學系,碩士班(日間),146,57,89
113,公立,一般大學,0028,國立臺北藝術大學,02131003,美術學系,碩士在職專班,55,19,36
113,公立,一般大學,0028,國立臺北藝術大學,02131003,美術學系,博士班,23,10,13
113,公立,一般大學,0028,國立臺北藝術大學,02131020,藝術跨域研究所,碩士班(日間),44,16,28
113,公立,一般大學,0028,國立臺北藝術大學,02151005,音樂學系,學士班(日間),264,117,147
113,公立,一般大學,0028,國立臺北藝術大學,02151005,音樂學系,碩士班(日間),55,31,24
113,公立,一般大學,0028,國立臺北藝術大學,02151005,音樂學系,碩士在職專班,80,30,50
113,公立,一般大學,0028,國立臺北藝術大學,02151005,音樂學系,博士班,37,16,21
113,公立,一般大學,0028,國立臺北藝術大學,02151005,音樂學研究所,碩士班(日間),23,7,16
113,公立,一般大學,0028,國立臺北藝術大學,02151006,傳統音樂學系,學士班(日間),91,24,67
113,公立,一般大學,0028,國立臺北藝術大學,02151006,傳統音樂學系,碩士班(日間),29,6,23
113,公立,一般大學,0028,國立臺北藝術大學,02151007,管絃與擊樂研究所,碩士班(日間),52,24,28
113,公立,一般大學,0028,國立臺北藝術大學,02151032,音樂與影像跨域學士學位學程,學士班(日間),107,42,65
113,公立,一般大學,0028,國立臺北藝術大學,02152008,戲劇學系,學士班(日間),198,86,112
113,公立,一般大學,0028,國立臺北藝術大學,02152008,戲劇學系,碩士班(日間),14,3,11
113,公立,一般大學,0028,國立臺北藝術大學,02152008,戲劇學系,博士班,16,10,6
113,公立,一般大學,0028,國立臺北藝術大學,02152010,劇場藝術創作研究所,碩士班(日間),78,37,41
113,公立,一般大學,0028,國立臺北藝術大學,02152011,劇場設計學系,學士班(日間),157,61,96
113,公立,一般大學,0028,國立臺北藝術大學,02152011,劇場設計學系,碩士班(日間),37,20,17
113,公立,一般大學,0028,國立臺北藝術大學,02152013,舞蹈學系,七年一貫,76,34,42
113,公立,一般大學,0028,國立臺北藝術大學,02152013,舞蹈學系,學士班(日間),136,60,76
113,公立,一般大學,0028,國立臺北藝術大學,02152013,舞蹈學系,碩士班(日間),72,25,47
113,公立,一般大學,0028,國立臺北藝術大學,02152013,舞蹈學系,博士班,20,8,12
113,公立,一般大學,0028,國立臺北藝術大學,02191001,藝術與人文教育研究所,碩士班(日間),47,10,37
113,公立,一般大學,0028,國立臺北藝術大學,02191001,藝術與人文教育研究所,碩士在職專班,46,10,36
113,公立,一般大學,0028,國立臺北藝術大學,02191021,文化資源學院文化資產與藝術創新博士班,博士班,42,19,23
113,公立,一般大學,0028,國立臺北藝術大學,02191023,新媒體藝術學系,學士班(日間),163,48,115
113,公立,一般大學,0028,國立臺北藝術大學,02191023,新媒體藝術學系,碩士班(日間),88,40,48
113,公立,一般大學,0028,國立臺北藝術大學,02191028,博物館研究所,碩士班(日間),51,10,41
113,公立,一般大學,0028,國立臺北藝術大學,02192025,藝術行政與管理研究所,碩士班(日間),92,17,75
113,公立,一般大學,0028,國立臺北藝術大學,02192025,藝術行政與管理研究所領導與決策高階經理人藝術碩士在職專班,碩士在職專班,8,2,6
113,公立,一般大學,0028,國立臺北藝術大學,02192033,藝術創意研究國際碩士學位學程,碩士班(日間),28,8,20
113,公立,一般大學,0028,國立臺北藝術大學,02199031,文學跨域創作研究所,碩士班(日間),35,16,19
113,公立,一般大學,0028,國立臺北藝術大學,07311030,建築與文化資產研究所,碩士班(日間),64,26,38
113,公立,一般大學,0029,國立臺灣藝術大學,02111015,電影學系,學士班(日間),214,75,139
