學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0001,國立政治大學,博士班,印度尼西亞共和國,東協,18,7,11,18,7,11,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,衣索比亞聯邦民主共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,西班牙王國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,香港,港澳,13,8,5,0,0,0,0,0,0,13,8,5,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,烏克蘭,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,捷克共和國,歐洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,斯洛伐克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,越南社會主義共和國,東協,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,德意志聯邦共和國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,澳門,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,土耳其共和國,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,巴西聯邦共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,巴拉圭,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,白俄羅斯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,匈牙利共和國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,波蘭共和國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,俄羅斯聯邦,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,美國,北美洲,11,7,4,10,6,4,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,英國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,泰國,東協,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,索馬利蘭共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,馬來西亞,東協,22,12,10,12,6,6,10,6,4,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,菲律賓共和國,東協,9,6,3,9,6,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,澳大利亞,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),巴西聯邦共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
