學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
114,公立,一般大學,0005,國立成功大學,04131121,企業管理學系,學士班(日間),221,79,142
114,公立,一般大學,0005,國立成功大學,04131121,企業管理學系,碩士班(日間),99,29,70
114,公立,一般大學,0005,國立成功大學,04131121,企業管理學系,碩士在職專班,83,27,56
114,公立,一般大學,0005,國立成功大學,04131121,企業管理學系,博士班,8,3,5
114,公立,一般大學,0005,國立成功大學,04131122,經營管理碩士學位學程(AMBA),碩士班(日間),7,4,3
114,公立,一般大學,0005,國立成功大學,04131124,國際企業研究所,碩士班(日間),72,17,55
114,公立,一般大學,0005,國立成功大學,04131124,國際企業研究所,博士班,10,3,7
114,公立,一般大學,0005,國立成功大學,04131125,國際經營管理研究所(IMBA),碩士班(日間),72,26,46
114,公立,一般大學,0005,國立成功大學,04131125,國際經營管理研究所(IMBA),碩士在職專班,53,25,28
114,公立,一般大學,0005,國立成功大學,04131125,國際經營管理研究所(IMBA),博士班,17,8,9
114,公立,一般大學,0005,國立成功大學,04131135,高階經營管理博士學位學程,博士班,16,12,4
114,公立,一般大學,0005,國立成功大學,04199024,海洋科技與事務研究所,碩士班(日間),16,9,7
114,公立,一般大學,0005,國立成功大學,04199024,海洋科技與事務研究所,博士班,15,12,3
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,學士班(日間),255,155,100
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,碩士班(日間),90,51,39
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,碩士在職專班,111,52,59
114,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,博士班,10,6,4
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,學士班(日間),303,131,172
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,碩士班(日間),140,64,76
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,碩士在職專班,96,46,50
114,公立,一般大學,0005,國立成功大學,04212001,法律學系,博士班,26,18,8
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,學士班(日間),198,105,93
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,碩士班(日間),60,34,26
114,公立,一般大學,0005,國立成功大學,05111003,生命科學系,博士班,21,8,13
114,公立,一般大學,0005,國立成功大學,05111132,熱帶植物與微生物科學研究所,碩士班(日間),22,12,10
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,學士班(日間),208,92,116
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,碩士班(日間),64,31,33
114,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,博士班,35,20,15
114,公立,一般大學,0005,國立成功大學,05122009,微生物及免疫學研究所,碩士班(日間),52,20,32
114,公立,一般大學,0005,國立成功大學,05123010,生物化學暨分子生物學研究所,碩士班(日間),59,15,44
114,公立,一般大學,0005,國立成功大學,05199016,跨領域神經科學國際博士學位學程(跨領域神經科學國際研究生博士學位學程),博士班,15,11,4
114,公立,一般大學,0005,國立成功大學,05291025,自然災害減災及管理國際碩士學位學程,碩士班(日間),26,13,13
114,公立,一般大學,0005,國立成功大學,05311017,化學系,學士班(日間),255,148,107
114,公立,一般大學,0005,國立成功大學,05311017,化學系,碩士班(日間),159,94,65
114,公立,一般大學,0005,國立成功大學,05311017,化學系,博士班,11,9,2
114,公立,一般大學,0005,國立成功大學,05321019,地球科學系,學士班(日間),174,118,56
114,公立,一般大學,0005,國立成功大學,05321019,地球科學系,碩士班(日間),47,27,20
114,公立,一般大學,0005,國立成功大學,05321019,地球科學系,碩士在職專班,11,8,3
114,公立,一般大學,0005,國立成功大學,05321019,地球科學系,博士班,10,7,3
114,公立,一般大學,0005,國立成功大學,05331021,物理學系,學士班(日間),242,202,40
114,公立,一般大學,0005,國立成功大學,05331021,物理學系,碩士班(日間),131,114,17
114,公立,一般大學,0005,國立成功大學,05331021,物理學系,博士班,52,45,7
114,公立,一般大學,0005,國立成功大學,05331023,太空與電漿科學研究所,碩士班(日間),14,13,1
114,公立,一般大學,0005,國立成功大學,05411027,數學系,學士班(日間),230,183,47
114,公立,一般大學,0005,國立成功大學,05411027,數學系,碩士班(日間),53,42,11
114,公立,一般大學,0005,國立成功大學,05411027,數學系,博士班,15,12,3
114,公立,一般大學,0005,國立成功大學,05421029,統計學系,學士班(日間),255,137,118
114,公立,一般大學,0005,國立成功大學,05421029,統計學系,碩士班(日間),50,30,20
114,公立,一般大學,0005,國立成功大學,05421029,統計學系,博士班,6,4,2
114,公立,一般大學,0005,國立成功大學,05421128,數據科學研究所,碩士班(日間),25,16,9
114,公立,一般大學,0005,國立成功大學,06131030,資訊管理研究所,碩士班(日間),64,32,32
114,公立,一般大學,0005,國立成功大學,06131030,資訊管理研究所,博士班,17,11,6
114,公立,一般大學,0005,國立成功大學,06131031,多媒體系統與智慧型運算工程博士學位學程,博士班,1,1,0
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系,學士班(日間),557,444,113
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系,碩士班(日間),340,253,87
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系,博士班,75,60,15
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系114秋季班友達專班,碩士班(日間),1,1,0
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系人工智慧與資訊系統碩士在職專班,碩士在職專班,43,33,10
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系金融科技與資訊工程產業碩士專班,碩士班(日間),3,3,0
114,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系資訊產業碩士專班,碩士班(日間),10,8,2
114,公立,一般大學,0005,國立成功大學,06131037,電腦與通信工程研究所,碩士班(日間),155,131,24
114,公立,一般大學,0005,國立成功大學,06131037,電腦與通信工程研究所,博士班,15,15,0
114,公立,一般大學,0005,國立成功大學,06131095,醫學資訊研究所,碩士班(日間),36,25,11
114,公立,一般大學,0005,國立成功大學,06131131,人工智慧科技碩士學位學程,碩士班(日間),40,32,8
114,公立,一般大學,0005,國立成功大學,06131136,智慧運算工程博士學位學程,博士班,11,5,6
114,公立,一般大學,0005,國立成功大學,06131138,智慧運算碩士學位學程,碩士班(日間),24,20,4
114,公立,一般大學,0005,國立成功大學,06131139,智慧資訊安全碩士學位學程,碩士班(日間),26,17,9
114,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,學士班(日間),560,404,156
114,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,碩士班(日間),266,183,83
114,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,博士班,52,38,14
114,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,學士班(日間),438,301,137
114,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,碩士班(日間),265,193,72
114,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,博士班,57,38,19
114,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系綠色應用材料碩士班,碩士班(日間),33,24,9
114,公立,一般大學,0005,國立成功大學,07112144,關鍵材料博士學位學程,博士班,19,19,0
114,公立,一般大學,0005,國立成功大學,07112144,關鍵材料碩士學位學程,碩士班(日間),35,23,12
114,公立,一般大學,0005,國立成功大學,07112148,智慧與永續製造博士學位學程,博士班,16,13,3
114,公立,一般大學,0005,國立成功大學,07112148,智慧與永續製造碩士學位學程,碩士班(日間),25,16,9
114,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,學士班(日間),210,130,80
114,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,碩士班(日間),98,49,49
114,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,博士班,17,12,5
114,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,學士班(日間),208,154,54
114,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,碩士班(日間),95,56,39
114,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,碩士在職專班,29,21,8
114,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,博士班,36,27,9
114,公立,一般大學,0005,國立成功大學,07132052,能源工程國際博士學位學程,博士班,8,8,0
114,公立,一般大學,0005,國立成功大學,07132052,能源工程國際碩士學位學程,碩士班(日間),25,20,5
114,公立,一般大學,0005,國立成功大學,07132052,能源工程國際學士學位學程,學士班(日間),113,74,39
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,學士班(日間),738,635,103
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,碩士班(日間),773,653,120
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,碩士在職專班,47,47,0
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,博士班,108,101,7
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系微波元件產業碩士專班,碩士班(日間),19,17,2
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系電力電子產業碩士專班,碩士班(日間),29,28,1
114,公立,一般大學,0005,國立成功大學,07141032,電機工程學系電機設計與驅動產業碩士專班,碩士班(日間),21,15,6
114,公立,一般大學,0005,國立成功大學,07141033,微電子工程研究所,碩士班(日間),136,119,17
114,公立,一般大學,0005,國立成功大學,07141033,微電子工程研究所,博士班,43,39,4
114,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,學士班(日間),240,194,46
114,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,碩士班(日間),204,166,38
114,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,博士班,32,27,5
114,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系光電科技產業碩士專班,碩士班(日間),1,1,0
114,公立,一般大學,0005,國立成功大學,07141040,奈米積體電路工程博士學位學程,博士班,3,2,1
114,公立,一般大學,0005,國立成功大學,07141040,奈米積體電路工程碩士學位學程,碩士班(日間),38,34,4
114,公立,一般大學,0005,國立成功大學,07141041,製造資訊與系統研究所,碩士班(日間),71,39,32
114,公立,一般大學,0005,國立成功大學,07141041,製造資訊與系統研究所,博士班,23,20,3
114,公立,一般大學,0005,國立成功大學,07141071,工程科學系,學士班(日間),284,217,67
114,公立,一般大學,0005,國立成功大學,07141071,工程科學系,碩士班(日間),247,210,37
114,公立,一般大學,0005,國立成功大學,07141071,工程科學系,碩士在職專班,160,119,41
114,公立,一般大學,0005,國立成功大學,07141071,工程科學系,博士班,58,47,11
114,公立,一般大學,0005,國立成功大學,07141141,晶片設計博士學位學程,博士班,7,7,0
114,公立,一般大學,0005,國立成功大學,07141141,晶片設計碩士學位學程,碩士班(日間),75,64,11
114,公立,一般大學,0005,國立成功大學,07141142,半導體製程博士學位學程,博士班,21,15,6
114,公立,一般大學,0005,國立成功大學,07141142,半導體製程碩士學位學程,碩士班(日間),50,38,12
114,公立,一般大學,0005,國立成功大學,07141143,半導體封測博士學位學程,博士班,15,12,3
114,公立,一般大學,0005,國立成功大學,07141143,半導體封測碩士學位學程,碩士班(日間),26,17,9
114,公立,一般大學,0005,國立成功大學,07141146,智慧科技系統碩士學位學程,碩士班(日間),29,21,8
114,公立,一般大學,0005,國立成功大學,07141147,半導體高階管理暨研發碩士在職專班,碩士在職專班,21,17,4
114,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,學士班(日間),694,585,109
114,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,碩士班(日間),464,404,60
114,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,博士班,52,46,6
114,公立,一般大學,0005,國立成功大學,07151042,機械工程學系機械產業碩士專班,碩士班(日間),17,15,2
114,公立,一般大學,0005,國立成功大學,07151133,智慧製造國際碩士學位學程,碩士班(日間),5,5,0
114,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,學士班(日間),280,230,50
114,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,碩士班(日間),198,178,20
114,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,碩士在職專班,40,30,10
114,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,博士班,49,39,10
114,公立,一般大學,0005,國立成功大學,07162100,民航研究所,碩士班(日間),16,9,7
114,公立,一般大學,0005,國立成功大學,07162140,太空系統工程研究所,碩士班(日間),32,26,6
114,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,學士班(日間),235,177,58
114,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,碩士班(日間),100,83,17
114,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,博士班,13,9,4
114,公立,一般大學,0005,國立成功大學,07191072,工程管理碩士在職專班,碩士在職專班,131,74,57
114,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,學士班(日間),164,90,74
114,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,碩士班(日間),108,55,53
114,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,博士班,89,60,29
114,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系醫療器材創新國際碩士班,碩士班(日間),16,10,6
114,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,學士班(日間),190,133,57
114,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,碩士班(日間),91,57,34
114,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,博士班,28,21,7
114,公立,一般大學,0005,國立成功大學,07311075,建築學系,學士班(日間),308,138,170
114,公立,一般大學,0005,國立成功大學,07311075,建築學系,碩士班(日間),183,75,108
114,公立,一般大學,0005,國立成功大學,07311075,建築學系,碩士在職專班,41,25,16
114,公立,一般大學,0005,國立成功大學,07311075,建築學系,博士班,43,19,24
114,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,學士班(日間),178,84,94
114,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,碩士班(日間),110,48,62
114,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,博士班,26,12,14
114,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,學士班(日間),459,355,104
114,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,碩士班(日間),240,187,53
114,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,碩士在職專班,57,42,15
114,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,博士班,30,25,5
114,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,學士班(日間),206,133,73
114,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,碩士班(日間),66,43,23
114,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,博士班,34,22,12
114,公立,一般大學,0005,國立成功大學,08192039,轉譯農業科學博士學位學程,博士班,15,6,9
114,公立,一般大學,0005,國立成功大學,09111096,口腔醫學研究所,碩士班(日間),27,7,20
114,公立,一般大學,0005,國立成功大學,09111130,牙醫學系,學士班(日間),156,84,72
114,公立,一般大學,0005,國立成功大學,09121053,基礎醫學研究所,博士班,97,41,56
114,公立,一般大學,0005,國立成功大學,09121054,分子醫學研究所,碩士班(日間),39,15,24
114,公立,一般大學,0005,國立成功大學,09121077,醫學系,學士班(日間),506,321,185
114,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,碩士班(日間),31,16,15
114,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,碩士在職專班,15,7,8
114,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,博士班,71,40,31
114,公立,一般大學,0005,國立成功大學,09121083,生理學研究所,碩士班(日間),30,9,21
114,公立,一般大學,0005,國立成功大學,09121084,細胞生物與解剖學研究所,碩士班(日間),17,3,14
114,公立,一般大學,0005,國立成功大學,09131090,護理學系,學士班(日間),135,29,106
114,公立,一般大學,0005,國立成功大學,09131090,護理學系,碩士班(日間),49,8,41
114,公立,一般大學,0005,國立成功大學,09131090,護理學系國際博士班,博士班,51,5,46
114,公立,一般大學,0005,國立成功大學,09131090,護理學系專科護理師碩士在職專班,碩士在職專班,40,5,35
114,公立,一般大學,0005,國立成功大學,09141094,醫學檢驗生物技術學系,學士班(日間),133,45,88
114,公立,一般大學,0005,國立成功大學,09141094,醫學檢驗生物技術學系,碩士班(日間),39,10,29
114,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,學士班(日間),154,61,93
114,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,碩士班(日間),21,7,14
114,公立,一般大學,0005,國立成功大學,09152089,職能治療學系,學士班(日間),120,30,90
114,公立,一般大學,0005,國立成功大學,09152089,職能治療學系,碩士班(日間),22,3,19
114,公立,一般大學,0005,國立成功大學,09159091,健康照護科學研究所,博士班,44,14,30
114,公立,一般大學,0005,國立成功大學,09161086,藥學系,學士班(日間),188,65,123
114,公立,一般大學,0005,國立成功大學,09161087,藥理學研究所,碩士班(日間),39,12,27
114,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,碩士班(日間),37,12,25
114,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,博士班,40,25,15
114,公立,一般大學,0005,國立成功大學,09191079,公共衛生學系,學士班(日間),14,4,10
114,公立,一般大學,0005,國立成功大學,09191079,公共衛生學系,碩士班(日間),29,9,20
114,公立,一般大學,0005,國立成功大學,09191079,公共衛生學系,碩士在職專班,29,6,23
114,公立,一般大學,0005,國立成功大學,09191079,公共衛生學系,博士班,34,19,15
114,公立,一般大學,0005,國立成功大學,09191079,醫學院公共衛生碩士在職專班,碩士在職專班,5,3,2
114,公立,一般大學,0005,國立成功大學,09191085,環境醫學研究所,碩士班(日間),48,24,24
114,公立,一般大學,0005,國立成功大學,09191085,環境醫學研究所,博士班,22,14,8
114,公立,一般大學,0005,國立成功大學,09199127,食品安全衛生暨風險管理研究所,碩士班(日間),32,17,15
114,公立,一般大學,0005,國立成功大學,09211101,老年學研究所,碩士班(日間),35,8,27
114,公立,一般大學,0005,國立成功大學,10152097,體育健康與休閒研究所,碩士班(日間),36,22,14
114,公立,一般大學,0005,國立成功大學,10152097,體育健康與休閒研究所運動健康與休閒管理碩士在職專班,碩士在職專班,62,25,37
114,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,學士班(日間),201,119,82
114,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,碩士班(日間),84,40,44
114,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,碩士在職專班,81,51,30
114,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,博士班,9,7,2
114,公立,一般大學,0005,國立成功大學,99999102,全校不分系學士學位學程,學士班(日間),90,52,38
114,公立,一般大學,0005,國立成功大學,99999137,全校永續跨域國際碩士學位學程,碩士班(日間),15,7,8
114,公立,一般大學,0006,國立中興大學,01111001,教師專業發展研究所,碩士班(日間),30,9,21
114,公立,一般大學,0006,國立中興大學,02221007,歷史學系,學士班(日間),235,127,108
114,公立,一般大學,0006,國立中興大學,02221007,歷史學系,碩士班(日間),34,24,10
114,公立,一般大學,0006,國立中興大學,02221007,歷史學系,碩士在職專班,18,11,7
114,公立,一般大學,0006,國立中興大學,02221007,歷史學系,博士班,42,28,14
114,公立,一般大學,0006,國立中興大學,02299109,數位人文與文創產業進修學士學位學程,學士班(進修),125,35,90
114,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,學士班(日間),232,89,143
114,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,學士班(進修),143,59,84
114,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,碩士班(日間),24,6,18
114,公立,一般大學,0006,國立中興大學,02321003,台灣文學與跨國文化研究所,碩士班(日間),27,10,17
114,公立,一般大學,0006,國立中興大學,02321003,台灣文學與跨國文化研究所,碩士在職專班,24,5,19
114,公立,一般大學,0006,國立中興大學,02321004,台灣與跨文化研究國際博士學位學程,博士班,14,6,8
114,公立,一般大學,0006,國立中興大學,02321103,台灣人文創新學士學位學程,學士班(日間),74,23,51
114,公立,一般大學,0006,國立中興大學,02322005,中國文學系,學士班(日間),221,55,166
114,公立,一般大學,0006,國立中興大學,02322005,中國文學系,學士班(進修),127,39,88
114,公立,一般大學,0006,國立中興大學,02322005,中國文學系,碩士班(日間),58,19,39
114,公立,一般大學,0006,國立中興大學,02322005,中國文學系,碩士在職專班,20,4,16
114,公立,一般大學,0006,國立中興大學,02322005,中國文學系,博士班,22,13,9
114,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,學士班(日間),211,91,120
114,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士班(日間),32,17,15
114,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士在職專班,33,13,20
114,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,24,15,9
114,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士班(日間),41,17,24
114,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士在職專班,49,19,30
114,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,31,25,6
114,公立,一般大學,0006,國立中興大學,03122119,亞洲與中國研究英語碩士學位學程,碩士班(日間),14,9,5
114,公立,一般大學,0006,國立中興大學,03222013,圖書資訊學研究所,碩士班(日間),34,8,26
114,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),179,67,112
114,公立,一般大學,0006,國立中興大學,04111015,會計學系,碩士班(日間),51,23,28
114,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),212,110,102
114,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,碩士班(日間),70,34,36
114,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,15,11,4
114,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),245,100,145
114,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,碩士班(日間),81,28,53
114,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,博士班,35,16,19
114,公立,一般大學,0006,國立中興大學,04131018,創新產業經營學士學位學程,學士班(進修),183,103,80
114,公立,一般大學,0006,國立中興大學,04131097,運動與健康管理研究所,碩士班(日間),31,18,13
114,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士班(日間),28,11,17
114,公立,一般大學,0006,國立中興大學,04134011,國家政策與公共事務研究所,碩士在職專班,65,24,41
114,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),219,65,154
114,公立,一般大學,0006,國立中興大學,04143020,行銷學系,碩士班(日間),64,9,55
114,公立,一般大學,0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,碩士班(日間),17,7,10
114,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所,博士班,52,24,28
114,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所科技管理碩士班,碩士班(日間),45,17,28
114,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所智慧科技管理碩士在職專班,碩士在職專班,26,13,13
114,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所電子商務碩士班,碩士班(日間),42,11,31
114,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班,碩士在職專班,271,134,137
114,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班兩岸台商組,碩士在職專班,29,25,4
114,公立,一般大學,0006,國立中興大學,04199022,高階經理人碩士在職專班越南台商組,碩士在職專班,26,20,6
114,公立,一般大學,0006,國立中興大學,04211023,法律學系,學士班(日間),185,73,112
114,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士班(日間),95,36,59
114,公立,一般大學,0006,國立中興大學,04211023,法律學系,碩士在職專班,110,66,44
114,公立,一般大學,0006,國立中興大學,05111026,生命科學系,學士班(日間),352,180,172
114,公立,一般大學,0006,國立中興大學,05111026,生命科學系,碩士班(日間),105,43,62
114,公立,一般大學,0006,國立中興大學,05111026,生命科學系,博士班,43,25,18
114,公立,一般大學,0006,國立中興大學,05111026,生命科學碩士在職專班,碩士在職專班,42,14,28
114,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,學士班(日間),206,136,70
114,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,碩士班(日間),45,32,13
114,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,17,5,12
114,公立,一般大學,0006,國立中興大學,05111128,跨域創新生技國際博士學位學程,博士班,2,1,1
114,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,碩士班(日間),54,25,29
114,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,18,10,8
114,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),133,55,78
114,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,碩士班(日間),46,27,19
114,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,博士班,7,4,3
114,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,碩士班(日間),38,15,23
114,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,25,14,11
114,公立,一般大學,0006,國立中興大學,05121037,基因體暨生物資訊學研究所,碩士班(日間),24,16,8
114,公立,一般大學,0006,國立中興大學,05121112,特用作物及代謝體博士學位學程,博士班,6,5,1
114,公立,一般大學,0006,國立中興大學,05121112,特用作物及代謝體碩士學位學程,碩士班(日間),9,5,4
114,公立,一般大學,0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,博士班,41,23,18
114,公立,一般大學,0006,國立中興大學,05121118,生技產業創新研發與管理博士學位學程,博士班,10,5,5
114,公立,一般大學,0006,國立中興大學,05121123,精準健康碩士學位學程,碩士班(日間),3,2,1
114,公立,一般大學,0006,國立中興大學,05122129,植物暨微生物國際碩士學位學程,碩士班(日間),3,1,2
114,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,碩士班(日間),26,11,15
114,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,博士班,6,3,3
114,公立,一般大學,0006,國立中興大學,05124038,微生物基因體學博士學位學程,博士班,21,11,10
114,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,學士班(日間),232,159,73
114,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士班(日間),50,37,13
114,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,碩士在職專班,51,35,16
114,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,23,17,6
114,公立,一般大學,0006,國立中興大學,05311039,化學系,學士班(日間),243,145,98
114,公立,一般大學,0006,國立中興大學,05311039,化學系,碩士班(日間),176,86,90
114,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,9,6,3
114,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),248,188,60
114,公立,一般大學,0006,國立中興大學,05331040,物理學系,碩士班(日間),50,41,9
114,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,20,15,5
114,公立,一般大學,0006,國立中興大學,05331058,奈米科學研究所,碩士班(日間),60,41,19
114,公立,一般大學,0006,國立中興大學,05411041,應用數學系,學士班(日間),354,261,93
114,公立,一般大學,0006,國立中興大學,05411041,應用數學系,碩士班(日間),15,12,3
114,公立,一般大學,0006,國立中興大學,05411041,應用數學系,博士班,14,9,5
114,公立,一般大學,0006,國立中興大學,05411041,應用數學系大數據碩士在職專班,碩士在職專班,44,26,18
114,公立,一般大學,0006,國立中興大學,05421042,統計學研究所,碩士班(日間),34,26,8
114,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),121,74,47
114,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士班(日間),97,53,44
114,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,碩士在職專班,75,41,34
114,公立,一般大學,0006,國立中興大學,06131101,大數據產學研發博士學位學程,博士班,13,10,3
114,公立,一般大學,0006,國立中興大學,06131106,資料科學與資訊計算研究所,碩士班(日間),48,34,14
114,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,學士班(日間),160,133,27
114,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,碩士班(日間),164,127,37
