學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
111,私立,一般大學,1002,輔仁大學,05411073,數學系,碩士班(日間),11,10,1
111,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系,學士班(日間),455,201,254
111,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系應用統計碩士在職專班,碩士在職專班,47,29,18
111,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系應用統計碩士班,碩士班(日間),40,16,24
111,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,學士班(日間),549,368,181
111,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,碩士班(日間),42,34,8
111,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,碩士在職專班,36,34,2
111,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,學士班(日間),483,243,240
111,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,碩士班(日間),44,27,17
111,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,碩士在職專班,44,26,18
111,私立,一般大學,1002,輔仁大學,06131077,應用科學與工程研究所,博士班,33,25,8
111,私立,一般大學,1002,輔仁大學,06131098,人工智慧與資訊安全學士學位學程,學士班(日間),54,35,19
111,私立,一般大學,1002,輔仁大學,06132050,軟體工程與數位創意學士學位學程,學士班(進修),184,126,58
111,私立,一般大學,1002,輔仁大學,06132050,軟體工程與數位創意學士學位學程學士後AI創新應用多元培力專班,學士班(進修),15,11,4
111,私立,一般大學,1002,輔仁大學,06132097,醫學資訊與健康科技進修學士學位學程,學士班(進修),66,26,40
111,私立,一般大學,1002,輔仁大學,06134096,資訊創新與數位生活進修學士學位學程,學士班(進修),80,56,24
111,私立,一般大學,1002,輔仁大學,06199086,醫學資訊與創新應用學士學位學程,學士班(日間),153,61,92
111,私立,一般大學,1002,輔仁大學,07141064,電機工程學系,學士班(日間),511,452,59
111,私立,一般大學,1002,輔仁大學,07141064,電機工程學系,碩士班(日間),35,29,6
111,私立,一般大學,1002,輔仁大學,07211035,食品科學系,學士班(日間),232,80,152
111,私立,一般大學,1002,輔仁大學,07211035,食品科學系,碩士班(日間),40,16,24
111,私立,一般大學,1002,輔仁大學,07312052,景觀設計學系,學士班(日間),269,94,175
111,私立,一般大學,1002,輔仁大學,07312052,景觀設計學系,碩士班(日間),28,11,17
111,私立,一般大學,1002,輔仁大學,09121013,生物醫學暨藥學研究所,碩士班(日間),13,5,8
111,私立,一般大學,1002,輔仁大學,09121085,醫學系,學士班(日間),326,238,88
111,私立,一般大學,1002,輔仁大學,09121090,生物醫學海量資料分析碩士學位學程,碩士班(日間),11,7,4
111,私立,一般大學,1002,輔仁大學,09131088,護理學系,學士班(日間),396,61,335
111,私立,一般大學,1002,輔仁大學,09131088,護理學系,學士班(進修),60,3,57
111,私立,一般大學,1002,輔仁大學,09131088,護理學系,碩士班(日間),32,3,29
111,私立,一般大學,1002,輔仁大學,09152084,職能治療學系,學士班(日間),250,58,192
111,私立,一般大學,1002,輔仁大學,09161091,生技醫藥博士學位學程,博士班,9,1,8
111,私立,一般大學,1002,輔仁大學,09191004,公共衛生學系,學士班(日間),226,68,158
111,私立,一般大學,1002,輔仁大學,09191004,公共衛生學系,碩士班(日間),31,11,20
111,私立,一般大學,1002,輔仁大學,09199018,呼吸治療學系,學士班(日間),153,54,99
111,私立,一般大學,1002,輔仁大學,09211061,跨專業長期照護碩士學位學程,碩士在職專班,101,16,85
111,私立,一般大學,1002,輔仁大學,09211094,長期照護與健康管理進修學士學位學程,學士班(進修),165,45,120
111,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,學士班(日間),254,24,230
111,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,碩士班(日間),43,4,39
111,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,碩士在職專班,90,7,83
111,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,學士班(日間),286,59,227
111,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,碩士班(日間),51,16,35
111,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,學士班(日間),468,172,296
111,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,學士班(進修),225,84,141
111,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,碩士班(日間),35,12,23
111,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,碩士在職專班,43,18,25
111,私立,一般大學,1002,輔仁大學,10141089,體育學系,學士班(日間),818,541,277
111,私立,一般大學,1002,輔仁大學,10141089,體育學系,碩士班(日間),36,23,13
111,私立,一般大學,1002,輔仁大學,10141089,體育學系,碩士在職專班,77,48,29
111,私立,一般大學,1002,輔仁大學,10152062,運動休閒管理學士學位學程,學士班(進修),255,158,97
111,私立,一般大學,1002,輔仁大學,99999099,跨領域全英語學士學位學程,學士班(日間),12,7,5
111,私立,一般大學,1003,東吳大學,02151001,音樂學系,學士班(日間),250,64,186
111,私立,一般大學,1003,東吳大學,02151001,音樂學系,碩士班(日間),46,15,31
111,私立,一般大學,1003,東吳大學,02151001,音樂學系,碩士在職專班,2,1,1
111,私立,一般大學,1003,東吳大學,02221006,歷史學系,學士班(日間),238,130,108
111,私立,一般大學,1003,東吳大學,02221006,歷史學系,碩士班(日間),12,8,4
111,私立,一般大學,1003,東吳大學,02231007,哲學系,學士班(日間),233,105,128
111,私立,一般大學,1003,東吳大學,02231007,哲學系,碩士班(日間),36,15,21
111,私立,一般大學,1003,東吳大學,02311004,英文學系,學士班(日間),684,202,482
111,私立,一般大學,1003,東吳大學,02311004,英文學系,學士班(進修),117,43,74
111,私立,一般大學,1003,東吳大學,02311005,日本語文學系,學士班(日間),839,251,588
111,私立,一般大學,1003,東吳大學,02311005,日本語文學系,學士班(進修),380,150,230
111,私立,一般大學,1003,東吳大學,02311005,日本語文學系,碩士班(日間),43,16,27
111,私立,一般大學,1003,東吳大學,02311005,日本語文學系,碩士在職專班,21,4,17
111,私立,一般大學,1003,東吳大學,02311005,日本語文學系,博士班,28,9,19
111,私立,一般大學,1003,東吳大學,02311012,德國文化學系,學士班(日間),227,48,179
111,私立,一般大學,1003,東吳大學,02311012,德國文化學系,碩士班(日間),25,5,20
111,私立,一般大學,1003,東吳大學,02312004,英文學系翻譯碩士班,碩士班(日間),31,9,22
111,私立,一般大學,1003,東吳大學,02313034,外國語文學院跨領域國際學士班,學士班(日間),14,7,7
111,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(日間),669,169,500
111,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(進修),85,28,57
111,私立,一般大學,1003,東吳大學,02322002,中國文學系,碩士班(日間),61,28,33
111,私立,一般大學,1003,東吳大學,02322002,中國文學系,碩士在職專班,24,10,14
111,私立,一般大學,1003,東吳大學,02322002,中國文學系,博士班,34,18,16
111,私立,一般大學,1003,東吳大學,03111008,經濟學系,學士班(日間),765,372,393
111,私立,一般大學,1003,東吳大學,03111008,經濟學系,碩士班(日間),29,20,9
111,私立,一般大學,1003,東吳大學,03111008,經濟學系,碩士在職專班,20,9,11
111,私立,一般大學,1003,東吳大學,03111008,經濟學系,博士班,20,12,8
111,私立,一般大學,1003,東吳大學,03121009,政治學系,學士班(日間),485,208,277
111,私立,一般大學,1003,東吳大學,03121009,政治學系,碩士班(日間),36,25,11
111,私立,一般大學,1003,東吳大學,03121009,政治學系,博士班,13,11,2
111,私立,一般大學,1003,東吳大學,03131011,心理學系,學士班(日間),275,74,201
111,私立,一般大學,1003,東吳大學,03131011,心理學系,碩士班(日間),96,23,73
111,私立,一般大學,1003,東吳大學,03141010,社會學系,學士班(日間),467,163,304
111,私立,一般大學,1003,東吳大學,03141010,社會學系,碩士班(日間),26,10,16
111,私立,一般大學,1003,東吳大學,03141010,社會學系,碩士在職專班,19,7,12
111,私立,一般大學,1003,東吳大學,03199013,人權碩士學位學程,碩士班(日間),22,8,14
111,私立,一般大學,1003,東吳大學,04111015,會計學系,學士班(日間),974,354,620
111,私立,一般大學,1003,東吳大學,04111015,會計學系,碩士班(日間),82,34,48
111,私立,一般大學,1003,東吳大學,04111015,會計學系,碩士在職專班,86,29,57
111,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,學士班(日間),730,370,360
111,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,碩士班(日間),38,18,20
111,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,碩士在職專班,13,7,6
111,私立,一般大學,1003,東吳大學,04131016,企業管理學系,學士班(日間),951,341,610
111,私立,一般大學,1003,東吳大學,04131016,企業管理學系,碩士班(日間),123,48,75
111,私立,一般大學,1003,東吳大學,04131016,企業管理學系,碩士在職專班,107,35,72
111,私立,一般大學,1003,東吳大學,04131020,商學院EMBA高階經營碩士在職專班,碩士在職專班,71,33,38
111,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,學士班(日間),536,175,361
111,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,碩士班(日間),43,11,32
111,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,碩士在職專班,30,12,18
111,私立,一般大學,1003,東吳大學,04191014,商學進修學士班,學士班(進修),190,75,115
111,私立,一般大學,1003,東吳大學,04199031,巨量資料管理學院碩士在職學位學程,碩士在職專班,95,55,40
111,私立,一般大學,1003,東吳大學,04199031,巨量資料管理學院碩士學位學程,碩士班(日間),5,4,1
111,私立,一般大學,1003,東吳大學,04199031,巨量資料管理學院學士學位學程,學士班(日間),198,116,82
111,私立,一般大學,1003,東吳大學,04211021,法律學系,學士班(日間),1217,481,736
111,私立,一般大學,1003,東吳大學,04211021,法律學系,碩士班(日間),285,163,122
111,私立,一般大學,1003,東吳大學,04211021,法律學系,碩士在職專班,576,262,314
111,私立,一般大學,1003,東吳大學,04211021,法律學系,博士班,32,23,9
111,私立,一般大學,1003,東吳大學,04211021,法律學系中國大陸法律碩士在職專班,碩士在職專班,82,47,35
111,私立,一般大學,1003,東吳大學,04211021,法律學系法律專業碩士班,碩士班(日間),121,64,57
111,私立,一般大學,1003,東吳大學,04211021,法律學系國際經貿談判碩士在職專班,碩士在職專班,9,4,5
111,私立,一般大學,1003,東吳大學,05122022,微生物學系,學士班(日間),206,83,123
111,私立,一般大學,1003,東吳大學,05122022,微生物學系,碩士班(日間),16,6,10
111,私立,一般大學,1003,東吳大學,05311023,化學系,學士班(日間),210,118,92
111,私立,一般大學,1003,東吳大學,05311023,化學系,碩士班(日間),9,6,3
111,私立,一般大學,1003,東吳大學,05331024,物理學系,學士班(日間),202,151,51
111,私立,一般大學,1003,東吳大學,05411025,數學系,學士班(日間),186,127,59
111,私立,一般大學,1003,東吳大學,05411025,數學系,碩士班(日間),12,7,5
111,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,學士班(日間),522,293,229
111,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,碩士班(日間),33,17,16
111,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,碩士在職專班,52,31,21
111,私立,一般大學,1003,東吳大學,06134033,資料科學系,學士班(日間),166,94,72
111,私立,一般大學,1003,東吳大學,06134033,資料科學系,碩士班(日間),27,15,12
111,私立,一般大學,1003,東吳大學,06134033,資料科學系,碩士在職專班,74,44,30
111,私立,一般大學,1003,東吳大學,09231030,社會工作學系,學士班(日間),528,138,390
111,私立,一般大學,1003,東吳大學,09231030,社會工作學系,碩士班(日間),78,24,54
111,私立,一般大學,1004,中原大學,01111001,教育研究所,碩士班(日間),25,5,20
111,私立,一般大學,1004,中原大學,01111001,教育研究所,碩士在職專班,70,11,59
111,私立,一般大學,1004,中原大學,01113002,特殊教育學系,學士班(日間),192,27,165
111,私立,一般大學,1004,中原大學,01113002,特殊教育學系,碩士班(日間),53,7,46
111,私立,一般大學,1004,中原大學,02112008,商業設計學系,學士班(日間),386,91,295
111,私立,一般大學,1004,中原大學,02112008,商業設計學系,碩士班(日間),34,10,24
111,私立,一般大學,1004,中原大學,02112008,商業設計學系,碩士在職專班,13,2,11
111,私立,一般大學,1004,中原大學,02122007,設計學博士學位學程,博士班,48,29,19
111,私立,一般大學,1004,中原大學,02122010,文化創意設計碩士學位學程,碩士班(日間),4,0,4
111,私立,一般大學,1004,中原大學,02122048,設計學院設計學士原住民專班,學士班(日間),47,12,35
111,私立,一般大學,1004,中原大學,02122055,設計學院社會設計學士學位學程,學士班(日間),1,1,0
111,私立,一般大學,1004,中原大學,02124009,室內設計學系,學士班(日間),349,130,219
111,私立,一般大學,1004,中原大學,02124009,室內設計學系,碩士班(日間),59,19,40
111,私立,一般大學,1004,中原大學,02124009,室內設計學系,碩士在職專班,91,57,34
111,私立,一般大學,1004,中原大學,02151058,音樂產業碩士學位學程,碩士班(日間),25,12,13
111,私立,一般大學,1004,中原大學,02211006,宗教研究所,碩士班(日間),16,8,8
111,私立,一般大學,1004,中原大學,02211006,宗教研究所,碩士在職專班,22,12,10
111,私立,一般大學,1004,中原大學,02299053,人文與教育學院學士學位學程,學士班(日間),54,37,17
111,私立,一般大學,1004,中原大學,02311005,應用外國語文學系,學士班(日間),423,121,302
111,私立,一般大學,1004,中原大學,02311005,應用外國語文學系,碩士班(日間),29,9,20
111,私立,一般大學,1004,中原大學,02323004,應用華語文學系,學士班(日間),486,63,423
111,私立,一般大學,1004,中原大學,02323004,應用華語文學系,碩士班(日間),32,3,29
111,私立,一般大學,1004,中原大學,03131011,心理學系,學士班(日間),569,179,390
111,私立,一般大學,1004,中原大學,03131011,心理學系,碩士班(日間),94,27,67
111,私立,一般大學,1004,中原大學,04111013,會計學系,學士班(日間),667,210,457
111,私立,一般大學,1004,中原大學,04111013,會計學系,碩士班(日間),44,17,27
111,私立,一般大學,1004,中原大學,04111013,會計學系,碩士在職專班,16,3,13
111,私立,一般大學,1004,中原大學,04121019,財務金融學系,學士班(日間),457,200,257
111,私立,一般大學,1004,中原大學,04121019,財務金融學系,碩士班(日間),22,11,11
111,私立,一般大學,1004,中原大學,04131014,企業管理學系,學士班(日間),885,332,553
111,私立,一般大學,1004,中原大學,04131014,企業管理學系,碩士班(日間),82,33,49
111,私立,一般大學,1004,中原大學,04131014,企業管理學系,碩士在職專班,157,81,76
111,私立,一般大學,1004,中原大學,04131014,企業管理學系,博士班,43,27,16
111,私立,一般大學,1004,中原大學,04131014,企業管理學系碩士在職現役軍人營區專班,碩士在職專班,18,17,1
111,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,學士班(日間),526,171,355
111,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,碩士班(日間),12,0,12
111,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,碩士在職專班,17,2,15
111,私立,一般大學,1004,中原大學,04191012,商學博士學位學程,博士班,44,31,13
111,私立,一般大學,1004,中原大學,04191017,國際商學碩士學位學程,碩士班(日間),39,15,24
111,私立,一般大學,1004,中原大學,04191017,國際商學學士學位學程,學士班(日間),68,30,38
111,私立,一般大學,1004,中原大學,04191057,中原大學與美國天普大學商學管理雙學士學位學程,學士班(日間),60,28,32
111,私立,一般大學,1004,中原大學,04199050,巨量資料商業應用碩士學位學程,碩士班(日間),2,2,0
111,私立,一般大學,1004,中原大學,04212021,財經法律學系,學士班(日間),533,226,307
111,私立,一般大學,1004,中原大學,04212021,財經法律學系,碩士班(日間),80,35,45
111,私立,一般大學,1004,中原大學,04212021,財經法律學系,碩士在職專班,73,38,35
111,私立,一般大學,1004,中原大學,05121022,生物科技學系,學士班(日間),396,187,209
111,私立,一般大學,1004,中原大學,05121022,生物科技學系,碩士班(日間),18,12,6
111,私立,一般大學,1004,中原大學,05311023,化學系,學士班(日間),466,232,234
111,私立,一般大學,1004,中原大學,05311023,化學系,碩士班(日間),50,26,24
111,私立,一般大學,1004,中原大學,05311023,化學系,碩士在職專班,17,12,5
111,私立,一般大學,1004,中原大學,05311023,化學系,博士班,22,17,5
111,私立,一般大學,1004,中原大學,05331024,物理學系,學士班(日間),431,342,89
111,私立,一般大學,1004,中原大學,05331024,物理學系,碩士班(日間),22,14,8
111,私立,一般大學,1004,中原大學,05331024,物理學系,博士班,11,7,4
111,私立,一般大學,1004,中原大學,05411027,應用數學系,學士班(日間),412,310,102
111,私立,一般大學,1004,中原大學,05411027,應用數學系,碩士班(日間),34,19,15
111,私立,一般大學,1004,中原大學,05411027,應用數學系,碩士在職專班,8,4,4
111,私立,一般大學,1004,中原大學,05411027,應用數學系,博士班,6,5,1
111,私立,一般大學,1004,中原大學,06121060,中原大學美國威大密爾瓦基分校電機與資訊工程雙學士學位學程,學士班(日間),37,28,9
111,私立,一般大學,1004,中原大學,06131028,資訊管理學系,學士班(日間),502,233,269
111,私立,一般大學,1004,中原大學,06131028,資訊管理學系,碩士班(日間),49,31,18
111,私立,一般大學,1004,中原大學,06131028,資訊管理學系,碩士在職專班,45,26,19
111,私立,一般大學,1004,中原大學,06131028,資訊管理學系碩士在職現役軍人營區專班,碩士在職專班,25,19,6
111,私立,一般大學,1004,中原大學,06131031,資訊工程學系,學士班(日間),506,363,143
111,私立,一般大學,1004,中原大學,06131031,資訊工程學系,碩士班(日間),69,51,18
111,私立,一般大學,1004,中原大學,06131031,資訊工程學系,碩士在職專班,22,16,6
111,私立,一般大學,1004,中原大學,06131062,智慧運算與大數據碩士學位學程,碩士班(日間),10,8,2
111,私立,一般大學,1004,中原大學,06131062,電機資訊學院智慧運算與大數據學士班,學士班(日間),75,55,20
111,私立,一般大學,1004,中原大學,07111037,化學工程學系,學士班(日間),691,406,285
111,私立,一般大學,1004,中原大學,07111037,化學工程學系,碩士班(日間),92,61,31
111,私立,一般大學,1004,中原大學,07111037,化學工程學系,博士班,8,4,4
111,私立,一般大學,1004,中原大學,07112038,奈米科技碩士學位學程,碩士班(日間),2,2,0
111,私立,一般大學,1004,中原大學,07121042,環境工程學系,學士班(日間),213,126,87
111,私立,一般大學,1004,中原大學,07121042,環境工程學系,碩士班(日間),49,37,12
111,私立,一般大學,1004,中原大學,07121042,環境工程學系,碩士在職專班,39,31,8
111,私立,一般大學,1004,中原大學,07141029,電機工程學系,學士班(日間),501,421,80
111,私立,一般大學,1004,中原大學,07141029,電機工程學系,碩士班(日間),76,72,4
111,私立,一般大學,1004,中原大學,07141029,電機工程學系,碩士在職專班,48,45,3
111,私立,一般大學,1004,中原大學,07141029,電機工程學系,博士班,23,21,2
111,私立,一般大學,1004,中原大學,07141029,電機工程學系國際碩士班,碩士班(日間),6,2,4
111,私立,一般大學,1004,中原大學,07141030,電子工程學系,學士班(日間),610,487,123
111,私立,一般大學,1004,中原大學,07141030,電子工程學系,碩士班(日間),121,96,25
111,私立,一般大學,1004,中原大學,07141030,電子工程學系,碩士在職專班,29,24,5
111,私立,一般大學,1004,中原大學,07141030,電子工程學系,博士班,18,15,3
111,私立,一般大學,1004,中原大學,07141033,電機資訊學院人工智慧應用學士學位學程,學士班(日間),25,19,6
111,私立,一般大學,1004,中原大學,07141033,電機資訊學院學士班,學士班(日間),178,144,34
111,私立,一般大學,1004,中原大學,07151034,機械工程學系,學士班(日間),710,624,86
111,私立,一般大學,1004,中原大學,07151034,機械工程學系,碩士班(日間),81,75,6
111,私立,一般大學,1004,中原大學,07151034,機械工程學系,碩士在職專班,72,63,9
111,私立,一般大學,1004,中原大學,07151034,機械工程學系,博士班,32,27,5
111,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,學士班(日間),631,396,235
111,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,碩士班(日間),86,57,29
111,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,碩士在職專班,89,51,38
111,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,博士班,38,26,12
111,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系國際碩士班,碩士班(日間),6,4,2
111,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,學士班(日間),442,221,221
111,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,碩士班(日間),58,43,15
111,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,碩士在職專班,19,12,7
111,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,博士班,21,14,7
111,私立,一般大學,1004,中原大學,07311046,建築學系,學士班(日間),305,151,154
111,私立,一般大學,1004,中原大學,07311046,建築學系,碩士班(日間),66,42,24
111,私立,一般大學,1004,中原大學,07311046,建築學系,碩士在職專班,37,19,18
111,私立,一般大學,1004,中原大學,07312059,地景建築學系,學士班(日間),231,93,138
111,私立,一般大學,1004,中原大學,07312059,地景建築學系,碩士班(日間),14,8,6
111,私立,一般大學,1004,中原大學,07321035,土木工程學系,學士班(日間),633,449,184
111,私立,一般大學,1004,中原大學,07321035,土木工程學系,碩士班(日間),35,29,6
111,私立,一般大學,1004,中原大學,07321035,土木工程學系,博士班,41,20,21
111,私立,一般大學,1004,中原大學,99999061,全校外籍生大一不分系學士學位學程,學士班(日間),53,31,22
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01114093,教育學院教育領導與科技管理博士班,博士班,27,14,13
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01114108,教育與未來設計學系前瞻教育領導與科技管理博士班,博士班,8,5,3
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01115108,教育與未來設計學系,碩士在職專班,1,1,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01115108,教育與未來設計學系課程與教學碩士在職專班,碩士在職專班,23,10,13
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01116092,教育科技學系,學士班(日間),423,142,281
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01116092,教育科技學系,碩士班(日間),28,8,20
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01116092,教育科技學系,碩士在職專班,6,2,4
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01116092,教育科技學系數位學習碩士在職專班,碩士在職專班,65,22,43
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01199108,教育與未來設計學系,學士班(日間),77,21,56
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01199108,教育與未來設計學系未來學碩士班,碩士班(日間),8,5,3
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01199108,教育與未來設計學系課程與教學碩士班,碩士班(日間),24,5,19
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,01199108,教育與未來設計學系學習領導與教育發展碩士班,碩士班(日間),13,6,7
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02221078,歷史學系,學士班(日間),474,331,143
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02221078,歷史學系,碩士班(日間),21,9,12
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311081,俄國語文學系,學士班(日間),220,68,152
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311082,日本語文學系,學士班(日間),928,344,584
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311082,日本語文學系,學士班(進修),160,80,80
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311082,日本語文學系,碩士班(日間),39,15,24
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311082,日本語文學系,碩士在職專班,19,7,12
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311084,西班牙語文學系,學士班(日間),476,116,360
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311085,德國語文學系,學士班(日間),253,69,184
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311086,法國語文學系,學士班(日間),434,101,333
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311086,法國語文學系,碩士班(日間),13,3,10
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,學士班(日間),655,253,402
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,學士班(進修),115,49,66
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,碩士班(日間),34,12,22
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,博士班,27,15,12
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系全英語學士班,學士班(日間),142,71,71
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,學士班(日間),501,168,333
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,學士班(進修),1,0,1
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,碩士班(日間),35,11,24
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,碩士在職專班,7,0,7
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,博士班,31,14,17
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,學士班(日間),405,210,195
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,碩士班(日間),14,7,7
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,博士班,9,7,2
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111076,經濟學系,學士班(日間),658,375,283
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111076,經濟學系經濟與財務碩士班,碩士班(日間),11,6,5
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03121074,全球政治經濟學系全英語學士班,學士班(日間),146,66,80
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122059,外交與國際關係學系全英語學士班,學士班(日間),283,103,180
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122060,國際事務與戰略研究所,碩士班(日間),34,20,14
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122060,國際事務與戰略研究所,碩士在職專班,60,48,12
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122060,國際事務與戰略研究所,博士班,49,41,8
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122060,國際事務與戰略研究所現役軍人營區碩士在職專班,碩士在職專班,9,8,1
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03131096,教育心理與諮商研究所,碩士班(日間),108,25,83
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143059,外交與國際關係學系中國大陸研究碩士在職專班,碩士在職專班,39,23,16
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143059,外交與國際關係學系中國大陸研究碩士班,碩士班(日間),22,17,5
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143059,外交與國際關係學系歐洲研究博士班,博士班,19,11,8
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143059,外交與國際關係學系歐洲研究碩士班,碩士班(日間),20,4,16
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143063,臺灣與亞太研究全英語碩士學位學程,碩士班(日間),2,1,1
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143065,美洲研究所,博士班,3,2,1
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143065,美洲研究所亞太研究數位學習碩士在職專班,碩士在職專班,3,1,2
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143074,全球政治經濟學系,碩士在職專班,4,1,3
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143074,全球政治經濟學系日本政經研究碩士班,碩士班(日間),27,15,12
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143074,全球政治經濟學系亞太與拉美研究數位學習碩士在職專班,碩士在職專班,26,12,14
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143074,全球政治經濟學系拉丁美洲研究碩士班,碩士班(日間),10,4,6
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,學士班(日間),291,92,199
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,碩士班(日間),37,12,25
