學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
113,公立,一般大學,0037,國立臺北教育大學,02121014,藝術與造形設計學系藝術跨域整合博士班,博士班,女,17,8,8,2,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121027,當代藝術評論與策展研究全英語碩士學位學程,碩士班(日間),男,16,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121027,當代藝術評論與策展研究全英語碩士學位學程,碩士班(日間),女,27,9,9,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,學士班(日間),男,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,碩士班(日間),男,6,4,4,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,學士班(日間),女,149,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,碩士班(日間),女,26,6,6,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系博物館管理與科技應用碩士在職專班,碩士在職專班,男,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系博物館管理與科技應用碩士在職專班,碩士在職專班,女,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系碩士學位EMBA在職進修專班,碩士在職專班,男,5,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系碩士學位EMBA在職進修專班,碩士在職專班,女,29,6,6,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系,學士班(日間),男,80,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系,學士班(日間),女,97,6,6,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系玩具與遊戲設計碩士在職專班,碩士在職專班,男,21,4,4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系玩具與遊戲設計碩士在職專班,碩士在職專班,女,42,8,8,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系玩具與遊戲設計碩士班,碩士班(日間),男,33,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
113,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系玩具與遊戲設計碩士班,碩士班(日間),女,31,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,學士班(日間),男,51,7,7,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,碩士班(日間),男,24,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,學士班(日間),女,106,9,9,3,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,碩士班(日間),女,49,5,5,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系音樂教學碩士學位班,碩士在職專班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系音樂碩士在職專班,碩士在職專班,男,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系音樂碩士在職專班,碩士在職專班,女,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02299025,臺灣文化研究所,碩士班(日間),男,32,17,15,0,1,0,0,4,0,0,0,1,8,0,0,1,0,2,0,2
113,公立,一般大學,0037,國立臺北教育大學,02299025,臺灣文化研究所,碩士在職專班,男,15,7,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02299025,臺灣文化研究所,碩士班(日間),女,47,16,16,1,0,1,0,6,0,0,0,0,5,3,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02299025,臺灣文化研究所,碩士在職專班,女,44,16,16,1,0,0,0,4,0,3,0,0,6,0,2,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02299025,臺灣文化研究所臺灣文化教學碩士學位班(夜間班),碩士在職專班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系,學士班(日間),男,36,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系,學士班(日間),女,120,4,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教育碩士在職專班,碩士在職專班,男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教育碩士在職專班,碩士在職專班,女,51,8,8,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教育碩士班,碩士班(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教育碩士班,碩士班(日間),女,45,5,5,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教學碩士學位班(夜間班),碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,學士班(日間),男,62,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,碩士班(日間),男,12,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,學士班(日間),女,287,5,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,碩士班(日間),女,41,16,16,1,0,1,0,7,0,2,0,0,5,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系華語文教學碩士班,碩士班(日間),男,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系華語文教學碩士班,碩士班(日間),女,28,8,8,0,1,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02399018,語文與創作學系,碩士在職專班,男,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02399018,語文與創作學系,碩士在職專班,女,23,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,02399018,語文與創作學系語文教學碩士在職專班,碩士在職專班,女,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,學士班(日間),男,50,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,碩士班(日間),男,25,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,學士班(日間),女,137,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,碩士班(日間),女,80,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,學士班(日間),男,82,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,碩士班(日間),男,32,4,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,學士班(日間),女,123,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,碩士班(日間),女,37,10,10,0,0,0,0,2,0,3,0,0,4,0,0,1,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系多元文化與發展碩士在職專班,碩士在職專班,男,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系多元文化與發展碩士在職專班,碩士在職專班,女,39,18,18,1,0,0,0,2,0,2,0,0,12,0,1,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系社會學習領域教學碩士學位班,碩士在職專班,男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系社會學習領域教學碩士學位班,碩士在職專班,女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系社會學習領域碩士在職專班,碩士在職專班,男,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系社會學習領域碩士在職專班,碩士在職專班,女,36,7,7,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03221049,博物館管理與科技應用碩士在職學位學程,碩士在職專班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,03221049,博物館管理與科技應用碩士在職學位學程,碩士在職專班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,04131048,東南亞區域管理碩士學位學程,碩士班(日間),男,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,04131048,東南亞區域管理碩士學位學程,碩士班(日間),女,21,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,04212032,文教法律研究所,碩士班(日間),男,29,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
113,公立,一般大學,0037,國立臺北教育大學,04212032,文教法律研究所,碩士班(日間),女,37,9,9,0,0,0,0,2,1,3,0,0,1,0,0,2,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,04212032,文教法律研究所原住民文教法律碩士在職專班,碩士在職專班,男,6,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,04212032,文教法律研究所原住民文教法律碩士在職專班,碩士在職專班,女,9,5,5,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,學士班(日間),男,89,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,碩士班(日間),男,19,9,9,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,學士班(日間),女,105,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
113,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,碩士班(日間),女,31,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,學士班(日間),男,113,5,5,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,碩士班(日間),男,39,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,碩士在職專班,男,37,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,學士班(日間),女,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,碩士班(日間),女,9,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,碩士在職專班,女,20,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,學士班(日間),男,54,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,碩士班(日間),男,10,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,博士班,男,13,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,學士班(日間),女,126,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,碩士班(日間),女,24,5,5,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,博士班,女,23,11,11,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系教育行政與管理碩士在職專班,碩士在職專班,男,12,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系教育行政與管理碩士在職專班,碩士在職專班,女,36,10,10,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系課程與教學碩士在職專班,碩士在職專班,男,7,5,5,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系課程與教學碩士在職專班,碩士在職專班,女,51,17,17,2,0,0,0,5,1,3,0,0,4,0,0,1,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系課程與教學碩士班,碩士班(日間),男,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系課程與教學碩士班,碩士班(日間),女,29,9,9,0,0,0,0,2,0,2,0,0,2,0,0,2,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111005,教師專業碩士學位學程,碩士班(日間),男,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01111005,教師專業碩士學位學程,碩士班(日間),女,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,學士班(日間),男,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士班(日間),男,10,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士在職專班,男,15,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,學士班(日間),女,149,5,5,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士班(日間),女,32,6,6,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士在職專班,女,47,16,16,1,0,0,0,8,0,4,0,0,3,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01114025,高等教育經營管理碩士學位學程,碩士班(日間),男,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01114025,高等教育經營管理碩士學位學程,碩士班(日間),女,24,14,14,0,0,0,0,8,0,1,0,0,2,2,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,碩士班(日間),男,17,6,6,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,碩士在職專班,男,18,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,博士班,男,18,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,碩士班(日間),女,21,9,9,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,碩士在職專班,女,25,8,8,2,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,博士班,女,26,8,8,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,學士班(日間),男,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,碩士班(日間),男,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,碩士在職專班,男,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,學士班(日間),女,184,4,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,碩士班(日間),女,38,7,7,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,碩士在職專班,女,52,15,15,0,1,0,0,8,2,0,0,0,2,0,0,2,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士在職專班,碩士在職專班,男,7,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士在職專班,碩士在職專班,女,46,15,15,1,0,0,0,8,1,2,0,0,2,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士班,碩士班(日間),男,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士班,碩士班(日間),女,42,15,15,0,0,0,0,6,2,3,0,1,1,0,1,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,學士班(日間),男,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,碩士班(日間),男,8,5,5,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,博士班,男,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,學士班(日間),女,166,9,9,2,0,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,碩士班(日間),女,23,12,12,1,0,1,0,4,0,0,0,0,2,0,0,0,4,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,博士班,女,27,5,5,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系國民小學教師在職進修教學碩士學位班,碩士在職專班,男,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系國民小學教師在職進修教學碩士學位班,碩士在職專班,女,12,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系華語文教學碩士班,碩士班(日間),男,10,5,5,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系華語文教學碩士班,碩士班(日間),女,38,9,9,0,0,0,0,4,0,0,0,0,2,0,0,1,2,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,學士班(日間),男,81,8,8,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,碩士班(日間),男,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,碩士在職專班,男,13,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,學士班(日間),女,83,6,6,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,碩士班(日間),女,11,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,碩士在職專班,女,21,9,9,1,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系環境教育及管理碩士在職專班,碩士在職專班,男,4,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系環境教育及管理碩士在職專班,碩士在職專班,女,28,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系環境教育及管理碩士班,碩士班(日間),男,12,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系環境教育及管理碩士班,碩士班(日間),女,13,5,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,學士班(日間),男,107,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,碩士班(日間),男,16,8,8,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,碩士在職專班,男,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,學士班(日間),女,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,碩士班(日間),女,8,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,碩士在職專班,女,30,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,學士班(日間),男,120,6,6,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,碩士班(日間),男,15,4,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,碩士在職專班,男,32,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,學士班(日間),女,80,3,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,碩士班(日間),女,15,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,碩士在職專班,女,35,5,5,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,02122034,文化創意產業設計與營運學系,學士班(日間),男,43,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,公立,一般大學,0039,國立臺中教育大學,02122034,文化創意產業設計與營運學系,學士班(日間),女,158,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
