學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
111,公立,技專校院,0046,國立臺北護理健康大學,碩士班(日間),女,465,127,127,6,2,1,0,44,4,13,0,3,40,3,9,0,2,0,0,0
111,公立,技專校院,0046,國立臺北護理健康大學,碩士在職專班,女,177,64,64,3,0,1,0,20,5,6,0,0,23,1,4,1,0,0,0,0
111,公立,技專校院,0046,國立臺北護理健康大學,博士班,女,69,15,15,3,0,0,0,4,0,1,0,0,4,0,2,0,1,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,五專,男,100,6,6,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,學士班(日間),男,981,39,39,5,4,10,8,1,0,0,1,1,0,0,2,5,2,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,學士班(進修),男,376,12,9,1,2,0,0,2,0,0,0,2,0,0,2,0,0,3,0,3
111,公立,技專校院,0047,國立高雄餐旅大學,碩士班(日間),男,53,24,24,1,1,2,0,12,0,2,1,0,1,0,2,1,1,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,碩士在職專班,男,11,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,博士班,男,17,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,五專,女,151,9,9,0,0,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,學士班(日間),女,2028,47,47,6,5,17,2,1,0,1,1,3,0,0,2,6,3,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,學士班(進修),女,676,32,23,2,3,5,0,4,1,2,0,2,0,2,1,0,1,9,0,9
111,公立,技專校院,0047,國立高雄餐旅大學,碩士班(日間),女,102,31,31,3,0,4,1,12,0,2,0,0,2,0,4,1,2,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,碩士在職專班,女,12,7,7,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0047,國立高雄餐旅大學,博士班,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,學士班(日間),男,1627,64,64,1,5,19,13,7,0,0,10,4,0,2,2,1,0,0,0,0
111,公立,一般大學,0048,國立金門大學,學士班(進修),男,421,30,28,1,0,1,0,17,0,1,3,0,0,1,2,0,2,2,0,2
111,公立,一般大學,0048,國立金門大學,碩士班(日間),男,123,27,27,2,2,1,0,12,0,3,0,0,6,1,0,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,碩士在職專班,男,43,14,14,0,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,學士班(日間),女,1464,42,42,3,1,17,3,2,0,0,0,6,0,3,3,2,2,0,0,0
111,公立,一般大學,0048,國立金門大學,學士班(進修),女,354,16,15,3,1,3,0,8,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,一般大學,0048,國立金門大學,碩士班(日間),女,99,24,24,1,2,0,0,9,2,4,0,1,4,0,1,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,碩士在職專班,女,42,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0048,國立金門大學,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,學士班(日間),男,1368,83,79,5,23,13,11,27,0,0,0,0,0,0,0,0,0,4,0,4
111,公立,一般大學,0049,國立臺灣體育運動大學,學士班(進修),男,263,24,24,2,4,5,2,10,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,碩士班(日間),男,135,40,40,0,7,2,1,23,0,2,4,0,1,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,碩士在職專班,男,80,17,17,0,1,0,1,13,0,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,博士班,男,6,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,學士班(日間),女,983,32,31,6,8,8,3,6,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,一般大學,0049,國立臺灣體育運動大學,學士班(進修),女,104,8,8,0,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,碩士班(日間),女,138,29,29,1,4,2,2,19,0,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,碩士在職專班,女,37,8,8,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0049,國立臺灣體育運動大學,博士班,女,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,二專(進修),男,382,94,94,2,5,8,4,51,0,0,3,1,0,0,6,14,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,五專,男,1039,59,59,2,1,25,5,4,0,0,2,3,0,0,3,13,1,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,學士班(日間),男,2217,92,92,13,6,26,9,12,0,0,4,1,0,4,9,6,2,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,學士班(進修),男,1283,168,168,5,7,14,7,106,0,0,5,3,0,5,9,5,2,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,碩士班(日間),男,181,25,25,1,0,0,0,15,0,0,1,0,3,1,4,0,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,碩士在職專班,男,94,21,21,1,0,0,0,16,0,2,1,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,二專(進修),女,625,114,114,3,7,14,3,69,2,3,0,3,0,7,2,1,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,五專,女,2655,161,161,17,7,65,18,9,0,1,0,6,0,1,5,30,2,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,學士班(日間),女,4642,144,144,20,8,46,9,30,1,7,0,8,0,3,3,7,2,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,學士班(進修),女,2541,312,312,28,9,42,9,146,5,17,0,7,0,16,16,14,3,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,碩士班(日間),女,258,64,64,4,7,2,0,34,3,2,0,0,3,0,6,3,0,0,0,0
111,公立,技專校院,0050,國立臺中科技大學,碩士在職專班,女,178,21,21,0,0,0,0,13,1,2,0,0,2,0,3,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,二專(進修),男,106,25,25,2,2,0,0,15,0,0,4,2,0,0,0,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,五專,男,515,33,33,2,0,5,14,1,0,0,0,6,0,1,1,3,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,學士班(日間),男,924,31,31,1,4,7,6,4,0,0,2,3,0,1,2,1,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,學士班(進修),男,662,88,88,6,5,10,4,49,0,1,3,5,0,0,3,2,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),男,122,20,20,2,1,1,0,11,0,0,1,0,2,0,2,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,碩士在職專班,男,33,4,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,博士班,男,8,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,二專(進修),女,196,28,28,1,0,2,3,18,2,0,0,1,0,0,1,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,五專,女,1240,77,77,10,2,20,14,3,0,1,0,13,0,4,0,10,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,學士班(日間),女,2110,64,64,11,4,18,7,4,1,1,0,7,0,4,3,3,1,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,學士班(進修),女,1127,134,134,16,6,12,8,59,1,8,0,7,0,0,14,3,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),女,185,11,11,1,1,2,0,4,1,0,0,0,1,0,0,1,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,碩士在職專班,女,61,12,12,1,0,0,0,7,0,1,0,0,2,0,1,0,0,0,0,0
111,公立,技專校院,0051,國立臺北商業大學,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,學士班(日間),男,2886,81,80,3,7,23,9,16,0,0,0,7,0,10,3,2,0,1,0,1
111,公立,一般大學,0052,國立屏東大學,學士班(進修),男,339,30,30,0,2,5,2,15,0,0,0,0,0,3,0,3,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,碩士班(日間),男,349,54,54,1,0,3,2,22,0,1,4,3,12,2,3,1,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,碩士在職專班,男,225,44,44,1,1,0,0,22,0,4,0,1,11,0,2,2,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,博士班,男,23,5,5,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,學士班(日間),女,3652,84,84,11,6,27,7,11,1,1,0,5,0,10,2,3,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,學士班(進修),女,376,18,18,1,1,1,1,10,1,0,0,2,0,1,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,碩士班(日間),女,563,150,150,1,4,5,1,68,3,11,0,0,35,4,3,6,9,0,0,0
111,公立,一般大學,0052,國立屏東大學,碩士在職專班,女,486,116,116,3,0,0,0,48,12,12,0,1,23,2,12,1,2,0,0,0
111,公立,一般大學,0052,國立屏東大學,博士班,女,23,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,五專,男,703,29,29,2,0,15,6,3,0,0,3,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,學士班(日間),男,11105,522,513,54,34,161,132,91,0,0,27,4,0,0,9,1,0,9,0,9
111,公立,技專校院,0053,國立高雄科技大學,學士班(進修),男,2597,255,247,22,17,53,17,104,0,2,28,2,0,0,2,0,0,8,0,8
111,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),男,1753,203,203,16,20,27,8,84,0,1,11,3,20,0,13,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,碩士在職專班,男,1261,286,286,31,7,6,8,185,0,12,2,2,23,0,10,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,男,444,85,85,8,1,6,2,45,0,4,1,1,12,0,5,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,五專,女,164,4,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,學士班(日間),女,6794,194,193,30,18,68,17,28,2,3,1,22,0,0,4,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,學士班(進修),女,1259,105,100,12,16,23,1,37,5,1,0,2,0,0,3,0,0,5,0,5
111,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),女,865,120,120,15,9,19,6,43,1,4,0,5,18,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,碩士在職專班,女,749,141,141,24,0,7,5,67,2,19,0,0,11,0,5,0,1,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,女,154,30,30,2,1,4,0,13,1,3,0,0,4,0,2,0,0,0,0,0
111,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),男,194,16,16,0,0,3,0,9,0,0,4,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),女,322,17,17,2,0,8,1,2,0,0,1,1,0,0,2,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,二專(日間),男,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,二專(進修),男,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,五專,男,184,7,7,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,二專(日間),女,74,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,二專(進修),女,34,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0221,國立臺南護理專科學校,五專,女,1681,43,43,5,4,26,5,1,0,0,0,0,0,0,2,0,0,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,二專(日間),男,299,37,37,5,3,10,4,9,0,0,0,1,0,4,1,0,0,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,二專(進修),男,43,7,7,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,五專,男,113,14,14,1,1,2,2,1,0,0,2,0,0,2,0,1,2,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,二專(日間),女,139,19,19,3,3,7,3,0,0,0,0,0,0,2,0,0,1,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,二專(進修),女,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0222,國立臺東專科學校,五專,女,108,15,15,2,2,4,2,3,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),男,5657,295,281,23,7,79,22,36,0,0,3,21,0,7,23,5,55,14,0,14
111,私立,一般大學,1001,東海大學,學士班(進修),男,149,33,29,3,1,1,0,15,0,0,0,0,0,1,3,0,5,4,0,4
111,私立,一般大學,1001,東海大學,碩士班(日間),男,656,196,193,7,4,4,2,58,0,3,5,5,68,1,9,3,24,3,0,3
111,私立,一般大學,1001,東海大學,碩士在職專班,男,373,128,110,4,1,0,0,65,0,0,0,3,15,0,12,0,10,18,0,18
111,私立,一般大學,1001,東海大學,博士班,男,150,61,57,3,1,1,0,22,0,3,0,1,23,0,3,0,0,4,0,4
111,私立,一般大學,1001,東海大學,學士班(日間),女,6950,255,241,45,8,58,15,17,1,5,0,27,0,4,15,1,45,14,0,14
111,私立,一般大學,1001,東海大學,學士班(進修),女,159,25,20,1,0,1,1,5,0,3,0,1,0,1,5,0,2,5,0,5
111,私立,一般大學,1001,東海大學,碩士班(日間),女,712,211,206,13,7,4,2,55,5,9,0,8,58,0,19,2,24,5,0,5
111,私立,一般大學,1001,東海大學,碩士在職專班,女,387,124,121,9,1,0,1,48,2,8,0,4,30,0,11,0,7,3,0,3
111,私立,一般大學,1001,東海大學,博士班,女,90,40,39,3,1,0,0,10,0,2,0,1,15,0,4,0,3,1,0,1
111,私立,一般大學,1002,輔仁大學,學士班(日間),男,7347,301,301,29,9,149,14,54,0,0,4,32,0,5,0,5,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(進修),男,1646,130,130,13,5,37,2,55,0,2,1,5,0,10,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),男,782,153,153,3,3,49,0,41,0,5,5,0,43,2,0,2,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士在職專班,男,580,136,136,6,0,18,0,62,0,17,0,2,29,0,0,2,0,0,0,0
111,私立,一般大學,1002,輔仁大學,博士班,男,218,69,69,5,0,3,0,22,0,3,0,1,34,0,0,1,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),女,10561,352,352,59,6,183,7,26,2,1,0,54,0,11,0,3,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(進修),女,2495,182,182,28,5,45,8,66,5,6,0,13,0,6,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),女,1226,251,251,18,4,74,2,66,2,20,0,7,52,1,1,4,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士在職專班,女,921,229,229,18,2,24,0,90,2,40,0,6,37,1,2,7,0,0,0,0
111,私立,一般大學,1002,輔仁大學,博士班,女,205,61,61,5,0,3,0,18,1,4,0,2,26,1,0,1,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),男,4634,208,207,12,7,59,5,13,0,1,7,33,0,13,9,7,41,1,0,1
111,私立,一般大學,1003,東吳大學,學士班(進修),男,296,35,34,5,2,3,1,14,0,0,1,2,0,0,2,1,3,1,0,1
111,私立,一般大學,1003,東吳大學,碩士班(日間),男,599,115,115,6,1,4,1,29,0,2,8,7,37,0,4,2,14,0,0,0
111,私立,一般大學,1003,東吳大學,碩士在職專班,男,590,108,108,3,0,1,0,47,0,8,0,2,26,0,13,0,8,0,0,0
111,私立,一般大學,1003,東吳大學,博士班,男,73,9,9,0,1,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),女,7138,241,240,39,9,51,7,11,1,1,0,54,0,16,9,6,36,1,0,1
111,私立,一般大學,1003,東吳大學,學士班(進修),女,476,42,42,7,2,3,0,12,0,1,0,5,0,0,3,1,8,0,0,0
111,私立,一般大學,1003,東吳大學,碩士班(日間),女,736,137,137,4,4,1,0,33,1,4,0,8,53,1,5,4,19,0,0,0
111,私立,一般大學,1003,東吳大學,碩士在職專班,女,691,116,116,3,2,1,0,34,3,23,0,3,23,0,12,2,10,0,0,0
111,私立,一般大學,1003,東吳大學,博士班,女,54,13,13,0,0,0,0,2,1,2,0,0,5,0,3,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),男,7176,307,303,10,17,87,55,50,0,1,34,20,1,10,9,9,0,4,0,4
111,私立,一般大學,1004,中原大學,碩士班(日間),男,902,96,96,7,5,4,2,29,0,4,11,2,23,3,3,3,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士在職專班,男,545,137,137,2,6,1,1,82,0,24,2,0,14,0,4,1,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,男,243,49,49,2,0,0,2,20,0,2,4,3,14,0,2,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),女,6575,194,194,19,11,63,33,29,1,7,0,17,1,7,4,2,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),女,694,111,111,7,9,3,0,37,2,5,0,3,34,4,4,3,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士在職專班,女,382,66,66,0,2,0,0,36,2,14,0,3,4,0,5,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,女,112,20,20,2,0,0,0,10,0,2,0,0,4,0,2,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),男,10498,714,367,42,13,104,19,20,0,0,5,43,0,20,19,30,52,347,0,347
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),男,592,132,46,1,1,8,2,15,0,0,0,7,0,1,3,0,8,86,0,86
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),男,827,127,77,3,4,5,1,12,0,0,2,7,15,2,5,5,16,50,0,50
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,男,330,94,50,1,1,0,0,29,0,7,0,2,6,0,3,1,0,44,0,44
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,男,242,81,46,6,0,0,0,20,0,1,0,0,14,0,2,0,3,35,0,35
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),女,9301,434,243,57,7,56,13,8,0,0,0,48,0,9,11,16,18,191,0,191
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),女,410,66,26,6,2,1,0,5,1,1,0,3,0,0,1,1,5,40,0,40
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),女,664,135,87,11,4,3,0,11,0,3,0,2,33,2,6,2,10,48,0,48
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,女,340,75,44,6,0,0,0,15,2,7,0,2,6,0,3,2,1,31,0,31
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,女,124,34,24,2,0,0,0,7,0,2,0,2,4,0,4,1,2,10,0,10
111,私立,一般大學,1006,中國文化大學,學士班(日間),男,9218,818,518,30,44,104,68,76,0,0,10,28,0,18,5,17,118,300,0,300
111,私立,一般大學,1006,中國文化大學,學士班(進修),男,575,258,116,6,3,17,3,59,0,0,14,3,0,3,4,4,0,142,0,142
111,私立,一般大學,1006,中國文化大學,碩士班(日間),男,826,195,195,5,6,8,3,62,0,5,4,2,59,1,1,12,27,0,0,0
111,私立,一般大學,1006,中國文化大學,碩士在職專班,男,207,79,61,2,1,0,1,27,0,3,1,1,18,0,4,3,0,18,0,18
111,私立,一般大學,1006,中國文化大學,博士班,男,312,77,77,2,2,0,1,27,0,3,0,1,29,0,2,2,8,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),女,8948,524,366,38,28,101,33,42,0,0,0,33,0,18,3,6,64,158,0,158
111,私立,一般大學,1006,中國文化大學,學士班(進修),女,907,300,137,11,5,26,2,67,1,0,0,6,0,4,9,6,0,163,0,163
111,私立,一般大學,1006,中國文化大學,碩士班(日間),女,710,172,172,12,11,5,1,54,1,3,0,5,45,1,2,11,21,0,0,0
111,私立,一般大學,1006,中國文化大學,碩士在職專班,女,366,117,96,6,2,2,0,50,1,1,0,5,19,1,7,2,0,21,0,21
111,私立,一般大學,1006,中國文化大學,博士班,女,196,57,57,2,0,0,0,16,1,1,0,3,27,1,0,0,6,0,0,0
111,私立,一般大學,1007,逢甲大學,學士班(日間),男,10018,342,337,23,8,142,24,28,0,1,38,32,0,0,33,3,5,5,0,5
111,私立,一般大學,1007,逢甲大學,學士班(進修),男,499,41,39,0,5,10,2,10,0,1,7,1,0,0,2,1,0,2,0,2
111,私立,一般大學,1007,逢甲大學,碩士班(日間),男,1106,111,110,6,4,21,3,33,0,3,6,6,14,1,12,0,1,1,0,1
111,私立,一般大學,1007,逢甲大學,碩士在職專班,男,705,93,93,5,2,3,2,54,0,7,0,0,11,0,5,2,2,0,0,0
111,私立,一般大學,1007,逢甲大學,博士班,男,292,35,35,4,0,0,1,6,0,4,0,0,14,0,6,0,0,0,0,0
111,私立,一般大學,1007,逢甲大學,學士班(日間),女,7323,161,159,19,6,70,5,11,0,1,0,29,0,0,15,0,3,2,0,2
111,私立,一般大學,1007,逢甲大學,學士班(進修),女,336,43,42,3,2,15,0,11,0,5,0,2,0,0,4,0,0,1,0,1
111,私立,一般大學,1007,逢甲大學,碩士班(日間),女,588,67,67,2,3,7,2,19,2,3,0,4,17,0,8,0,0,0,0,0
111,私立,一般大學,1007,逢甲大學,碩士在職專班,女,451,61,61,4,1,7,0,22,1,7,0,1,8,0,10,0,0,0,0,0
111,私立,一般大學,1007,逢甲大學,博士班,女,123,10,10,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
111,私立,一般大學,1008,靜宜大學,學士班(日間),男,4082,237,227,6,22,52,57,41,0,0,8,12,0,15,4,9,1,10,0,10
111,私立,一般大學,1008,靜宜大學,碩士班(日間),男,248,47,47,3,2,0,4,17,0,0,1,0,16,0,2,2,0,0,0,0
111,私立,一般大學,1008,靜宜大學,碩士在職專班,男,129,25,25,2,0,0,0,12,0,0,0,0,5,0,1,5,0,0,0,0
111,私立,一般大學,1008,靜宜大學,博士班,男,29,5,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
111,私立,一般大學,1008,靜宜大學,學士班(日間),女,6560,212,200,20,17,55,31,39,1,3,0,7,0,19,4,4,0,12,0,12
111,私立,一般大學,1008,靜宜大學,碩士班(日間),女,423,61,61,4,2,2,7,23,0,2,0,1,14,3,2,1,0,0,0,0
111,私立,一般大學,1008,靜宜大學,碩士在職專班,女,205,38,38,2,1,0,3,14,2,3,0,1,7,0,3,2,0,0,0,0
111,私立,一般大學,1008,靜宜大學,博士班,女,30,5,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
111,私立,一般大學,1009,長庚大學,學士班(日間),男,2535,101,101,3,6,49,11,1,0,0,2,4,0,0,2,0,23,0,0,0
111,私立,一般大學,1009,長庚大學,碩士班(日間),男,534,66,66,2,2,10,0,19,0,0,0,3,11,0,5,0,14,0,0,0
111,私立,一般大學,1009,長庚大學,碩士在職專班,男,95,33,33,0,1,1,0,22,0,1,0,1,1,0,5,0,1,0,0,0
111,私立,一般大學,1009,長庚大學,博士班,男,270,42,42,1,2,1,0,14,0,1,0,5,9,0,4,0,5,0,0,0
111,私立,一般大學,1009,長庚大學,學士班(日間),女,2701,120,120,12,4,53,2,4,1,2,0,17,0,0,4,0,21,0,0,0
111,私立,一般大學,1009,長庚大學,碩士班(日間),女,610,100,100,4,3,4,0,25,1,8,0,4,15,0,12,0,24,0,0,0
111,私立,一般大學,1009,長庚大學,碩士在職專班,女,88,19,19,0,0,1,0,11,0,0,0,0,0,0,6,0,1,0,0,0
111,私立,一般大學,1009,長庚大學,博士班,女,154,24,24,0,0,1,0,11,0,0,0,1,6,0,4,0,1,0,0,0
111,私立,一般大學,1010,元智大學,學士班(日間),男,3928,111,110,2,0,35,12,8,0,0,2,4,0,0,6,1,40,1,0,1
111,私立,一般大學,1010,元智大學,碩士班(日間),男,488,34,34,0,0,2,1,5,0,0,0,1,6,0,1,0,18,0,0,0
111,私立,一般大學,1010,元智大學,碩士在職專班,男,346,62,62,0,0,0,0,47,0,2,0,0,9,0,1,0,3,0,0,0
111,私立,一般大學,1010,元智大學,博士班,男,162,27,27,1,0,1,0,9,0,0,1,2,3,0,3,0,7,0,0,0
111,私立,一般大學,1010,元智大學,學士班(日間),女,3082,78,77,9,1,19,5,9,1,0,0,5,0,0,3,1,24,1,0,1
111,私立,一般大學,1010,元智大學,碩士班(日間),女,341,20,20,0,0,2,0,7,0,0,0,0,3,0,2,0,6,0,0,0
111,私立,一般大學,1010,元智大學,碩士在職專班,女,226,41,41,1,0,0,0,25,1,1,0,2,4,0,4,0,3,0,0,0
111,私立,一般大學,1010,元智大學,博士班,女,71,8,8,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,0,0
