學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
113,公立,技專校院,0051,國立臺北商業大學,五專,阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),緬甸,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),印度尼西亞共和國,東協,7,5,2,0,0,0,7,5,2,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),馬來西亞,東協,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),越南社會主義共和國,東協,19,2,17,13,0,13,6,2,4,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,學士班(日間),智利,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),巴西聯邦共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),馬來西亞,東協,8,5,3,0,0,0,8,5,3,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),香港,港澳,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),義大利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,學士班(日間),哥倫比亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,碩士班(日間),印度尼西亞共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,碩士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,碩士班(日間),泰國,東協,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0052,國立屏東大學,碩士班(日間),越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,學士班(日間),印度尼西亞共和國,東協,22,12,10,1,1,0,21,11,10,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,學士班(日間),馬來西亞,東協,27,20,7,0,0,0,27,20,7,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,學士班(日間),越南社會主義共和國,東協,7,3,4,6,2,4,1,1,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,學士班(日間),香港,港澳,13,8,5,0,0,0,0,0,0,13,8,5,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),孟加拉人民共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),印度,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),印度尼西亞共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),馬來西亞,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),越南社會主義共和國,東協,30,19,11,30,19,11,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,印度,南亞,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,印度尼西亞共和國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,巴基斯坦,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,菲律賓共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,越南社會主義共和國,東協,18,6,12,18,6,12,0,0,0,0,0,0,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,博士班,大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
113,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),馬來西亞,東協,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
113,公立,技專校院,0221,國立臺南護理專科學校,五專,印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),印度尼西亞共和國,東協,73,34,39,59,28,31,14,6,8,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),日本,其他亞洲地區,13,3,10,12,3,9,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),馬來西亞,東協,20,12,8,8,5,3,12,7,5,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),泰國,東協,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),越南社會主義共和國,東協,5,1,4,4,1,3,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),香港,港澳,39,20,19,0,0,0,0,0,0,39,20,19,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),澳門,港澳,6,3,3,0,0,0,0,0,0,6,3,3,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),南非共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),烏干達共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),美國,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),智利,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,學士班(日間),大陸地區,大陸地區,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1
113,私立,一般大學,1001,東海大學,碩士班(日間),緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),印度,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),印度尼西亞共和國,東協,22,8,14,21,8,13,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),日本,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),馬來西亞,東協,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),越南社會主義共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),香港,港澳,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),羅馬尼亞,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),烏克蘭,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),墨西哥合眾國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,碩士班(日間),大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,一般大學,1001,東海大學,博士班,印度尼西亞共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,博士班,馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1001,東海大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
113,私立,一般大學,1002,輔仁大學,學士班(日間),印度尼西亞共和國,東協,19,5,14,6,2,4,13,3,10,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),日本,其他亞洲地區,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),大韓民國(南韓),其他亞洲地區,4,1,3,3,1,2,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),馬來西亞,東協,36,12,24,9,4,5,27,8,19,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),越南社會主義共和國,東協,8,0,8,7,0,7,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),香港,港澳,59,28,31,0,0,0,0,0,0,59,28,31,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),澳門,港澳,13,4,9,0,0,0,0,0,0,13,4,9,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),智利,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,一般大學,1002,輔仁大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),印度尼西亞共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),日本,其他亞洲地區,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),越南社會主義共和國,東協,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),香港,港澳,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),吐瓦魯,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),比利時王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),義大利共和國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),加拿大,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,碩士班(日間),大陸地區,大陸地區,22,14,8,0,0,0,0,0,0,0,0,0,22,14,8
113,私立,一般大學,1002,輔仁大學,博士班,印度,南亞,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,博士班,日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,博士班,義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1002,輔仁大學,博士班,大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
113,私立,一般大學,1003,東吳大學,學士班(日間),日本,其他亞洲地區,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),大韓民國(南韓),其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),馬來西亞,東協,7,2,5,2,1,1,5,1,4,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),越南社會主義共和國,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),香港,港澳,49,26,23,0,0,0,0,0,0,49,26,23,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),澳門,港澳,7,5,2,0,0,0,0,0,0,7,5,2,0,0,0
113,私立,一般大學,1003,東吳大學,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,一般大學,1003,東吳大學,碩士班(日間),日本,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,碩士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
113,私立,一般大學,1003,東吳大學,博士班,日本,其他亞洲地區,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1003,東吳大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
113,私立,一般大學,1004,中原大學,學士班(日間),印度尼西亞共和國,東協,30,14,16,20,10,10,10,4,6,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),日本,其他亞洲地區,23,9,14,22,8,14,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),馬來西亞,東協,31,18,13,5,5,0,26,13,13,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),新加坡共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),越南社會主義共和國,東協,14,2,12,12,2,10,2,0,2,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),香港,港澳,45,20,25,0,0,0,0,0,0,45,20,25,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),澳門,港澳,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,學士班(日間),大陸地區,大陸地區,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3
113,私立,一般大學,1004,中原大學,碩士班(日間),印度尼西亞共和國,東協,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),馬來西亞,東協,6,3,3,3,1,2,3,2,1,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),巴基斯坦,南亞,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),菲律賓共和國,東協,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),越南社會主義共和國,東協,12,7,5,12,7,5,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,私立,一般大學,1004,中原大學,碩士班(日間),大陸地區,大陸地區,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1
113,私立,一般大學,1004,中原大學,博士班,印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,印度尼西亞共和國,東協,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,巴基斯坦,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,菲律賓共和國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1004,中原大學,博士班,大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),印度尼西亞共和國,東協,107,56,51,68,35,33,39,21,18,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),日本,其他亞洲地區,31,12,19,30,12,18,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),大韓民國(南韓),其他亞洲地區,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),馬來西亞,東協,29,10,19,4,1,3,25,9,16,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),泰國,東協,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),越南社會主義共和國,東協,9,1,8,8,1,7,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),香港,港澳,71,36,35,0,0,0,0,0,0,71,36,35,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),澳門,港澳,7,4,3,0,0,0,0,0,0,7,4,3,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),紐西蘭,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),巴布亞紐幾內亞獨立國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),索羅門群島,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),帛琉共和國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),納米比亞共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),瓜地馬拉共和國,中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),貝里斯,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),巴拉圭,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),秘魯共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),柬埔寨王國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),印度尼西亞共和國,東協,6,2,4,5,1,4,1,1,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),日本,其他亞洲地區,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),馬來西亞,東協,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),泰國,東協,8,3,5,7,3,4,1,0,1,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),越南社會主義共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),香港,港澳,7,4,3,0,0,0,0,0,0,7,4,3,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),法國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
