學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,2,公立,一般大學,0004,國立臺灣師範大學,博士班,男,632,22,0,0,0,0,0,0,0,0,22,5,0,17,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),女,4584,25,9,6,0,0,1,2,0,0,16,2,0,14,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),女,2457,79,14,6,0,0,1,0,7,0,65,24,0,41,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,女,1532,67,7,0,0,0,0,0,5,2,60,14,0,46,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,博士班,女,694,19,4,1,0,0,0,0,3,0,15,5,0,10,0,0
111,2,公立,一般大學,0005,國立成功大學,學士班(日間),男,7406,89,23,20,0,0,2,0,0,1,66,38,0,7,21,0
111,2,公立,一般大學,0005,國立成功大學,碩士班(日間),男,4776,83,19,14,0,0,3,0,1,1,64,11,0,16,37,0
111,2,公立,一般大學,0005,國立成功大學,碩士在職專班,男,932,48,2,1,0,0,0,0,0,1,46,12,0,13,21,0
111,2,公立,一般大學,0005,國立成功大學,博士班,男,1231,50,5,3,0,0,0,0,1,1,45,15,0,11,19,0
111,2,公立,一般大學,0005,國立成功大學,學士班(日間),女,4604,31,18,15,0,0,3,0,0,0,13,3,0,5,5,0
111,2,公立,一般大學,0005,國立成功大學,碩士班(日間),女,2649,38,10,8,0,0,1,0,0,1,28,5,0,7,16,0
111,2,公立,一般大學,0005,國立成功大學,碩士在職專班,女,601,21,2,2,0,0,0,0,0,0,19,6,0,6,7,0
111,2,公立,一般大學,0005,國立成功大學,博士班,女,626,23,6,4,0,0,0,0,1,1,17,7,0,3,7,0
111,2,公立,一般大學,0006,國立中興大學,學士班(日間),男,4643,52,20,18,0,0,0,1,0,1,32,20,0,5,7,0
111,2,公立,一般大學,0006,國立中興大學,學士班(進修),男,399,15,7,6,0,0,0,0,1,0,8,3,0,3,2,0
111,2,公立,一般大學,0006,國立中興大學,碩士班(日間),男,2170,32,8,6,0,0,1,0,0,1,24,2,0,7,15,0
111,2,公立,一般大學,0006,國立中興大學,碩士在職專班,男,1114,45,7,4,0,0,0,0,3,0,38,4,0,21,13,0
111,2,公立,一般大學,0006,國立中興大學,博士班,男,655,21,4,4,0,0,0,0,0,0,17,3,0,6,8,0
111,2,公立,一般大學,0006,國立中興大學,學士班(日間),女,3558,15,6,6,0,0,0,0,0,0,9,4,0,2,3,0
111,2,公立,一般大學,0006,國立中興大學,學士班(進修),女,493,12,3,3,0,0,0,0,0,0,9,2,0,6,1,0
111,2,公立,一般大學,0006,國立中興大學,碩士班(日間),女,1498,41,11,8,0,0,1,0,1,1,30,2,0,3,25,0
111,2,公立,一般大學,0006,國立中興大學,碩士在職專班,女,619,11,1,1,0,0,0,0,0,0,10,1,0,2,7,0
111,2,公立,一般大學,0006,國立中興大學,博士班,女,314,12,2,1,0,0,0,0,0,1,10,2,0,5,3,0
111,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),男,5489,46,20,20,0,0,0,0,0,0,26,13,0,13,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),男,4791,64,20,12,0,0,0,0,8,0,44,13,0,31,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,男,1173,48,6,4,0,0,1,0,1,0,42,19,0,23,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,博士班,男,1790,58,10,5,0,1,1,0,3,0,48,13,0,34,1,0
111,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),女,3116,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),女,2826,39,6,4,0,0,2,0,0,0,33,14,0,18,1,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,女,699,21,2,1,0,0,0,0,1,0,19,4,0,15,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,博士班,女,823,27,9,5,0,0,0,0,4,0,18,4,0,14,0,0
111,2,公立,一般大學,0008,國立中央大學,學士班(日間),男,3823,38,5,5,0,0,0,0,0,0,33,28,0,3,2,0
111,2,公立,一般大學,0008,國立中央大學,碩士班(日間),男,2439,46,5,1,0,0,0,0,4,0,41,12,0,7,22,0
111,2,公立,一般大學,0008,國立中央大學,碩士在職專班,男,923,49,4,0,0,0,0,0,4,0,45,12,0,16,17,0
111,2,公立,一般大學,0008,國立中央大學,博士班,男,713,31,4,2,0,1,0,0,1,0,27,7,0,13,7,0
111,2,公立,一般大學,0008,國立中央大學,學士班(日間),女,2331,14,5,5,0,0,0,0,0,0,9,4,0,0,5,0
111,2,公立,一般大學,0008,國立中央大學,碩士班(日間),女,1211,22,3,2,0,0,1,0,0,0,19,5,0,3,11,0
111,2,公立,一般大學,0008,國立中央大學,碩士在職專班,女,542,13,2,1,0,0,0,0,1,0,11,2,0,3,6,0
111,2,公立,一般大學,0008,國立中央大學,博士班,女,312,10,1,0,0,0,0,0,1,0,9,5,0,0,4,0
111,2,公立,一般大學,0009,國立中山大學,學士班(日間),男,2976,33,21,19,0,0,0,0,2,0,12,4,0,3,5,0
111,2,公立,一般大學,0009,國立中山大學,碩士班(日間),男,2072,64,27,18,0,0,1,1,5,2,37,10,0,6,21,0
111,2,公立,一般大學,0009,國立中山大學,碩士在職專班,男,537,30,9,6,0,1,0,0,0,2,21,4,0,9,8,0
111,2,公立,一般大學,0009,國立中山大學,博士班,男,558,20,14,8,0,0,1,0,3,2,6,2,0,1,3,0
111,2,公立,一般大學,0009,國立中山大學,學士班(日間),女,1969,22,13,13,0,0,0,0,0,0,9,4,0,0,5,0
111,2,公立,一般大學,0009,國立中山大學,碩士班(日間),女,1330,46,30,20,0,0,2,0,7,1,16,4,0,2,10,0
111,2,公立,一般大學,0009,國立中山大學,碩士在職專班,女,558,22,6,3,0,0,0,0,2,1,16,3,0,7,6,0
111,2,公立,一般大學,0009,國立中山大學,博士班,女,296,8,5,3,0,0,1,0,1,0,3,3,0,0,0,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),男,4188,57,37,33,0,0,0,1,3,0,20,7,0,4,9,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),男,390,21,11,10,0,0,0,0,1,0,10,5,0,1,4,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),男,976,26,19,12,0,0,2,2,3,0,7,2,0,3,2,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,男,395,33,5,2,0,0,0,0,3,0,28,8,0,10,10,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,男,240,8,7,3,0,0,0,0,4,0,1,0,0,1,0,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),女,1906,14,11,8,0,0,1,0,2,0,3,0,0,2,1,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),女,207,11,6,6,0,0,0,0,0,0,5,0,0,2,3,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),女,502,14,9,5,0,0,2,0,2,0,5,1,0,0,4,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,女,275,8,2,1,0,0,0,0,1,0,6,0,0,1,5,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,女,88,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
111,2,公立,一般大學,0013,國立中正大學,學士班(日間),男,3537,41,20,18,0,0,1,0,1,0,21,13,0,2,6,0
111,2,公立,一般大學,0013,國立中正大學,碩士班(日間),男,1685,53,16,8,0,0,0,1,5,2,37,6,0,8,23,0
111,2,公立,一般大學,0013,國立中正大學,碩士在職專班,男,582,23,1,0,0,0,0,0,1,0,22,3,0,7,12,0
111,2,公立,一般大學,0013,國立中正大學,博士班,男,356,6,0,0,0,0,0,0,0,0,6,1,0,2,3,0
111,2,公立,一般大學,0013,國立中正大學,學士班(日間),女,3021,17,15,12,0,0,2,0,0,1,2,0,0,0,2,0
111,2,公立,一般大學,0013,國立中正大學,碩士班(日間),女,1173,28,9,4,0,0,0,0,4,1,19,5,0,2,12,0
111,2,公立,一般大學,0013,國立中正大學,碩士在職專班,女,817,26,5,0,0,0,0,1,3,1,21,0,0,11,10,0
111,2,公立,一般大學,0013,國立中正大學,博士班,女,202,7,1,0,0,0,0,0,1,0,6,1,0,1,4,0
111,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),男,1915,23,22,20,0,0,0,2,0,0,1,1,0,0,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),男,556,25,4,2,0,0,0,0,2,0,21,4,0,17,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,男,497,15,4,3,0,0,0,0,1,0,11,0,0,2,9,0
111,2,公立,一般大學,0014,國立高雄師範大學,博士班,男,214,6,5,2,0,0,0,0,3,0,1,0,0,1,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),女,1955,13,8,8,0,0,0,0,0,0,5,0,0,3,2,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),女,963,27,11,8,0,0,1,0,2,0,16,6,0,10,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,女,888,24,7,5,0,0,0,0,1,1,17,1,0,6,10,0
111,2,公立,一般大學,0014,國立高雄師範大學,博士班,女,231,5,3,2,0,0,0,0,1,0,2,0,0,2,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),男,2710,28,9,8,0,0,0,0,0,1,19,0,0,19,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),男,837,24,5,5,0,0,0,0,0,0,19,1,0,18,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,男,556,19,6,0,0,0,0,0,3,3,13,1,0,12,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,博士班,男,288,6,1,0,0,0,0,0,1,0,5,0,0,5,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),女,2278,8,3,3,0,0,0,0,0,0,5,0,0,5,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),女,849,21,7,5,0,0,0,1,0,1,14,1,0,13,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,女,808,24,17,1,0,0,1,1,7,7,7,1,0,6,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,博士班,女,200,4,2,2,0,0,0,0,0,0,2,1,0,1,0,0
111,2,公立,一般大學,0017,國立臺北大學,學士班(日間),男,2743,19,5,1,0,0,0,0,0,4,14,12,0,0,2,0
111,2,公立,一般大學,0017,國立臺北大學,學士班(進修),男,816,45,20,7,0,0,1,0,12,0,25,16,0,7,2,0
111,2,公立,一般大學,0017,國立臺北大學,碩士班(日間),男,742,19,3,0,0,0,0,1,0,2,16,1,0,6,9,0
111,2,公立,一般大學,0017,國立臺北大學,碩士在職專班,男,307,13,9,1,0,0,1,0,6,1,4,0,0,3,1,0
111,2,公立,一般大學,0017,國立臺北大學,博士班,男,137,4,1,0,0,0,0,0,1,0,3,0,0,1,2,0
111,2,公立,一般大學,0017,國立臺北大學,學士班(日間),女,3216,17,6,4,0,0,0,0,0,2,11,7,0,1,3,0
111,2,公立,一般大學,0017,國立臺北大學,學士班(進修),女,1155,27,16,7,0,0,1,0,8,0,11,8,0,2,1,0
111,2,公立,一般大學,0017,國立臺北大學,碩士班(日間),女,764,12,4,1,0,0,0,0,3,0,8,1,0,4,3,0
111,2,公立,一般大學,0017,國立臺北大學,碩士在職專班,女,332,8,6,1,0,0,0,0,5,0,2,0,0,0,2,0
111,2,公立,一般大學,0017,國立臺北大學,博士班,女,65,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,公立,一般大學,0018,國立嘉義大學,學士班(日間),男,3801,55,25,24,0,0,0,0,1,0,30,10,0,3,17,0
111,2,公立,一般大學,0018,國立嘉義大學,學士班(進修),男,1128,51,12,8,0,0,0,0,4,0,39,8,0,9,22,0
111,2,公立,一般大學,0018,國立嘉義大學,碩士班(日間),男,553,28,7,3,0,0,0,0,4,0,21,3,0,6,12,0
111,2,公立,一般大學,0018,國立嘉義大學,碩士在職專班,男,349,15,3,1,0,0,0,0,2,0,12,0,0,6,6,0
111,2,公立,一般大學,0018,國立嘉義大學,博士班,男,116,7,0,0,0,0,0,0,0,0,7,1,0,2,4,0
111,2,公立,一般大學,0018,國立嘉義大學,學士班(日間),女,3537,47,41,40,0,0,0,0,1,0,6,2,0,3,1,0
111,2,公立,一般大學,0018,國立嘉義大學,學士班(進修),女,703,26,4,4,0,0,0,0,0,0,22,0,0,12,10,0
111,2,公立,一般大學,0018,國立嘉義大學,碩士班(日間),女,657,21,12,4,0,0,1,0,7,0,9,1,0,4,4,0
111,2,公立,一般大學,0018,國立嘉義大學,碩士在職專班,女,561,13,3,1,0,0,0,0,2,0,10,1,0,4,5,0
111,2,公立,一般大學,0018,國立嘉義大學,博士班,女,81,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,公立,一般大學,0019,國立高雄大學,學士班(日間),男,2684,46,17,14,0,0,0,1,2,0,29,18,1,3,7,0
111,2,公立,一般大學,0019,國立高雄大學,學士班(進修),男,58,4,3,1,0,0,0,0,2,0,1,0,0,1,0,0
111,2,公立,一般大學,0019,國立高雄大學,碩士班(日間),男,437,11,3,0,0,0,0,0,3,0,8,2,0,4,2,0
111,2,公立,一般大學,0019,國立高雄大學,碩士在職專班,男,340,21,5,2,0,0,0,1,2,0,16,8,0,2,6,0
111,2,公立,一般大學,0019,國立高雄大學,博士班,男,26,3,2,0,0,0,0,0,2,0,1,0,0,1,0,0
111,2,公立,一般大學,0019,國立高雄大學,學士班(日間),女,1908,20,11,11,0,0,0,0,0,0,9,4,0,1,4,0
111,2,公立,一般大學,0019,國立高雄大學,學士班(進修),女,66,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
111,2,公立,一般大學,0019,國立高雄大學,碩士班(日間),女,264,13,6,2,0,0,0,1,3,0,7,3,1,1,2,0
111,2,公立,一般大學,0019,國立高雄大學,碩士在職專班,女,199,13,2,0,0,0,0,0,2,0,11,4,0,3,4,0
111,2,公立,一般大學,0019,國立高雄大學,博士班,女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0020,國立東華大學,學士班(日間),男,3745,61,21,20,0,0,0,1,0,0,40,16,0,12,12,0
111,2,公立,一般大學,0020,國立東華大學,碩士班(日間),男,689,40,10,8,0,0,0,1,1,0,30,6,0,12,12,0
111,2,公立,一般大學,0020,國立東華大學,碩士在職專班,男,196,14,4,3,0,0,0,0,1,0,10,0,0,3,7,0
111,2,公立,一般大學,0020,國立東華大學,博士班,男,240,17,4,3,0,0,0,0,1,0,13,3,0,5,5,0
111,2,公立,一般大學,0020,國立東華大學,學士班(日間),女,4133,53,25,18,1,0,2,0,4,0,28,8,0,4,16,0
111,2,公立,一般大學,0020,國立東華大學,碩士班(日間),女,754,30,9,6,0,0,0,0,3,0,21,5,0,6,10,0
111,2,公立,一般大學,0020,國立東華大學,碩士在職專班,女,342,19,4,1,0,0,1,0,1,1,15,3,0,10,2,0
111,2,公立,一般大學,0020,國立東華大學,博士班,女,181,4,2,2,0,0,0,0,0,0,2,0,0,1,1,0
111,2,公立,一般大學,0021,國立暨南國際大學,學士班(日間),男,2268,38,12,10,0,0,2,0,0,0,26,13,0,5,8,0
111,2,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),男,375,15,0,0,0,0,0,0,0,0,15,1,0,4,10,0
111,2,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,男,180,9,1,0,0,0,0,0,1,0,8,0,0,2,6,0
111,2,公立,一般大學,0021,國立暨南國際大學,博士班,男,179,8,1,0,0,0,0,0,1,0,7,1,0,2,4,0
111,2,公立,一般大學,0021,國立暨南國際大學,學士班(日間),女,2398,23,8,8,0,0,0,0,0,0,15,7,0,3,5,0
111,2,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),女,492,17,2,0,0,0,0,0,2,0,15,1,0,7,7,0
111,2,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,女,314,5,0,0,0,0,0,0,0,0,5,1,0,1,3,0
111,2,公立,一般大學,0021,國立暨南國際大學,博士班,女,175,4,1,0,0,0,0,0,1,0,3,0,0,2,1,0
111,2,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),男,3938,33,12,11,0,0,0,0,1,0,21,7,0,9,5,0
111,2,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),男,2814,39,17,3,0,0,0,1,2,11,22,1,0,9,12,0
111,2,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,男,513,13,4,0,0,1,0,0,2,1,9,0,0,6,3,0
111,2,公立,技專校院,0022,國立臺灣科技大學,博士班,男,808,38,9,0,0,1,0,0,3,5,29,0,0,17,12,0
111,2,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),女,1744,7,4,3,0,0,1,0,0,0,3,0,0,0,3,0
111,2,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),女,1241,20,10,0,0,0,2,0,2,6,10,0,0,3,7,0
111,2,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,女,323,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
111,2,公立,技專校院,0022,國立臺灣科技大學,博士班,女,267,15,7,0,0,1,1,1,2,2,8,1,0,5,2,0
111,2,公立,技專校院,0023,國立雲林科技大學,學士班(日間),男,3983,38,12,10,0,0,0,2,0,0,26,14,0,12,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,學士班(進修),男,98,5,1,1,0,0,0,0,0,0,4,0,0,4,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),男,1258,34,12,9,0,0,0,1,2,0,22,3,0,19,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,男,480,23,4,2,0,0,0,0,1,1,19,0,0,19,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,博士班,男,269,16,4,0,0,0,0,0,3,1,12,1,0,11,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,學士班(日間),女,2551,11,5,4,0,0,0,0,1,0,6,2,0,4,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,學士班(進修),女,129,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),女,760,23,12,10,0,0,0,0,2,0,11,0,0,11,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,女,335,17,3,0,0,0,0,0,2,1,14,3,0,11,0,0
111,2,公立,技專校院,0023,國立雲林科技大學,博士班,女,164,8,2,0,0,0,0,0,2,0,6,3,0,3,0,0
111,2,公立,技專校院,0024,國立屏東科技大學,學士班(日間),男,4145,98,35,34,0,0,0,0,1,0,63,42,0,8,13,0
111,2,公立,技專校院,0024,國立屏東科技大學,學士班(進修),男,855,38,14,11,0,0,1,0,2,0,24,11,0,8,5,0
111,2,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),男,655,16,3,2,0,0,0,0,1,0,13,1,0,1,11,0
111,2,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,男,172,16,0,0,0,0,0,0,0,0,16,6,0,5,5,0
111,2,公立,技專校院,0024,國立屏東科技大學,博士班,男,158,12,0,0,0,0,0,0,0,0,12,5,0,2,5,0
111,2,公立,技專校院,0024,國立屏東科技大學,學士班(日間),女,3482,35,19,18,0,0,1,0,0,0,16,8,0,2,6,0
111,2,公立,技專校院,0024,國立屏東科技大學,學士班(進修),女,463,23,9,7,0,0,2,0,0,0,14,4,0,7,3,0
111,2,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),女,495,22,5,2,0,0,0,1,2,0,17,5,0,4,8,0
111,2,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,女,109,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,2,公立,技專校院,0024,國立屏東科技大學,博士班,女,96,6,0,0,0,0,0,0,0,0,6,3,0,2,1,0
111,2,公立,技專校院,0025,國立臺北科技大學,五專,男,123,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,2,公立,技專校院,0025,國立臺北科技大學,學士班(日間),男,4452,38,5,4,0,0,0,0,1,0,33,21,1,7,4,0
111,2,公立,技專校院,0025,國立臺北科技大學,學士班(進修),男,1203,13,5,5,0,0,0,0,0,0,8,5,0,1,2,0
111,2,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),男,2417,48,8,6,0,0,1,0,1,0,40,11,1,5,23,0
111,2,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,男,1079,62,1,0,0,0,0,0,1,0,61,17,0,26,18,0
111,2,公立,技專校院,0025,國立臺北科技大學,博士班,男,554,33,6,1,0,0,2,0,2,1,27,14,0,4,9,0
111,2,公立,技專校院,0025,國立臺北科技大學,五專,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,技專校院,0025,國立臺北科技大學,學士班(日間),女,1893,16,3,3,0,0,0,0,0,0,13,5,0,3,5,0
111,2,公立,技專校院,0025,國立臺北科技大學,學士班(進修),女,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),女,959,21,3,2,0,0,0,0,1,0,18,3,0,2,13,0
111,2,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,女,507,20,3,2,0,0,0,0,1,0,17,4,0,6,7,0
111,2,公立,技專校院,0025,國立臺北科技大學,博士班,女,183,11,3,2,0,0,0,0,0,1,8,1,0,3,4,0
111,2,公立,一般大學,0028,國立臺北藝術大學,五專,男,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),男,649,7,3,3,0,0,0,0,0,0,4,3,0,0,1,0
111,2,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),男,357,17,5,4,0,0,0,0,1,0,12,3,0,4,5,0
111,2,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,男,58,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,公立,一般大學,0028,國立臺北藝術大學,博士班,男,46,3,0,0,0,0,0,0,0,0,3,2,0,1,0,0
111,2,公立,一般大學,0028,國立臺北藝術大學,五專,女,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),女,1148,11,8,6,0,0,0,1,1,0,3,1,0,0,2,0
111,2,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),女,654,22,8,6,0,0,1,0,1,0,14,1,0,2,11,0
111,2,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,女,119,4,1,1,0,0,0,0,0,0,3,0,0,1,2,0
111,2,公立,一般大學,0028,國立臺北藝術大學,博士班,女,63,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),男,669,4,1,1,0,0,0,0,0,0,3,0,0,1,2,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),男,574,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),男,274,6,2,2,0,0,0,0,0,0,4,0,0,1,3,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,男,168,5,1,1,0,0,0,0,0,0,4,0,0,2,2,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,博士班,男,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),女,1705,10,2,1,0,0,0,0,0,1,8,0,0,1,7,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),女,1355,24,3,3,0,0,0,0,0,0,21,0,0,8,13,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),女,499,13,2,0,0,0,0,0,2,0,11,0,0,2,9,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,女,218,9,2,0,0,0,0,1,1,0,7,1,0,1,5,0
111,2,公立,一般大學,0029,國立臺灣藝術大學,博士班,女,81,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,公立,一般大學,0030,國立臺東大學,學士班(日間),男,1837,52,28,27,0,0,1,0,0,0,24,0,0,2,22,0
111,2,公立,一般大學,0030,國立臺東大學,學士班(進修),男,152,11,6,4,0,0,0,0,2,0,5,0,0,0,5,0
111,2,公立,一般大學,0030,國立臺東大學,碩士班(日間),男,154,10,5,4,0,0,0,0,1,0,5,2,0,0,3,0
111,2,公立,一般大學,0030,國立臺東大學,碩士在職專班,男,165,6,2,1,0,0,1,0,0,0,4,0,0,0,4,0
111,2,公立,一般大學,0030,國立臺東大學,博士班,男,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0030,國立臺東大學,學士班(日間),女,1831,35,24,22,0,1,0,0,1,0,11,1,0,2,8,0
111,2,公立,一般大學,0030,國立臺東大學,學士班(進修),女,216,12,2,1,0,0,0,0,1,0,10,0,0,0,10,0
111,2,公立,一般大學,0030,國立臺東大學,碩士班(日間),女,235,12,4,3,0,0,0,1,0,0,8,0,0,1,7,0
111,2,公立,一般大學,0030,國立臺東大學,碩士在職專班,女,462,5,2,2,0,0,0,0,0,0,3,0,0,1,2,0
111,2,公立,一般大學,0030,國立臺東大學,博士班,女,27,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,2,公立,一般大學,0031,國立宜蘭大學,學士班(日間),男,2835,70,20,18,0,0,0,1,1,0,50,32,0,6,12,0
111,2,公立,一般大學,0031,國立宜蘭大學,學士班(進修),男,264,24,0,0,0,0,0,0,0,0,24,6,0,10,8,0
111,2,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),男,345,11,2,0,0,0,0,1,1,0,9,1,1,0,7,0
111,2,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,男,153,12,1,0,0,0,0,0,1,0,11,0,0,7,4,0
111,2,公立,一般大學,0031,國立宜蘭大學,博士班,男,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,公立,一般大學,0031,國立宜蘭大學,學士班(日間),女,1653,36,22,21,0,0,1,0,0,0,14,7,0,3,4,0
111,2,公立,一般大學,0031,國立宜蘭大學,學士班(進修),女,139,3,0,0,0,0,0,0,0,0,3,1,0,1,1,0
111,2,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),女,176,5,1,0,0,0,1,0,0,0,4,1,0,2,1,0
111,2,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,女,61,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,公立,一般大學,0031,國立宜蘭大學,博士班,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0032,國立聯合大學,學士班(日間),男,4264,77,21,20,0,0,0,0,1,0,56,29,0,8,19,0
