學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
112,公立,一般大學,0037,國立臺北教育大學,02311023,兒童英語教育學系英語教育碩士班,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,學士班(日間),6,0,6,1.73
112,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,碩士班(日間),4,1,3,8.70
112,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系華語文教學碩士班,碩士班(日間),1,0,1,2.08
112,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,學士班(日間),7,1,6,3.61
112,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,碩士班(日間),7,3,4,6.73
112,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,學士班(日間),8,3,5,3.92
112,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,碩士班(日間),1,0,1,1.89
112,公立,一般大學,0037,國立臺北教育大學,04131048,東南亞區域管理碩士學位學程,碩士班(日間),20,5,15,90.91
112,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,學士班(日間),1,0,1,0.51
112,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,碩士班(日間),1,0,1,2.38
112,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,學士班(日間),2,2,0,1.17
112,公立,一般大學,0037,國立臺北教育大學,06131004,資訊科學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,學士班(日間),10,1,9,5.81
112,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,博士班,2,1,1,5.41
112,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系課程與教學碩士班,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01111005,教師專業碩士學位學程,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,學士班(日間),5,0,5,2.73
112,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士班(日間),2,1,1,4.44
112,公立,一般大學,0039,國立臺中教育大學,01114025,高等教育經營管理碩士學位學程,碩士班(日間),1,0,1,3.57
112,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,碩士班(日間),1,0,1,2.17
112,公立,一般大學,0039,國立臺中教育大學,01117028,教育資訊與測驗統計研究所,博士班,1,0,1,2.70
112,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,學士班(日間),11,0,11,5.53
112,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,碩士班(日間),2,1,1,5.88
112,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士班,碩士班(日間),2,0,2,4.55
112,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,學士班(日間),3,0,3,1.55
112,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,博士班,2,1,1,5.88
112,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系華語文教學碩士班,碩士班(日間),11,1,10,25.00
112,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01131008,科學教育與應用學系環境教育及管理碩士班,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,學士班(日間),2,2,0,1.05
112,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,碩士班(日間),1,1,0,3.33
112,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,學士班(日間),9,9,0,4.23
112,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,碩士班(日間),3,1,2,8.82
112,公立,一般大學,0039,國立臺中教育大學,02122034,文化創意產業設計與營運學系,學士班(日間),9,3,6,4.79
112,公立,一般大學,0039,國立臺中教育大學,02131029,美術學系,學士班(日間),9,3,6,4.97
112,公立,一般大學,0039,國立臺中教育大學,02131029,美術學系,碩士班(日間),3,1,2,6.82
112,公立,一般大學,0039,國立臺中教育大學,02151030,音樂學系,學士班(日間),6,1,5,4.11
112,公立,一般大學,0039,國立臺中教育大學,02151030,音樂學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,02311032,英語學系,學士班(日間),7,1,6,3.48
112,公立,一般大學,0039,國立臺中教育大學,02311032,英語學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,02321031,臺灣語文學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,02321031,臺灣語文學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,03131035,諮商與應用心理學系,學士班(日間),9,2,7,4.57
112,公立,一般大學,0039,國立臺中教育大學,03131035,諮商與應用心理學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,03191037,區域與社會發展學系,學士班(日間),3,1,2,1.57
112,公立,一般大學,0039,國立臺中教育大學,03191037,區域與社會發展學系,碩士班(日間),1,0,1,3.85
112,公立,一般大學,0039,國立臺中教育大學,04131034,文化創意產業設計與營運學系事業經營管理碩士班,碩士班(日間),1,0,1,3.03
112,公立,一般大學,0039,國立臺中教育大學,04131039,國際企業學系,學士班(日間),81,36,45,29.67
112,公立,一般大學,0039,國立臺中教育大學,04131040,管理學院國際經營管理碩士學位學程,碩士班(日間),14,4,10,100.00
112,公立,一般大學,0039,國立臺中教育大學,06131042,資訊工程學系,學士班(日間),3,2,1,1.49
112,公立,一般大學,0039,國立臺中教育大學,06131042,資訊工程學系,碩士班(日間),1,0,1,2.17
112,公立,一般大學,0039,國立臺中教育大學,06133041,數位內容科技學系,學士班(日間),1,0,1,0.53
112,公立,一般大學,0039,國立臺中教育大學,06133041,數位內容科技學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0039,國立臺中教育大學,10151045,永續觀光暨遊憩管理碩士學位學程,碩士班(日間),3,1,2,10.00
112,公立,技專校院,0042,國立澎湖科技大學,02311001,應用外語系,學士班(日間),2,0,2,1.80
112,公立,技專校院,0042,國立澎湖科技大學,04132002,行銷與物流管理系,學士班(日間),1,0,1,0.65
112,公立,技專校院,0042,國立澎湖科技大學,04132002,行銷與物流管理系服務業經營管理碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,06131004,資訊管理系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141005,電機工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141005,電機工程系_電機產業技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141005,電機工程系電資碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141007,資訊工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141009,電信工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07141027,電機科,五專,0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07211011,食品科學系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07211011,食品科學系_食品產業技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,07211011,食品科學系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,08312012,水產養殖系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,08312012,水產養殖系水產資源與養殖碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,10131014,餐旅管理系,學士班(日間),2,2,0,1.09
112,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系,學士班(日間),7,1,6,2.47
112,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0042,國立澎湖科技大學,10152022,海洋遊憩系,學士班(日間),1,1,0,0.53
112,公立,技專校院,0042,國立澎湖科技大學,10412025,航運管理系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,02299005,文化創意事業系,學士班(日間),1,1,0,0.48
112,公立,技專校院,0043,國立勤益科技大學,02299005,文化創意事業系碩士班,碩士班(日間),2,1,1,11.11
112,公立,技專校院,0043,國立勤益科技大學,02311001,應用英語系,學士班(日間),1,0,1,0.48
112,公立,技專校院,0043,國立勤益科技大學,04131002,企業管理系,學士班(日間),23,8,15,5.24
112,公立,技專校院,0043,國立勤益科技大學,04131002,企業管理系碩士班,碩士班(日間),23,5,18,56.10
112,公立,技專校院,0043,國立勤益科技大學,04132003,流通管理系,學士班(日間),9,1,8,2.28
112,公立,技專校院,0043,國立勤益科技大學,04132003,流通管理系碩士班,碩士班(日間),12,2,10,57.14
112,公立,技專校院,0043,國立勤益科技大學,04199041,健康產業科技研發與管理系,學士班(日間),4,0,4,2.13
112,公立,技專校院,0043,國立勤益科技大學,04199041,健康產業科技研發與管理系_外國學生專班,學士班(日間),30,8,22,100.00
112,公立,技專校院,0043,國立勤益科技大學,04199041,健康產業科技研發與管理系碩士班,碩士班(日間),8,2,6,28.57
112,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系,學士班(日間),1,1,0,0.24
112,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系_研發管理與資訊應用產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系_智慧產業研發與數據分析產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系碩士班,碩士班(日間),3,2,1,15.00
112,公立,技專校院,0043,國立勤益科技大學,06131013,資訊工程系,學士班(日間),15,14,1,2.44
112,公立,技專校院,0043,國立勤益科技大學,06131013,資訊工程系_電資研發產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,06131013,資訊工程系碩士班,碩士班(日間),3,1,2,5.56
112,公立,技專校院,0043,國立勤益科技大學,06132039,人工智慧應用工程系,學士班(日間),30,20,10,18.18
112,公立,技專校院,0043,國立勤益科技大學,06132039,人工智慧應用工程系_智慧科技應用製造專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07111020,化工與材料工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07111020,化工與材料工程系_國際學生產學合作專班,學士班(日間),72,14,58,100.00
112,公立,技專校院,0043,國立勤益科技大學,07111020,化工與材料工程系碩士班,碩士班(日間),1,0,1,1.61
112,公立,技專校院,0043,國立勤益科技大學,07132026,冷凍空調與能源系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07132026,冷凍空調與能源系_機械工程專班,學士班(日間),79,56,23,95.18
112,公立,技專校院,0043,國立勤益科技大學,07132026,冷凍空調與能源系碩士班,碩士班(日間),11,5,6,18.03
112,公立,技專校院,0043,國立勤益科技大學,07141011,電機工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07141011,電機工程系_電機工程資電國際學生產學合作專班,學士班(日間),72,34,38,100.00
112,公立,技專校院,0043,國立勤益科技大學,07141011,電機工程系碩士班,碩士班(日間),5,2,3,8.77
112,公立,技專校院,0043,國立勤益科技大學,07141012,電子工程系,學士班(日間),8,8,0,1.33
112,公立,技專校院,0043,國立勤益科技大學,07141012,電子工程系碩士班,碩士班(日間),3,2,1,3.80
112,公立,技專校院,0043,國立勤益科技大學,07141037,前瞻電資科技研究所,博士班,4,4,0,22.22
112,公立,技專校院,0043,國立勤益科技大學,07151016,機械工程系,學士班(日間),1,1,0,0.15
112,公立,技專校院,0043,國立勤益科技大學,07151016,機械工程系_國際學生產學合作專班,學士班(日間),103,57,46,100.00
112,公立,技專校院,0043,國立勤益科技大學,07151016,機械工程系碩士班,碩士班(日間),18,16,2,19.57
112,公立,技專校院,0043,國立勤益科技大學,07151034,智慧機械與智慧製造產業博士學位學程,博士班,0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07151038,智慧自動化工程系,學士班(日間),21,19,2,11.67
112,公立,技專校院,0043,國立勤益科技大學,07151038,智慧自動化工程系_智能自動化產業專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系,學士班(日間),2,2,0,0.26
112,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系_國際學生產學合作專班,學士班(日間),32,12,20,100.00
112,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系_智慧製造精實管理產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系碩士班,碩士班(日間),4,0,4,7.27
112,公立,技專校院,0043,國立勤益科技大學,07194024,精密製造科技研究所,博士班,15,11,4,50.00
112,公立,技專校院,0043,國立勤益科技大學,07199036,智慧製造與資訊應用國際碩士學位學程,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0043,國立勤益科技大學,07312029,景觀系,學士班(日間),2,1,1,1.06
112,公立,技專校院,0043,國立勤益科技大學,07312029,景觀系碩士班,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0044,國立體育大學,01113017,適應體育學系,學士班(日間),6,4,2,2.88
112,公立,一般大學,0044,國立體育大學,01113017,適應體育學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0044,國立體育大學,01141001,體育研究所,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0044,國立體育大學,01141001,體育研究所,博士班,5,2,3,9.62
112,公立,一般大學,0044,國立體育大學,01141016,體育推廣學系,學士班(日間),12,9,3,4.24
112,公立,一般大學,0044,國立體育大學,01141016,體育推廣學系,碩士班(日間),1,0,1,3.23
112,公立,一般大學,0044,國立體育大學,01141016,體育學院體育推廣原住民專班,學士班(日間),0,0,0,0.00
112,公立,一般大學,0044,國立體育大學,10141005,球類運動技術學系,學士班(日間),3,3,0,1.11
112,公立,一般大學,0044,國立體育大學,10141006,陸上運動技術學系,學士班(日間),3,3,0,1.49
112,公立,一般大學,0044,國立體育大學,10141007,技擊運動技術學系,學士班(日間),2,1,1,0.90
112,公立,一般大學,0044,國立體育大學,10141008,競技與教練科學研究所,碩士班(日間),5,5,0,5.32
112,公立,一般大學,0044,國立體育大學,10141008,競技與教練科學研究所,博士班,5,3,2,10.20
112,公立,一般大學,0044,國立體育大學,10141022,競技運動原住民專班,學士班(日間),0,0,0,0.00
112,公立,一般大學,0044,國立體育大學,10142010,運動科學研究所,碩士班(日間),1,1,0,2.86
112,公立,一般大學,0044,國立體育大學,10142010,運動科學研究所,博士班,1,1,0,5.56
112,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,學士班(日間),8,4,4,3.29
112,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,碩士班(日間),1,1,0,2.38
112,公立,一般大學,0044,國立體育大學,10152015,休閒產業經營學系,學士班(日間),14,9,5,5.86
112,公立,一般大學,0044,國立體育大學,10152015,休閒產業經營學系,碩士班(日間),4,4,0,7.02
112,公立,一般大學,0044,國立體育大學,10152020,國際體育事務碩士學位學程,碩士班(日間),2,1,1,8.70
112,公立,一般大學,0044,國立體育大學,10152021,國際運動管理與創新博士學位學程,博士班,7,6,1,35.00
112,公立,技專校院,0046,國立臺北護理健康大學,01121020,嬰幼兒保育系國際蒙特梭利碩士學位專班,碩士班(日間),4,0,4,66.67
112,公立,技專校院,0046,國立臺北護理健康大學,01141019,醫護教育暨數位學習系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,01141019,醫護教育暨數位學習系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系,學士班(日間),12,4,8,5.45
112,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系碩士班,碩士班(日間),3,1,2,4.62
112,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,學士班(日間),3,0,3,0.62
112,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系_外國學生專班,碩士班(日間),2,2,0,100.00
112,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系,學士班(日間),2,2,0,0.56
112,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,06199022,健康科技學院碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,學士後護理系,學士班(日間),2,1,1,1.89
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,學士班(日間),19,7,12,1.49
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系_外國學生專班,碩士班(日間),8,2,6,100.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系_外國學生專班,博士班,21,5,16,100.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系中西醫結合護理碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系博士班,博士班,0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系_外國學生專班,碩士班(日間),5,1,4,100.00
112,公立,技專校院,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系護理助產碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系,學士班(日間),21,8,13,10.77
112,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系碩士班,碩士班(日間),4,1,3,8.70
112,公立,技專校院,0046,國立臺北護理健康大學,09211013,長期照護系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09211013,長期照護系_多元培力專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09211013,長期照護系碩士班,碩士班(日間),3,2,1,7.32
112,公立,技專校院,0046,國立臺北護理健康大學,09211015,高齡健康照護系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09211015,高齡健康照護系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,學士班(日間),14,1,13,3.70
112,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系_學士後學位學程教保員專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系碩士班,碩士班(日間),3,0,3,7.14
112,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系,學士班(日間),10,7,3,4.13
112,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系_國際運動科學外國學生專班,碩士班(日間),5,4,1,100.00
112,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系碩士班,碩士班(日間),2,2,0,8.33
112,公立,技專校院,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系旅遊健康碩士班,碩士班(日間),1,0,1,4.35
112,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),3,2,1,1.84
112,公立,技專校院,0047,國立高雄餐旅大學,02311003,應用日語系,學士班(日間),1,0,1,0.61
112,公立,技專校院,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,學士班(日間),15,2,13,8.52
112,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),24,4,20,5.41
112,公立,技專校院,0047,國立高雄餐旅大學,10131005,中餐廚藝系,學士班(日間),26,10,16,12.94
112,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),22,13,9,11.83
112,公立,技專校院,0047,國立高雄餐旅大學,10131007,烘焙管理系,學士班(日間),27,7,20,13.30
112,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),72,29,43,57.60
112,公立,技專校院,0047,國立高雄餐旅大學,10131011,飲食文化暨餐飲創新研究所,碩士班(日間),3,2,1,5.36
112,公立,技專校院,0047,國立高雄餐旅大學,10131012,餐旅管理研究所,碩士班(日間),2,1,1,8.00
112,公立,技專校院,0047,國立高雄餐旅大學,10131028,餐飲廚藝科,五專,0,0,0,0.00
112,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),33,12,21,7.19
112,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),14,1,13,4.67
112,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),8,2,6,4.62
112,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),45,14,31,36.89
112,公立,技專校院,0047,國立高雄餐旅大學,10151029,觀光研究所,碩士班(日間),2,1,1,6.25
112,公立,技專校院,0047,國立高雄餐旅大學,10151029,觀光研究所,博士班,9,5,4,24.32
112,公立,技專校院,0047,國立高雄餐旅大學,10151031,國際觀光餐旅全英文碩士學位學程,碩士班(日間),9,2,7,56.25
112,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),8,3,5,4.60
112,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),11,5,6,5.53
112,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,02323001,華語文學系,學士班(日間),4,1,3,3.45
112,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,學士班(日間),1,0,1,0.71
112,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,碩士班(日間),4,4,0,22.22
112,公立,一般大學,0048,國立金門大學,03143005,閩南文化碩士學位學程,碩士班(日間),1,1,0,9.09
112,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),60,33,27,17.65
112,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,碩士班(日間),22,11,11,48.89
112,公立,一般大學,0048,國立金門大學,04199042,跨境產業策略與發展博士學位學程,博士班,0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,學士班(日間),37,29,8,17.05
112,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,06131041,理工學院資訊科技與應用碩士班,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,07141043,電機工程學系,學士班(日間),4,4,0,1.32
112,公立,一般大學,0048,國立金門大學,07141043,電機工程學系,碩士班(日間),1,1,0,5.00
112,公立,一般大學,0048,國立金門大學,07191025,工業工程與管理學系,學士班(日間),3,3,0,2.11
112,公立,一般大學,0048,國立金門大學,07211029,食品科學系,學士班(日間),3,1,2,2.11
112,公立,一般大學,0048,國立金門大學,07211029,食品科學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),1,0,1,0.49
112,公立,一般大學,0048,國立金門大學,07311026,建築學系,碩士班(日間),5,3,2,25.00
112,公立,一般大學,0048,國立金門大學,07313028,都市計畫與景觀學系,學士班(日間),3,3,0,2.59
112,公立,一般大學,0048,國立金門大學,07321021,土木與工程管理學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,07321021,土木與工程管理學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,09131031,護理學系,學士班(日間),1,1,0,0.66
112,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,學士班(日間),5,3,2,3.05
112,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0048,國立金門大學,09231033,社會工作學系,學士班(日間),2,0,2,1.10
112,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,學士班(日間),35,13,22,17.33
112,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,碩士班(日間),1,0,1,7.14
112,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),4,4,0,2.58
112,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,碩士班(日間),1,1,0,4.76
112,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,學士班(日間),17,13,4,3.94
112,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,碩士班(日間),6,4,2,7.79
112,公立,一般大學,0049,國立臺灣體育運動大學,02112012,運動資訊與傳播學系,學士班(日間),13,6,7,6.53
112,公立,一般大學,0049,國立臺灣體育運動大學,02112012,運動資訊與傳播學系,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,學士班(日間),6,1,5,2.96
112,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,碩士班(日間),1,0,1,3.45
112,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,學士班(日間),12,11,1,5.80
112,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,碩士班(日間),1,0,1,3.03
112,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系東南亞博士班,博士班,6,3,3,100.00
112,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,學士班(日間),8,5,3,3.77
112,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,碩士班(日間),1,1,0,1.54
112,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,博士班,2,1,1,15.38
112,公立,一般大學,0049,國立臺灣體育運動大學,10141004,球類運動學系,學士班(日間),12,7,5,2.59
112,公立,一般大學,0049,國立臺灣體育運動大學,10141005,技擊運動學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,學士班(日間),3,2,1,1.52
112,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,碩士班(日間),3,2,1,10.00
112,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),12,10,2,5.50
112,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,碩士班(日間),4,2,2,8.33
112,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系,學士班(日間),23,12,11,10.80
112,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系碩士班,碩士班(日間),5,4,1,13.89
112,公立,技專校院,0050,國立臺中科技大學,02122006,商業設計系,學士班(日間),35,15,20,11.90
