學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
113,私立,一般大學,1016,銘傳大學,博士班,女,41,15,15,6,0,0,0,4,1,0,0,0,3,0,1,0,0,0,0,0
113,私立,一般大學,1017,實踐大學,學士班(日間),男,3169,203,202,13,7,41,28,31,0,0,11,24,0,15,8,7,17,1,0,1
113,私立,一般大學,1017,實踐大學,學士班(進修),男,304,28,28,2,0,0,1,19,0,0,2,1,0,1,0,0,2,0,0,0
113,私立,一般大學,1017,實踐大學,碩士班(日間),男,131,35,35,1,1,1,0,13,0,1,0,2,12,2,1,0,1,0,0,0
113,私立,一般大學,1017,實踐大學,碩士在職專班,男,25,6,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,一般大學,1017,實踐大學,博士班,男,10,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1017,實踐大學,學士班(日間),女,5677,300,300,30,15,78,29,39,3,3,0,34,0,47,2,5,15,0,0,0
113,私立,一般大學,1017,實踐大學,學士班(進修),女,695,58,58,9,4,5,5,18,1,4,0,3,0,3,2,1,3,0,0,0
113,私立,一般大學,1017,實踐大學,碩士班(日間),女,199,26,26,1,1,3,0,8,0,2,0,1,8,0,0,1,1,0,0,0
113,私立,一般大學,1017,實踐大學,碩士在職專班,女,80,15,15,1,1,0,0,4,1,0,0,2,4,0,2,0,0,0,0,0
113,私立,一般大學,1017,實踐大學,博士班,女,15,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,學士班(日間),男,5037,225,224,14,9,76,22,47,0,0,27,9,0,8,8,4,0,1,0,1
113,私立,技專校院,1018,朝陽科技大學,學士班(進修),男,492,45,43,1,2,4,2,22,0,1,9,1,0,0,1,0,0,2,0,2
113,私立,技專校院,1018,朝陽科技大學,碩士班(日間),男,322,50,50,5,1,5,0,18,0,1,5,1,9,1,2,2,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,碩士在職專班,男,105,19,19,0,0,0,0,13,0,0,0,0,5,0,1,0,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,博士班,男,71,6,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,學士班(日間),女,6221,233,233,20,20,98,8,36,5,4,0,11,0,13,17,1,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,學士班(進修),女,431,39,38,4,2,8,1,16,0,3,0,0,0,1,3,0,0,1,0,1
113,私立,技專校院,1018,朝陽科技大學,碩士班(日間),女,310,53,53,4,4,7,0,14,1,3,0,1,14,1,1,1,2,0,0,0
113,私立,技專校院,1018,朝陽科技大學,碩士在職專班,女,133,25,25,0,1,2,0,10,1,3,0,0,6,0,2,0,0,0,0,0
113,私立,技專校院,1018,朝陽科技大學,博士班,女,30,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1019,高雄醫學大學,學士班(日間),男,2292,112,112,1,2,76,7,4,0,0,4,3,0,4,3,7,1,0,0,0
113,私立,一般大學,1019,高雄醫學大學,碩士班(日間),男,228,46,46,0,1,3,0,16,0,5,0,1,10,1,5,4,0,0,0,0
113,私立,一般大學,1019,高雄醫學大學,碩士在職專班,男,87,33,33,0,0,0,0,20,0,5,0,0,7,1,0,0,0,0,0,0
113,私立,一般大學,1019,高雄醫學大學,博士班,男,168,39,39,1,2,3,0,5,0,4,0,5,18,0,0,0,1,0,0,0
113,私立,一般大學,1019,高雄醫學大學,學士班(日間),女,3129,160,160,5,2,101,13,2,0,1,0,20,0,7,2,5,2,0,0,0
113,私立,一般大學,1019,高雄醫學大學,碩士班(日間),女,483,88,88,5,1,9,1,23,3,4,0,4,26,6,4,2,0,0,0,0
113,私立,一般大學,1019,高雄醫學大學,碩士在職專班,女,124,37,37,0,0,1,0,16,1,4,0,0,10,1,4,0,0,0,0,0
113,私立,一般大學,1019,高雄醫學大學,博士班,女,156,38,38,1,0,1,0,5,0,6,0,4,18,1,2,0,0,0,0,0
113,私立,一般大學,1020,南華大學,學士班(日間),男,1557,138,138,16,7,52,14,24,0,0,4,3,0,4,9,5,0,0,0,0
113,私立,一般大學,1020,南華大學,學士班(進修),男,130,31,31,0,0,5,0,24,0,0,0,0,0,2,0,0,0,0,0,0
113,私立,一般大學,1020,南華大學,碩士班(日間),男,191,60,60,2,6,2,0,32,0,0,0,0,16,0,2,0,0,0,0,0
113,私立,一般大學,1020,南華大學,碩士在職專班,男,146,38,38,3,2,1,0,11,0,1,0,3,13,0,4,0,0,0,0,0
113,私立,一般大學,1020,南華大學,博士班,男,28,6,6,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0
113,私立,一般大學,1020,南華大學,學士班(日間),女,1914,105,105,24,6,28,3,18,3,3,1,6,0,1,8,4,0,0,0,0
113,私立,一般大學,1020,南華大學,學士班(進修),女,88,12,12,2,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,一般大學,1020,南華大學,碩士班(日間),女,345,110,110,7,3,3,0,45,2,5,0,4,27,0,11,3,0,0,0,0
113,私立,一般大學,1020,南華大學,碩士在職專班,女,272,63,63,5,0,0,0,24,1,6,0,1,17,0,8,1,0,0,0,0
113,私立,一般大學,1020,南華大學,博士班,女,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1021,真理大學,學士班(日間),男,1159,96,96,6,18,17,4,34,0,0,4,2,1,4,4,2,0,0,0,0
113,私立,一般大學,1021,真理大學,碩士班(日間),男,62,8,8,1,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0
113,私立,一般大學,1021,真理大學,碩士在職專班,男,5,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1021,真理大學,學士班(日間),女,1034,52,52,4,7,14,1,14,0,0,0,6,0,3,2,1,0,0,0,0
113,私立,一般大學,1021,真理大學,碩士班(日間),女,59,6,6,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
113,私立,一般大學,1021,真理大學,碩士在職專班,女,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1022,大同大學,學士班(日間),男,1951,129,129,11,5,51,22,14,0,0,8,9,0,3,5,1,0,0,0,0
113,私立,一般大學,1022,大同大學,碩士班(日間),男,131,15,15,2,0,1,0,5,0,0,2,2,2,0,1,0,0,0,0,0
113,私立,一般大學,1022,大同大學,碩士在職專班,男,93,18,18,0,0,0,0,12,0,2,0,0,1,1,2,0,0,0,0,0
113,私立,一般大學,1022,大同大學,博士班,男,68,21,21,3,0,0,0,9,0,0,0,2,5,1,1,0,0,0,0,0
113,私立,一般大學,1022,大同大學,學士班(日間),女,1104,56,56,11,4,18,3,4,0,0,0,10,0,3,1,2,0,0,0,0
113,私立,一般大學,1022,大同大學,碩士班(日間),女,87,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
113,私立,一般大學,1022,大同大學,碩士在職專班,女,27,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1022,大同大學,博士班,女,29,14,14,4,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,男,499,26,26,1,0,7,4,4,0,0,5,3,0,0,1,1,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),男,6276,646,646,31,30,146,25,245,0,0,103,11,0,5,18,26,6,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),男,1252,366,366,9,11,23,6,243,0,0,61,3,0,0,6,3,1,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),男,405,128,128,7,8,29,1,45,0,1,15,3,8,0,10,1,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,男,114,53,53,2,0,3,0,34,0,0,0,0,8,0,5,1,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,男,44,7,7,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,女,91,8,8,0,0,2,0,2,0,0,0,3,0,0,0,1,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),女,4532,408,408,49,23,139,5,139,5,1,0,12,0,2,16,13,4,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),女,816,190,190,8,14,29,2,103,5,3,1,3,0,1,14,4,3,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),女,279,109,109,6,11,9,0,49,1,2,0,3,12,0,7,9,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,女,168,52,52,3,0,5,0,28,2,2,0,0,5,0,6,1,0,0,0,0
113,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,女,31,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1024,崑山科技大學,學士班(日間),男,3320,197,193,10,6,34,15,74,0,0,45,5,0,0,4,0,0,4,0,4
113,私立,技專校院,1024,崑山科技大學,學士班(進修),男,1320,150,78,2,5,6,4,34,0,0,20,1,0,2,3,1,0,72,0,72
113,私立,技專校院,1024,崑山科技大學,碩士班(日間),男,173,27,27,3,0,2,0,15,0,0,1,0,6,0,0,0,0,0,0,0
113,私立,技專校院,1024,崑山科技大學,碩士在職專班,男,131,22,10,0,0,1,0,7,0,0,0,0,0,0,2,0,0,12,0,12
113,私立,技專校院,1024,崑山科技大學,博士班,男,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1024,崑山科技大學,學士班(日間),女,2467,129,129,12,4,23,10,64,4,1,0,3,0,2,6,0,0,0,0,0
113,私立,技專校院,1024,崑山科技大學,學士班(進修),女,568,69,39,3,1,1,0,25,1,1,0,1,0,1,4,1,0,30,0,30
113,私立,技專校院,1024,崑山科技大學,碩士班(日間),女,100,12,12,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1024,崑山科技大學,碩士在職專班,女,73,10,6,0,1,0,0,3,0,0,0,0,2,0,0,0,0,4,0,4
113,私立,技專校院,1024,崑山科技大學,博士班,女,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,五專,男,164,5,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),男,2846,211,111,10,17,16,3,41,0,0,13,0,0,3,4,4,0,100,0,100
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),男,594,75,37,1,3,4,0,21,0,1,4,0,0,1,1,1,0,38,0,38
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),男,52,12,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,8
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,男,81,17,7,0,0,0,0,6,0,0,0,0,0,0,1,0,0,10,0,10
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,五專,女,268,5,5,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),女,3860,221,133,13,13,24,5,43,4,0,1,6,0,12,8,3,1,88,0,88
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),女,893,131,66,4,2,9,0,30,2,1,1,3,0,3,7,2,2,65,0,65
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),女,82,16,12,3,2,0,0,4,0,1,0,1,0,0,0,1,0,4,0,4
113,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,女,70,20,12,0,1,0,0,5,2,1,0,0,0,0,3,0,0,8,0,8
113,私立,技專校院,1026,樹德科技大學,二專(進修),男,129,4,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,五專,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,學士班(日間),男,2504,133,125,11,16,21,4,37,0,0,11,3,0,1,18,2,1,8,8,0
113,私立,技專校院,1026,樹德科技大學,學士班(進修),男,894,31,28,0,5,2,0,11,0,0,4,4,0,0,2,0,0,3,3,0
113,私立,技專校院,1026,樹德科技大學,碩士班(日間),男,93,8,8,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,碩士在職專班,男,115,12,12,0,0,1,0,4,0,2,0,0,5,0,0,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,博士班,男,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,二專(進修),女,151,7,7,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,五專,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,學士班(日間),女,3211,141,137,10,28,29,4,34,1,2,0,8,0,7,11,2,1,4,4,0
113,私立,技專校院,1026,樹德科技大學,學士班(進修),女,820,29,27,3,5,0,0,9,2,1,0,0,0,1,6,0,0,2,2,0
113,私立,技專校院,1026,樹德科技大學,碩士班(日間),女,108,20,20,3,1,0,0,4,0,1,0,0,7,0,4,0,0,0,0,0
113,私立,技專校院,1026,樹德科技大學,碩士在職專班,女,162,9,7,0,1,0,0,3,0,2,0,0,1,0,0,0,0,2,2,0
113,私立,技專校院,1026,樹德科技大學,博士班,女,15,4,4,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,五專,男,167,15,15,0,0,6,4,2,0,0,0,0,0,0,2,0,1,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),男,1319,54,54,4,1,25,4,6,0,0,1,1,0,4,7,0,1,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(進修),男,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),男,131,28,28,0,0,2,0,11,0,1,0,0,10,2,2,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,男,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,男,40,12,12,1,0,0,0,3,0,0,0,0,7,0,1,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,五專,女,1071,50,50,6,3,35,1,0,1,0,0,0,0,1,0,0,3,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),女,2047,74,74,5,2,38,3,11,0,2,0,3,0,5,3,0,2,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(進修),女,126,30,30,0,3,0,0,22,0,2,0,0,0,0,3,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),女,297,71,71,2,1,1,0,22,0,3,0,1,34,0,6,0,1,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,女,21,4,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,女,53,9,9,1,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,學士班(日間),男,1864,107,107,6,0,76,3,10,0,1,1,5,0,0,4,1,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,碩士班(日間),男,253,27,27,0,0,4,2,12,0,1,0,2,3,1,1,1,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,碩士在職專班,男,68,15,15,2,0,0,0,8,0,0,0,1,4,0,0,0,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,博士班,男,343,31,31,1,0,1,1,8,0,2,0,6,9,0,3,0,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,學士班(日間),女,2660,200,200,8,3,132,5,10,0,3,0,23,0,3,7,5,1,0,0,0
113,私立,一般大學,1028,臺北醫學大學,碩士班(日間),女,461,67,67,3,0,8,0,27,2,2,0,4,11,1,5,4,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,碩士在職專班,女,229,52,52,3,0,2,0,16,1,7,0,0,20,0,2,1,0,0,0,0
113,私立,一般大學,1028,臺北醫學大學,博士班,女,326,30,30,1,0,1,0,8,1,2,0,0,15,0,2,0,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,學士班(日間),男,2210,118,118,2,2,78,7,3,0,1,0,7,0,12,3,1,2,0,0,0
113,私立,一般大學,1029,中山醫學大學,學士班(進修),男,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,碩士班(日間),男,167,29,29,0,1,3,0,12,0,1,2,0,8,0,1,1,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,碩士在職專班,男,35,5,5,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,博士班,男,103,13,13,2,0,0,0,3,0,0,1,1,5,0,1,0,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,學士班(日間),女,3998,205,205,3,2,147,1,11,1,0,0,13,0,16,2,2,7,0,0,0
113,私立,一般大學,1029,中山醫學大學,學士班(進修),女,69,4,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,碩士班(日間),女,356,59,59,3,1,2,0,14,2,5,0,4,25,0,2,1,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,碩士在職專班,女,123,39,39,1,1,0,0,15,0,3,0,0,16,1,1,1,0,0,0,0
113,私立,一般大學,1029,中山醫學大學,博士班,女,59,10,10,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,二專(日間),男,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,五專,男,845,28,28,2,5,11,1,5,0,0,4,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,學士班(日間),男,5360,168,168,22,10,43,9,36,0,1,37,0,0,0,8,2,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,學士班(進修),男,1549,93,93,4,13,14,4,45,0,0,8,0,0,0,3,0,2,0,0,0
113,私立,技專校院,1030,龍華科技大學,碩士班(日間),男,228,41,41,1,4,4,0,14,0,0,5,0,12,0,1,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,碩士在職專班,男,107,13,13,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,博士班,男,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,二專(日間),女,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,五專,女,77,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,學士班(日間),女,2492,59,59,9,7,16,1,15,4,0,0,2,0,0,5,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,學士班(進修),女,480,38,38,5,3,5,2,22,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,碩士班(日間),女,98,16,16,0,1,2,0,6,2,0,0,0,5,0,0,0,0,0,0,0
113,私立,技專校院,1030,龍華科技大學,碩士在職專班,女,55,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,二專(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,五專,男,303,20,20,1,0,8,3,4,0,0,0,1,0,1,1,0,1,0,0,0
113,私立,技專校院,1031,輔英科技大學,學士班(日間),男,1387,95,95,5,12,12,13,25,0,0,12,3,0,1,7,4,1,0,0,0
113,私立,技專校院,1031,輔英科技大學,學士班(進修),男,394,54,54,4,2,5,0,32,0,0,6,1,0,0,0,3,1,0,0,0
113,私立,技專校院,1031,輔英科技大學,碩士班(日間),男,45,15,15,2,1,1,0,7,0,0,0,0,2,0,2,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,二專(日間),女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,五專,女,2305,102,102,11,7,49,22,1,2,1,1,3,0,2,0,0,3,0,0,0
113,私立,技專校院,1031,輔英科技大學,學士班(日間),女,2707,152,152,23,23,29,4,26,6,3,0,5,0,2,11,16,4,0,0,0
113,私立,技專校院,1031,輔英科技大學,學士班(進修),女,921,90,90,4,5,5,0,50,4,5,0,2,0,0,9,6,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,碩士班(日間),女,134,40,40,1,2,1,0,19,2,3,0,0,7,0,5,0,0,0,0,0
113,私立,技專校院,1031,輔英科技大學,碩士在職專班,女,78,15,15,4,0,0,0,5,0,3,0,0,2,0,1,0,0,0,0,0
113,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),男,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),男,89,20,16,1,1,0,0,12,0,0,1,0,0,0,1,0,0,4,0,4
113,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),男,3698,333,229,9,3,64,35,34,0,1,58,1,0,10,10,2,2,104,0,104
113,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),男,1731,163,126,2,4,4,2,96,0,0,13,0,0,0,3,0,2,37,0,37
113,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),男,208,30,25,0,2,4,0,10,0,0,2,0,4,0,3,0,0,5,0,5
113,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,男,186,37,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,5
113,私立,技專校院,1032,明新學校財團法人明新科技大學,博士班,男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),女,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),女,37,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),女,2564,208,169,8,18,51,14,25,11,5,0,15,0,7,10,0,5,39,0,39
113,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),女,1089,98,78,4,1,4,0,58,2,1,0,0,0,0,8,0,0,20,0,20
113,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),女,167,34,29,0,5,2,0,7,3,1,0,0,10,0,1,0,0,5,0,5
113,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,女,119,22,20,1,1,1,0,15,1,1,0,0,0,0,0,0,0,2,0,2
113,私立,一般大學,1033,長榮大學,學士班(日間),男,2117,111,111,10,11,36,0,26,0,0,8,1,0,9,4,4,2,0,0,0
113,私立,一般大學,1033,長榮大學,學士班(進修),男,141,7,7,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,碩士班(日間),男,74,14,14,0,0,0,0,5,0,1,3,0,2,0,0,1,2,0,0,0
113,私立,一般大學,1033,長榮大學,碩士在職專班,男,57,10,10,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,博士班,男,29,5,5,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,學士班(日間),女,2124,96,96,13,8,40,0,17,1,0,0,2,0,8,4,1,2,0,0,0
113,私立,一般大學,1033,長榮大學,學士班(進修),女,39,3,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,碩士班(日間),女,134,24,24,3,1,0,0,7,1,3,0,2,6,0,1,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,碩士在職專班,女,37,11,11,0,0,0,0,6,0,2,0,0,3,0,0,0,0,0,0,0
113,私立,一般大學,1033,長榮大學,博士班,女,17,5,5,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,二專(日間),男,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,二專(進修),男,18,5,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,五專,男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,學士班(日間),男,2439,182,182,14,26,36,17,45,0,1,19,2,0,11,3,3,5,0,0,0
113,私立,技專校院,1034,弘光科技大學,學士班(進修),男,1284,183,183,7,12,23,5,82,0,3,34,0,0,6,5,1,5,0,0,0
113,私立,技專校院,1034,弘光科技大學,碩士班(日間),男,45,8,8,0,2,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,碩士在職專班,男,25,4,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,二專(日間),女,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,二專(進修),女,67,15,15,1,5,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0
