學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
113,私立,技專校院,1034,弘光科技大學,學士班(進修),3327,1284,2043
113,私立,技專校院,1034,弘光科技大學,碩士班(日間),179,45,134
113,私立,技專校院,1034,弘光科技大學,碩士在職專班,82,25,57
113,私立,技專校院,1034,弘光科技大學,博士班,17,1,16
113,私立,一般大學,1035,中國醫藥大學,學士班(日間),6440,2696,3744
113,私立,一般大學,1035,中國醫藥大學,碩士班(日間),525,154,371
113,私立,一般大學,1035,中國醫藥大學,碩士在職專班,85,25,60
113,私立,一般大學,1035,中國醫藥大學,博士班,442,245,197
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),5100,3110,1990
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),3319,2055,1264
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),324,173,151
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,34,18,16
113,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),602,376,226
113,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,400,283,117
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),7477,4857,2620
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),5900,3578,2322
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),329,198,131
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,228,140,88
113,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,21,19,2
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),5215,2921,2294
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),2335,1356,979
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),178,90,88
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,153,54,99
113,私立,一般大學,1039,玄奘大學,學士班(日間),896,357,539
113,私立,一般大學,1039,玄奘大學,學士班(進修),71,23,48
113,私立,一般大學,1039,玄奘大學,碩士班(日間),262,96,166
113,私立,一般大學,1039,玄奘大學,碩士在職專班,158,44,114
113,私立,技專校院,1040,建國科技大學,二專(進修),50,35,15
113,私立,技專校院,1040,建國科技大學,學士班(日間),2027,1363,664
113,私立,技專校院,1040,建國科技大學,學士班(進修),1338,923,415
113,私立,技專校院,1040,建國科技大學,碩士班(日間),82,43,39
113,私立,技專校院,1041,明志科技大學,學士班(日間),3659,2555,1104
113,私立,技專校院,1041,明志科技大學,學士班(進修),70,68,2
113,私立,技專校院,1041,明志科技大學,碩士班(日間),548,413,135
113,私立,技專校院,1041,明志科技大學,碩士在職專班,21,19,2
113,私立,技專校院,1041,明志科技大學,博士班,85,64,21
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),32,16,16
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),806,542,264
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),339,268,71
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),27,18,9
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,36,32,4
113,私立,技專校院,1043,大仁科技大學,二專(進修),53,20,33
113,私立,技專校院,1043,大仁科技大學,五專,67,24,43
113,私立,技專校院,1043,大仁科技大學,學士班(日間),2197,988,1209
113,私立,技專校院,1043,大仁科技大學,學士班(進修),1278,437,841
113,私立,技專校院,1043,大仁科技大學,碩士班(日間),66,28,38
113,私立,技專校院,1043,大仁科技大學,碩士在職專班,148,66,82
113,私立,技專校院,1044,聖約翰科技大學,二專(進修),21,13,8
113,私立,技專校院,1044,聖約翰科技大學,五專,15,14,1
113,私立,技專校院,1044,聖約翰科技大學,學士班(日間),249,158,91
113,私立,技專校院,1044,聖約翰科技大學,學士班(進修),109,84,25
113,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),16,13,3
113,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,57,38,19
113,私立,技專校院,1045,嶺東科技大學,學士班(日間),5744,2297,3447
113,私立,技專校院,1045,嶺東科技大學,學士班(進修),2185,1109,1076
113,私立,技專校院,1045,嶺東科技大學,碩士班(日間),249,112,137
113,私立,技專校院,1045,嶺東科技大學,碩士在職專班,177,106,71
113,私立,技專校院,1046,中國科技大學,二專(進修),112,61,51
113,私立,技專校院,1046,中國科技大學,學士班(日間),4086,1934,2152
113,私立,技專校院,1046,中國科技大學,學士班(進修),1165,671,494
113,私立,技專校院,1046,中國科技大學,碩士班(日間),134,73,61
113,私立,技專校院,1046,中國科技大學,碩士在職專班,64,39,25
113,私立,技專校院,1047,中臺科技大學,五專,42,7,35
113,私立,技專校院,1047,中臺科技大學,學士班(日間),3747,1413,2334
113,私立,技專校院,1047,中臺科技大學,學士班(進修),1874,477,1397
113,私立,技專校院,1047,中臺科技大學,碩士班(日間),143,34,109
113,私立,技專校院,1047,中臺科技大學,碩士在職專班,286,45,241
113,私立,技專校院,1047,中臺科技大學,博士班,10,7,3
113,私立,一般大學,1048,亞洲大學,學士班(日間),9261,3277,5984
113,私立,一般大學,1048,亞洲大學,學士班(進修),328,158,170
113,私立,一般大學,1048,亞洲大學,碩士班(日間),624,228,396
113,私立,一般大學,1048,亞洲大學,碩士在職專班,350,137,213
113,私立,一般大學,1048,亞洲大學,博士班,213,128,85
113,私立,一般大學,1049,開南大學,學士班(日間),3097,1403,1694
113,私立,一般大學,1049,開南大學,學士班(進修),1067,559,508
113,私立,一般大學,1049,開南大學,碩士班(日間),192,78,114
113,私立,一般大學,1049,開南大學,碩士在職專班,347,187,160
113,私立,一般大學,1050,佛光大學,學士班(日間),1886,931,955
113,私立,一般大學,1050,佛光大學,碩士班(日間),453,175,278
113,私立,一般大學,1050,佛光大學,碩士在職專班,111,59,52
113,私立,一般大學,1050,佛光大學,博士班,75,24,51
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,843,206,637
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),6660,1949,4711
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),1366,459,907
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),120,36,84
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,99,23,76
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),100,63,37
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),920,706,214
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),502,363,139
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),221,122,99
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,31,28,3
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),2392,972,1420
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),957,356,601
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),186,65,121
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,34,7,27
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,2,2,0
113,私立,技專校院,1054,景文科技大學,二專(進修),62,41,21
113,私立,技專校院,1054,景文科技大學,學士班(日間),3404,1498,1906
113,私立,技專校院,1054,景文科技大學,學士班(進修),836,425,411
113,私立,技專校院,1054,景文科技大學,碩士班(日間),1,0,1
113,私立,技專校院,1054,景文科技大學,碩士在職專班,51,37,14
113,私立,技專校院,1055,中華醫事科技大學,二專(進修),69,38,31
113,私立,技專校院,1055,中華醫事科技大學,五專,3251,724,2527
113,私立,技專校院,1055,中華醫事科技大學,學士班(日間),2582,821,1761
113,私立,技專校院,1055,中華醫事科技大學,學士班(進修),952,326,626
113,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),87,47,40
113,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,27,12,15
113,私立,技專校院,1056,東南科技大學,學士班(日間),2898,1766,1132
113,私立,技專校院,1056,東南科技大學,學士班(進修),439,304,135
113,私立,技專校院,1056,東南科技大學,碩士班(日間),154,86,68
113,私立,技專校院,1056,東南科技大學,碩士在職專班,65,53,12
113,私立,技專校院,1057,德明財經科技大學,學士班(日間),4656,2029,2627
113,私立,技專校院,1057,德明財經科技大學,學士班(進修),355,184,171
113,私立,技專校院,1057,德明財經科技大學,碩士班(日間),46,15,31
113,私立,技專校院,1057,德明財經科技大學,碩士在職專班,29,10,19
113,私立,技專校院,1060,南開科技大學,二專(進修),45,27,18
113,私立,技專校院,1060,南開科技大學,五專,211,187,24
113,私立,技專校院,1060,南開科技大學,學士班(日間),1322,831,491
113,私立,技專校院,1060,南開科技大學,學士班(進修),750,500,250
113,私立,技專校院,1060,南開科技大學,碩士班(日間),64,30,34
113,私立,技專校院,1060,南開科技大學,碩士在職專班,46,16,30
113,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),99,53,46
113,私立,技專校院,1061,中華學校財團法人中華科技大學,五專,44,34,10
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),1368,875,493
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),1094,771,323
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),183,118,65
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,78,56,22
113,私立,技專校院,1062,僑光科技大學,學士班(日間),4793,2315,2478
113,私立,技專校院,1062,僑光科技大學,學士班(進修),3048,1932,1116
113,私立,技專校院,1062,僑光科技大學,碩士班(日間),65,35,30
113,私立,技專校院,1062,僑光科技大學,碩士在職專班,89,50,39
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),1589,772,817
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),1529,631,898
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),117,56,61
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,151,78,73
113,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),80,53,27
113,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,1490,214,1276
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),1321,567,754
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),1270,328,942
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),175,57,118
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,124,34,90
113,私立,技專校院,1065,吳鳳科技大學,二專(進修),181,81,100
113,私立,技專校院,1065,吳鳳科技大學,學士班(日間),2399,1488,911
113,私立,技專校院,1065,吳鳳科技大學,學士班(進修),1252,730,522
113,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),37,20,17
113,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,64,34,30
113,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),2,2,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),1952,1264,688
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),1275,994,281
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),89,53,36
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,40,31,9
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),4632,604,4028
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),1102,89,1013
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),102,14,88
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,152,7,145
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(日間),9,8,1
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),309,156,153
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,711,446,265
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),6638,3841,2797
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),1021,693,328
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),90,62,28
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,80,34,46
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),795,475,320
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),196,146,50
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,二專(進修),34,19,15
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,88,31,57
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),4642,1811,2831
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),783,352,431
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),41,17,24
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,46,18,28
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,2026,365,1661
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),3794,1104,2690
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),756,284,472
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),221,66,155
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,52,15,37
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),1,1,0
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,239,187,52
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),333,231,102
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),222,129,93
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),10,8,2
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,17,12,5
113,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,1554,383,1171
113,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),6553,2255,4298
113,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),2617,1157,1460
113,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),78,16,62
113,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,55,16,39
113,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),207,56,151
113,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,2698,645,2053
113,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),137,37,100
113,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),195,23,172
113,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,2,2,0
113,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,1031,635,396
113,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),1766,986,780
113,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),1461,885,576
113,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,碩士班(日間),34,17,17
113,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),1090,489,601
113,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),24,12,12
113,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),102,96,6
113,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,533,343,190
113,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),1945,1140,805
113,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),933,426,507
113,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),108,53,55
113,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),3760,2546,1214
113,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),129,14,115
113,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),61,43,18
113,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),731,399,332
113,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),134,73,61
113,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,49,20,29
113,私立,一般大學,1125,中信學校財團法人中信金融管理學院,博士班,3,1,2
113,私立,技專校院,1148,大漢技術學院,二專(進修),14,5,9
113,私立,技專校院,1148,大漢技術學院,學士班(日間),55,37,18
113,私立,技專校院,1148,大漢技術學院,學士班(進修),201,116,85
113,私立,技專校院,1148,大漢技術學院,碩士班(日間),40,23,17
113,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),89,2,87
113,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,41,25,16
113,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),739,527,212
113,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),955,240,715
113,私立,技專校院,1183,黎明技術學院,五專,302,238,64
113,私立,技專校院,1183,黎明技術學院,學士班(日間),3253,1700,1553
113,私立,技專校院,1183,黎明技術學院,學士班(進修),1345,904,441
113,私立,技專校院,1183,黎明技術學院,碩士班(日間),24,9,15
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),153,30,123
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,896,213,683
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),1352,494,858
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),669,111,558
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),37,6,31
113,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,60,17,43
113,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),814,295,519
113,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),57,4,53
113,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),69,16,53
113,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,33,7,26
113,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,13,10,3
113,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),51,24,27
113,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),35,5,30
113,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),243,63,180
113,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,32,9,23
113,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,29,14,15
113,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),108,55,53
113,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,3938,605,3333
113,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),401,198,203
113,私立,技專校院,1283,仁德醫護管理專科學校,五專,5057,1141,3916
113,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),544,276,268
113,私立,技專校院,1284,樹人醫護管理專科學校,五專,6669,1384,5285
113,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),53,7,46
113,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),146,64,82
113,私立,技專校院,1285,慈惠醫護管理專科學校,五專,1599,349,1250
113,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),157,16,141
113,私立,技專校院,1286,耕莘健康管理專科學校,五專,3774,404,3370
113,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),97,27,70
113,私立,技專校院,1287,敏惠醫護管理專科學校,五專,3209,446,2763
113,私立,技專校院,1289,育英醫護管理專科學校,五專,1704,169,1535
113,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),121,36,85
113,私立,技專校院,1291,聖母醫護管理專科學校,五專,1295,210,1085
113,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),83,10,73
113,私立,技專校院,1292,新生醫護管理專科學校,五專,5878,763,5115
113,私立,技專校院,1293,崇仁醫護管理專科學校,五專,2957,469,2488
113,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),47,31,16
113,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士在職專班,13,6,7
113,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),28,15,13
113,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),7,2,5
113,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),6,4,2
113,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,30,10,20
113,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),101,32,69
113,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,11,3,8
113,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),66,26,40
113,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),53,20,33
113,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),54,34,20
113,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),81,43,38
113,公立,一般大學,3002,臺北市立大學,學士班(日間),5251,2272,2979
113,公立,一般大學,3002,臺北市立大學,碩士班(日間),1358,400,958
113,公立,一般大學,3002,臺北市立大學,碩士在職專班,1286,370,916
113,公立,一般大學,3002,臺北市立大學,博士班,204,95,109
