學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
111,公立,一般大學,0052,國立屏東大學,07112053,應用物理系光電暨材料碩士班,碩士班(日間),男,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07112053,應用物理系光電暨材料碩士班,碩士班(日間),女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),男,263,5,5,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,碩士班(日間),男,36,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),女,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,碩士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),男,108,5,5,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),女,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),男,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),女,150,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,10152015,生態休閒教育教學碩士學位學程班,碩士在職專班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系,學士班(日間),男,54,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系,學士班(日間),女,43,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系科學傳播暨教育碩士班,碩士班(日間),男,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系科學傳播暨教育碩士班,碩士班(日間),女,8,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),男,42,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),女,165,4,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士在職專班,碩士在職專班,男,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士在職專班,碩士在職專班,女,28,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士班,碩士班(日間),男,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士班,碩士班(日間),女,19,5,5,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),男,84,12,10,2,1,2,1,3,0,0,1,0,0,0,0,0,0,2,0,2
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),女,102,7,7,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系碩士班,碩士班(日間),男,10,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系碩士班,碩士班(日間),女,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),男,200,10,10,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),女,429,10,10,2,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系口筆譯碩士班,碩士班(日間),男,16,5,5,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系口筆譯碩士班,碩士班(日間),女,21,10,10,1,3,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),男,16,9,9,1,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),女,33,10,10,1,0,4,0,3,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),男,53,6,6,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),女,176,15,15,4,2,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系碩士班,碩士班(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系碩士班,碩士班(日間),女,12,4,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),男,100,5,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),女,359,17,17,3,2,5,0,3,0,0,1,3,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士在職專班,碩士在職專班,男,8,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士在職專班,碩士在職專班,女,15,7,7,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),男,14,4,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),女,16,4,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),男,138,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(進修),男,49,7,7,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),女,309,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(進修),女,106,17,16,3,2,4,0,6,1,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士在職專班,碩士在職專班,男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士在職專班,碩士在職專班,女,26,5,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士班,碩士班(日間),男,21,4,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士班,碩士班(日間),女,28,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(日間),男,101,4,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(進修),男,103,10,10,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(日間),女,112,4,4,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(進修),女,102,6,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士在職專班,碩士在職專班,男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士在職專班,碩士在職專班,女,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士班,碩士班(日間),男,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士班,碩士班(日間),女,15,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),男,66,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),女,185,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士在職專班,碩士在職專班,男,16,5,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士在職專班,碩士在職專班,女,20,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士班,碩士班(日間),男,23,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士班,碩士班(日間),女,19,8,8,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院博士班,博士班,男,29,9,9,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院博士班,博士班,女,6,6,6,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),男,160,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(進修),男,43,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),女,303,7,7,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(進修),女,53,8,8,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士在職專班,碩士在職專班,男,31,4,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士在職專班,碩士在職專班,女,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士班,碩士班(日間),男,30,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士班,碩士班(日間),女,27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04121109,資訊財務碩士學位學程,碩士班(日間),男,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(日間),男,62,6,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(進修),男,56,4,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(日間),女,193,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(進修),女,106,8,7,0,2,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士在職專班,碩士在職專班,男,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士在職專班,碩士在職專班,女,52,4,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士班,碩士班(日間),男,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士班,碩士班(日間),女,8,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系,學士班(日間),男,96,4,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系,學士班(日間),女,152,9,9,2,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士在職專班,碩士在職專班,男,14,6,6,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士在職專班,碩士在職專班,女,11,7,7,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士班,碩士班(日間),男,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士班,碩士班(日間),女,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131005,智慧商務系碩士在職專班,碩士在職專班,男,34,8,8,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131005,智慧商務系碩士在職專班,碩士在職專班,女,32,5,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),男,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),女,47,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131036,創業管理碩士學位學程,碩士班(日間),男,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131036,創業管理碩士學位學程,碩士班(日間),女,9,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),男,89,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(進修),男,78,8,8,0,1,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),女,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(進修),女,102,11,10,1,1,2,0,4,0,0,0,1,0,0,1,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士在職專班,碩士在職專班,男,26,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士在職專班,碩士在職專班,女,39,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士班,碩士班(日間),男,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士班,碩士班(日間),女,18,8,8,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131106,管理學院博士班財金組,博士班,男,10,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131106,管理學院博士班管理組,博士班,男,40,13,13,0,0,1,0,7,0,0,0,0,3,0,2,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131106,管理學院博士班管理組,博士班,女,19,6,6,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131119,管理學院企業管理高階經營管理碩士在職專班,碩士在職專班,男,20,4,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04131119,管理學院企業管理高階經營管理碩士在職專班,碩士在職專班,女,15,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(日間),男,73,3,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(進修),男,47,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(日間),女,148,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(進修),女,51,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系碩士在職專班,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系碩士在職專班,碩士在職專班,女,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系碩士班,碩士班(日間),男,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系碩士班,碩士班(日間),女,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),男,120,7,7,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),女,329,6,6,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系連鎖加盟管理碩士班,碩士班(日間),男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系連鎖加盟管理碩士班,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士在職專班,碩士在職專班,男,26,6,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士在職專班,碩士在職專班,女,31,6,6,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士班,碩士班(日間),男,19,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士班,碩士班(日間),女,48,5,5,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),男,139,6,6,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),女,296,7,7,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士在職專班,碩士在職專班,男,6,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士在職專班,碩士在職專班,女,11,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士班,碩士班(日間),男,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士班,碩士班(日間),女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士在職專班,碩士在職專班,男,19,5,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士在職專班,碩士在職專班,女,7,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士班,碩士班(日間),男,10,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士班,碩士班(日間),女,15,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(日間),男,59,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(進修),男,63,9,9,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(日間),女,187,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(進修),女,133,8,7,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系_國際企業營運與理財產業碩士專班,碩士班(日間),男,17,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系_國際企業營運與理財產業碩士專班,碩士班(日間),女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系_國際貴金屬與珠寶行銷產業碩士專班,碩士班(日間),男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系_國際貴金屬與珠寶行銷產業碩士專班,碩士班(日間),女,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系博士班,博士班,男,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系博士班,博士班,女,19,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士在職專班,碩士在職專班,男,11,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士在職專班,碩士在職專班,女,21,9,9,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士班,碩士班(日間),男,17,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士班,碩士班(日間),女,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04191120,商業智慧學院博士班,博士班,男,25,4,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04191120,商業智慧學院博士班,博士班,女,24,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,學士班(日間),男,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,學士班(日間),女,203,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
