學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
112,私立,一般大學,1035,中國醫藥大學,學士班(日間),6356,2690,3666
112,私立,一般大學,1035,中國醫藥大學,碩士班(日間),496,165,331
112,私立,一般大學,1035,中國醫藥大學,碩士在職專班,81,23,58
112,私立,一般大學,1035,中國醫藥大學,博士班,416,240,176
112,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),5494,3430,2064
112,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),3525,2185,1340
112,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),352,184,168
112,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,30,14,16
112,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),651,402,249
112,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,380,277,103
112,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),7569,4892,2677
112,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),6349,3824,2525
112,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),333,183,150
112,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,188,114,74
112,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,17,16,1
112,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),1,0,1
112,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),4982,2776,2206
112,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),2420,1380,1040
112,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),173,92,81
112,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,158,70,88
112,私立,一般大學,1039,玄奘大學,學士班(日間),1103,441,662
112,私立,一般大學,1039,玄奘大學,學士班(進修),28,8,20
112,私立,一般大學,1039,玄奘大學,碩士班(日間),263,97,166
112,私立,一般大學,1039,玄奘大學,碩士在職專班,157,51,106
112,私立,技專校院,1040,建國科技大學,二專(日間),9,8,1
112,私立,技專校院,1040,建國科技大學,二專(進修),66,46,20
112,私立,技專校院,1040,建國科技大學,學士班(日間),2108,1444,664
112,私立,技專校院,1040,建國科技大學,學士班(進修),1573,1118,455
112,私立,技專校院,1040,建國科技大學,碩士班(日間),98,51,47
112,私立,技專校院,1041,明志科技大學,學士班(日間),3594,2555,1039
112,私立,技專校院,1041,明志科技大學,學士班(進修),109,103,6
112,私立,技專校院,1041,明志科技大學,碩士班(日間),535,402,133
112,私立,技專校院,1041,明志科技大學,碩士在職專班,27,23,4
112,私立,技專校院,1041,明志科技大學,博士班,62,45,17
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),26,14,12
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,1,0,1
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),679,403,276
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),456,341,115
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),42,25,17
112,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,31,25,6
112,私立,技專校院,1043,大仁科技大學,二專(進修),63,29,34
112,私立,技專校院,1043,大仁科技大學,學士班(日間),2318,1051,1267
112,私立,技專校院,1043,大仁科技大學,學士班(進修),1257,438,819
112,私立,技專校院,1043,大仁科技大學,碩士班(日間),80,34,46
112,私立,技專校院,1043,大仁科技大學,碩士在職專班,145,75,70
112,私立,技專校院,1044,聖約翰科技大學,二專(進修),25,17,8
112,私立,技專校院,1044,聖約翰科技大學,五專,46,41,5
112,私立,技專校院,1044,聖約翰科技大學,學士班(日間),329,199,130
112,私立,技專校院,1044,聖約翰科技大學,學士班(進修),113,95,18
112,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),37,29,8
112,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,57,43,14
112,私立,技專校院,1045,嶺東科技大學,學士班(日間),5951,2239,3712
112,私立,技專校院,1045,嶺東科技大學,學士班(進修),2323,1207,1116
112,私立,技專校院,1045,嶺東科技大學,碩士班(日間),239,108,131
112,私立,技專校院,1045,嶺東科技大學,碩士在職專班,168,91,77
112,私立,技專校院,1046,中國科技大學,二專(進修),198,103,95
112,私立,技專校院,1046,中國科技大學,學士班(日間),4457,2079,2378
112,私立,技專校院,1046,中國科技大學,學士班(進修),1338,763,575
112,私立,技專校院,1046,中國科技大學,碩士班(日間),163,95,68
112,私立,技專校院,1046,中國科技大學,碩士在職專班,55,38,17
112,私立,技專校院,1047,中臺科技大學,二專(日間),3,1,2
112,私立,技專校院,1047,中臺科技大學,學士班(日間),3833,1469,2364
112,私立,技專校院,1047,中臺科技大學,學士班(進修),2089,526,1563
112,私立,技專校院,1047,中臺科技大學,碩士班(日間),128,33,95
112,私立,技專校院,1047,中臺科技大學,碩士在職專班,278,43,235
112,私立,技專校院,1047,中臺科技大學,博士班,9,7,2
112,私立,一般大學,1048,亞洲大學,學士班(日間),9069,3186,5883
112,私立,一般大學,1048,亞洲大學,學士班(進修),443,206,237
112,私立,一般大學,1048,亞洲大學,碩士班(日間),695,263,432
112,私立,一般大學,1048,亞洲大學,碩士在職專班,427,197,230
112,私立,一般大學,1048,亞洲大學,博士班,224,134,90
112,私立,一般大學,1049,開南大學,學士班(日間),2700,1365,1335
112,私立,一般大學,1049,開南大學,學士班(進修),976,543,433
112,私立,一般大學,1049,開南大學,碩士班(日間),215,84,131
112,私立,一般大學,1049,開南大學,碩士在職專班,303,172,131
112,私立,一般大學,1050,佛光大學,學士班(日間),2137,1047,1090
112,私立,一般大學,1050,佛光大學,碩士班(日間),450,187,263
112,私立,一般大學,1050,佛光大學,碩士在職專班,106,41,65
112,私立,一般大學,1050,佛光大學,博士班,71,24,47
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,851,200,651
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),6899,1972,4927
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),1688,592,1096
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),119,40,79
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,103,24,79
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),129,90,39
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),1226,913,313
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),540,391,149
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),207,113,94
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,29,27,2
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),2583,1054,1529
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),1166,473,693
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),219,78,141
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,35,10,25
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,2,2,0
112,私立,技專校院,1054,景文科技大學,二專(進修),89,55,34
112,私立,技專校院,1054,景文科技大學,學士班(日間),3614,1649,1965
112,私立,技專校院,1054,景文科技大學,學士班(進修),835,421,414
112,私立,技專校院,1054,景文科技大學,碩士班(日間),3,3,0
112,私立,技專校院,1054,景文科技大學,碩士在職專班,58,40,18
112,私立,技專校院,1055,中華醫事科技大學,二專(進修),63,27,36
112,私立,技專校院,1055,中華醫事科技大學,五專,3200,685,2515
112,私立,技專校院,1055,中華醫事科技大學,學士班(日間),2896,907,1989
112,私立,技專校院,1055,中華醫事科技大學,學士班(進修),1059,378,681
112,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),99,50,49
112,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,29,13,16
112,私立,技專校院,1056,東南科技大學,學士班(日間),2967,1862,1105
112,私立,技專校院,1056,東南科技大學,學士班(進修),476,329,147
112,私立,技專校院,1056,東南科技大學,碩士班(日間),137,76,61
112,私立,技專校院,1056,東南科技大學,碩士在職專班,67,54,13
112,私立,技專校院,1057,德明財經科技大學,學士班(日間),5081,2229,2852
112,私立,技專校院,1057,德明財經科技大學,學士班(進修),396,190,206
112,私立,技專校院,1057,德明財經科技大學,碩士班(日間),40,16,24
112,私立,技專校院,1057,德明財經科技大學,碩士在職專班,26,12,14
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),330,162,168
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),225,162,63
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),87,46,41
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,25,6,19
112,私立,一般大學,1058,明道學校財團法人明道大學,博士班,29,16,13
112,私立,技專校院,1060,南開科技大學,二專(進修),52,25,27
112,私立,技專校院,1060,南開科技大學,五專,266,230,36
112,私立,技專校院,1060,南開科技大學,學士班(日間),1307,892,415
112,私立,技專校院,1060,南開科技大學,學士班(進修),822,554,268
112,私立,技專校院,1060,南開科技大學,碩士班(日間),71,40,31
112,私立,技專校院,1060,南開科技大學,碩士在職專班,48,16,32
112,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),97,55,42
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),1709,1180,529
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),1116,838,278
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),197,114,83
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,86,61,25
112,私立,技專校院,1062,僑光科技大學,學士班(日間),4856,2282,2574
112,私立,技專校院,1062,僑光科技大學,學士班(進修),3338,2051,1287
112,私立,技專校院,1062,僑光科技大學,碩士班(日間),62,29,33
112,私立,技專校院,1062,僑光科技大學,碩士在職專班,58,24,34
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),1106,530,576
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),1623,696,927
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),123,53,70
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,186,115,71
112,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),94,54,40
112,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,1603,231,1372
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),1469,611,858
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),1406,342,1064
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),160,52,108
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,154,40,114
112,私立,技專校院,1065,吳鳳科技大學,二專(進修),176,82,94
112,私立,技專校院,1065,吳鳳科技大學,學士班(日間),2223,1432,791
112,私立,技專校院,1065,吳鳳科技大學,學士班(進修),1287,769,518
112,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),35,24,11
112,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,61,37,24
112,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),38,24,14
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),664,354,310
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),243,101,142
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),45,22,23
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,28,10,18
112,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),2,2,0
112,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),2131,1480,651
112,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),1551,1265,286
112,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),93,54,39
112,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,55,43,12
112,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),4734,599,4135
112,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),1134,74,1060
112,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),80,10,70
112,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,165,6,159
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(日間),19,15,4
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),307,172,135
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,745,463,282
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),6016,3686,2330
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),1080,750,330
112,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),97,64,33
112,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,101,44,57
112,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),479,313,166
112,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),122,75,47
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,二專(進修),53,25,28
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,138,55,83
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),4954,2028,2926
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),827,385,442
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),49,16,33
112,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,79,32,47
112,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,1919,337,1582
112,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),4084,1218,2866
112,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),978,357,621
112,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),224,65,159
112,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,57,17,40
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),9,0,9
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,349,280,69
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),626,425,201
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),620,392,228
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),17,14,3
112,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,29,21,8
112,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,二專(日間),16,1,15
112,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,五專,1291,177,1114
112,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),1277,430,847
112,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(進修),167,15,152
112,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,碩士班(日間),85,20,65
112,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,1558,367,1191
112,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),6460,2175,4285
112,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),2825,1230,1595
112,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),54,15,39
112,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,54,16,38
112,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),211,53,158
112,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,2676,628,2048
112,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),156,36,120
112,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),195,22,173
112,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,5,2,3
112,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,1070,634,436
112,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),1409,838,571
112,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),1472,914,558
112,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,碩士班(日間),39,21,18
112,私立,技專校院,1081,東方學校財團法人東方設計大學,二專(進修),11,10,1
112,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,121,58,63
112,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),106,55,51
112,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(進修),54,30,24
112,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士班(日間),27,12,15
112,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士在職專班,6,3,3
112,私立,技專校院,1081,東方學校財團法人東方設計大學,博士班,20,11,9
112,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),1112,502,610
112,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),33,16,17
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),10,10,0
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),150,138,12
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,558,346,212
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),2127,1244,883
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),804,341,463
112,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),126,72,54
112,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),3650,2474,1176
112,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),148,11,137
112,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),58,45,13
112,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),799,446,353
112,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),114,50,64
112,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,44,24,20
112,私立,技專校院,1148,大漢技術學院,二專(進修),51,19,32
112,私立,技專校院,1148,大漢技術學院,學士班(日間),97,57,40
112,私立,技專校院,1148,大漢技術學院,學士班(進修),380,223,157
112,私立,技專校院,1148,大漢技術學院,碩士班(日間),73,44,29
112,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,77,46,31
112,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),853,592,261
112,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),1068,317,751
112,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),1,1,0
112,私立,技專校院,1183,黎明技術學院,五專,310,251,59
112,私立,技專校院,1183,黎明技術學院,學士班(日間),3099,1570,1529
112,私立,技專校院,1183,黎明技術學院,學士班(進修),1319,874,445
112,私立,技專校院,1183,黎明技術學院,碩士班(日間),14,5,9
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),164,28,136
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,961,238,723
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),1492,550,942
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),738,99,639
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),45,6,39
112,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,54,14,40
112,私立,技專校院,1188,大同技術學院,二專(進修),1,1,0
112,私立,技專校院,1188,大同技術學院,五專,14,6,8
112,私立,技專校院,1188,大同技術學院,學士班(日間),71,30,41
112,私立,技專校院,1188,大同技術學院,學士班(進修),59,13,46
112,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),749,282,467
112,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),48,3,45
112,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),61,18,43
112,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,33,7,26
112,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,12,10,2
112,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),51,25,26
112,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),19,3,16
112,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),247,59,188
112,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,20,4,16
112,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,26,12,14
112,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),148,70,78
112,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,3932,558,3374
112,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),377,185,192
112,私立,技專校院,1283,仁德醫護管理專科學校,五專,5465,1228,4237
112,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),528,258,270
112,私立,技專校院,1284,樹人醫護管理專科學校,五專,6713,1349,5364
112,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),60,8,52
112,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),157,70,87
112,私立,技專校院,1285,慈惠醫護管理專科學校,五專,1938,411,1527
112,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),104,5,99
112,私立,技專校院,1286,耕莘健康管理專科學校,五專,3940,404,3536
112,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),87,24,63
112,私立,技專校院,1287,敏惠醫護管理專科學校,五專,3486,481,3005
112,私立,技專校院,1289,育英醫護管理專科學校,五專,1833,200,1633
112,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),2,2,0
112,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),52,33,19
112,私立,技專校院,1291,聖母醫護管理專科學校,五專,1466,226,1240
112,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),79,12,67
112,私立,技專校院,1292,新生醫護管理專科學校,五專,5978,762,5216
112,私立,技專校院,1293,崇仁醫護管理專科學校,五專,3017,460,2557
112,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),45,25,20
112,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),46,23,23
112,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),18,7,11
112,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),15,7,8
112,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,44,18,26
112,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),106,35,71
112,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,8,2,6
112,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),54,17,37
112,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),59,25,34
112,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),56,31,25
112,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),60,31,29
112,公立,一般大學,3002,臺北市立大學,學士班(日間),5275,2287,2988
112,公立,一般大學,3002,臺北市立大學,碩士班(日間),1330,413,917
112,公立,一般大學,3002,臺北市立大學,碩士在職專班,1248,341,907
112,公立,一般大學,3002,臺北市立大學,博士班,208,94,114
