學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
111,公立,技專校院,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系旅遊健康碩士班,碩士班(日間),1,1,0,3.70
111,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),2,1,1,1.18
111,公立,技專校院,0047,國立高雄餐旅大學,02311003,應用日語系,學士班(日間),1,0,1,0.60
111,公立,技專校院,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,學士班(日間),16,1,15,8.79
111,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),31,5,26,6.31
111,公立,技專校院,0047,國立高雄餐旅大學,10131005,中餐廚藝系,學士班(日間),28,12,16,14.00
111,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),21,15,6,11.60
111,公立,技專校院,0047,國立高雄餐旅大學,10131007,烘焙管理系,學士班(日間),28,8,20,13.66
111,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),71,26,45,57.26
111,公立,技專校院,0047,國立高雄餐旅大學,10131011,飲食文化暨餐飲創新研究所,碩士班(日間),4,2,2,6.78
111,公立,技專校院,0047,國立高雄餐旅大學,10131012,餐旅管理研究所,碩士班(日間),1,1,0,2.63
111,公立,技專校院,0047,國立高雄餐旅大學,10131028,餐飲廚藝科,五專,0,0,0,0.00
111,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),33,17,16,6.99
111,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),15,2,13,4.76
111,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系_休閒渡假服務與管理專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),12,3,9,6.59
111,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),49,16,33,37.12
111,公立,技專校院,0047,國立高雄餐旅大學,10151029,觀光研究所,碩士班(日間),2,0,2,5.13
111,公立,技專校院,0047,國立高雄餐旅大學,10151029,觀光研究所,博士班,8,4,4,25.81
111,公立,技專校院,0047,國立高雄餐旅大學,10151031,國際觀光餐旅全英文碩士學位學程,碩士班(日間),11,4,7,57.89
111,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),11,4,7,5.88
111,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),4,1,3,1.81
111,公立,一般大學,0048,國立金門大學,02322001,華語文學系,學士班(日間),7,3,4,5.30
111,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,學士班(日間),3,2,1,2.11
111,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,碩士班(日間),2,2,0,12.50
111,公立,一般大學,0048,國立金門大學,03143005,閩南文化碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),53,27,26,15.27
111,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,碩士班(日間),20,9,11,51.28
111,公立,一般大學,0048,國立金門大學,04199042,跨境產業策略與發展博士學位學程,博士班,0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,學士班(日間),32,24,8,15.24
111,公立,一般大學,0048,國立金門大學,06131041,理工學院資訊科技與應用碩士班,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,07141017,電子工程學系,學士班(日間),3,3,0,0.97
111,公立,一般大學,0048,國立金門大學,07141017,電子工程學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,07191025,工業工程與管理學系,學士班(日間),2,2,0,1.30
111,公立,一般大學,0048,國立金門大學,07211029,食品科學系,學士班(日間),2,0,2,1.33
111,公立,一般大學,0048,國立金門大學,07211029,食品科學系,碩士班(日間),1,0,1,7.69
111,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),2,0,2,1.06
111,公立,一般大學,0048,國立金門大學,07311026,建築學系,碩士班(日間),6,3,3,30.00
111,公立,一般大學,0048,國立金門大學,07313028,都市計畫與景觀學系,學士班(日間),3,2,1,2.63
111,公立,一般大學,0048,國立金門大學,07321021,土木與工程管理學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,07321021,土木與工程管理學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,09131031,護理學系,學士班(日間),3,2,1,1.94
111,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,學士班(日間),5,2,3,3.05
111,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0048,國立金門大學,09231033,社會工作學系,學士班(日間),3,0,3,1.72
111,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,學士班(日間),28,8,20,14.58
111,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,碩士班(日間),2,1,1,13.33
111,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),5,4,1,3.14
111,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,碩士班(日間),3,3,0,13.04
111,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,學士班(日間),20,15,5,4.76
111,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,碩士班(日間),8,5,3,11.59
111,公立,一般大學,0049,國立臺灣體育運動大學,02112012,運動資訊與傳播學系,學士班(日間),14,7,7,7.14
111,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,學士班(日間),3,0,3,1.49
111,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,碩士班(日間),1,0,1,4.00
111,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,學士班(日間),10,8,2,4.72
111,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,碩士班(日間),1,1,0,3.23
111,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系東南亞博士班,博士班,5,3,2,100.00
111,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,學士班(日間),10,7,3,4.63
111,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,碩士班(日間),2,2,0,2.90
111,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,博士班,1,0,1,11.11
111,公立,一般大學,0049,國立臺灣體育運動大學,10141004,球類運動學系,學士班(日間),21,11,10,4.54
111,公立,一般大學,0049,國立臺灣體育運動大學,10141005,技擊運動學系,學士班(日間),1,1,0,0.45
111,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,學士班(日間),4,3,1,2.00
111,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,碩士班(日間),3,2,1,8.82
111,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),11,9,2,5.00
111,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,碩士班(日間),6,2,4,13.33
111,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系,學士班(日間),18,11,7,8.18
111,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系碩士班,碩士班(日間),4,3,1,11.43
111,公立,技專校院,0050,國立臺中科技大學,02122006,商業設計系,學士班(日間),38,15,23,12.14
111,公立,技專校院,0050,國立臺中科技大學,02122006,商業設計系碩士班,碩士班(日間),2,1,1,5.13
111,公立,技專校院,0050,國立臺中科技大學,02123007,創意商品設計系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,02123007,創意商品設計菁英班,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,02124008,室內設計系,學士班(日間),15,6,9,7.94
111,公立,技專校院,0050,國立臺中科技大學,02124008,室內設計系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語系,學士班(日間),9,7,2,3.50
111,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語科,五專,1,0,1,0.38
111,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),19,6,13,7.28
111,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系日本市場暨商務策略碩士班,碩士班(日間),1,0,1,3.45
111,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,02311049,語文學院_應用資訊日語技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系,學士班(日間),11,1,10,5.70
111,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系_多元敘事專才技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(日間),3,1,2,0.69
111,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(日間),6,2,4,1.62
111,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系碩士班,碩士班(日間),1,0,1,3.23
111,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系租稅管理與理財規劃碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,學士班(日間),1,0,1,0.23
111,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系碩士班,碩士班(日間),2,2,0,8.70
111,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,學士班(日間),23,12,11,7.59
111,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系_智慧及創新營運技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系_經營管理專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系碩士班,碩士班(日間),3,1,2,10.00
111,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理科,五專,1,0,1,0.22
111,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系,學士班(日間),9,4,5,3.24
111,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營系,學士班(日間),29,10,19,6.32
111,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,04191009,商業經營系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,05421032,應用統計系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,學士班(日間),15,12,3,3.90
111,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系_資訊管理系技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系_資訊應用菁英班,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系碩士班,碩士班(日間),1,1,0,2.44
111,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,06132043,人工智慧應用工程學士學位學程,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,學士班(日間),22,19,3,5.90
111,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系_大數據分析與人工智慧產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系碩士班,碩士班(日間),2,2,0,4.00
111,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程科,五專,0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系,學士班(日間),1,1,0,1.01
111,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系_智慧生產工程系技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系_雙軌訓練旗艦計畫,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,09131037,護理系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,09131037,護理系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,09131037,護理科,五專,1,0,1,0.19
111,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,學士班(日間),1,0,1,0.41
111,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(日間),2,0,2,0.73
111,公立,技專校院,0050,國立臺中科技大學,10121040,美容系_美容技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,10121040,美容系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(日間),15,8,7,7.98
111,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),1,0,1,0.53
111,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系_數位多媒體產業專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),20,5,15,7.49
111,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系_工商管理專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系_企業百貨零售專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所,碩士班(日間),3,2,1,15.79
111,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所_創新設計與品牌行銷產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所_創新設計與品牌經營產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),3,2,1,1.33
111,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),18,2,16,8.96
111,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系_國際觀光產業實務專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,5,0,5,1.93
111,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),10,2,8,3.41
111,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_會計產業實務專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_會計稅務實務產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系會計財稅碩士班,碩士班(日間),1,1,0,6.25
111,公立,技專校院,0051,國立臺北商業大學,04111027,會計與資料科學科,五專,1,0,1,0.40
111,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),10,4,6,4.02
111,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,3,2,1,1.16
111,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),2,0,2,0.59
111,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系_稅務與法律產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務科,五專,0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),57,17,40,16.19
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_不動產經營與行銷管理產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_多層次傳銷事業經營與管理產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_連鎖餐飲管理專班,學士班(日間),25,10,15,100.00
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_智慧家電經營與行銷管理產業碩士專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系碩士班,碩士班(日間),3,1,2,9.68
111,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,4,0,4,1.61
111,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),42,16,26,9.77
111,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系碩士班,碩士班(日間),4,1,3,11.76
111,公立,技專校院,0051,國立臺北商業大學,04191025,財經學院博士班,博士班,0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,碩士班(日間),4,3,1,12.90
111,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),7,6,1,3.18
111,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系_商業科技領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系人工智慧與商業應用碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理科,五專,0,0,0,0.00
111,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,碩士班(日間),2,2,0,6.45
111,公立,一般大學,0052,國立屏東大學,01111001,教育學系,學士班(日間),4,2,2,1.26
111,公立,一般大學,0052,國立屏東大學,01111001,教育學系,碩士班(日間),4,1,3,5.80
111,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),8,3,5,4.55
111,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,碩士班(日間),3,1,2,2.52
111,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,學士班(日間),3,1,2,2.17
111,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,博士班,3,3,0,6.52
111,公立,一般大學,0052,國立屏東大學,01115073,STEM教育國際碩士學位學程,碩士班(日間),4,0,4,100.00
111,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),8,0,8,2.90
111,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,碩士班(日間),2,2,0,5.00
111,公立,一般大學,0052,國立屏東大學,01141014,體育學系,學士班(日間),10,10,0,5.18
111,公立,一般大學,0052,國立屏東大學,01141014,體育學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,學士班(日間),20,5,15,11.43
111,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,碩士班(日間),5,3,2,11.63
111,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系數位媒體設計碩士班,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02121067,數位媒體設計碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,學士班(日間),4,1,3,4.04
111,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,碩士班(日間),1,1,0,2.70
111,公立,一般大學,0052,國立屏東大學,02199079,新媒體創意應用碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02299069,客家文化產業碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02299074,文化事業發展碩士學位學程原住民專班,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02299075,文化發展學士學位學程原住民專班,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02311029,英語學系,學士班(日間),2,1,1,1.38
111,公立,一般大學,0052,國立屏東大學,02311029,英語學系,碩士班(日間),3,1,2,7.89
111,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),2,0,2,0.96
111,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),10,6,4,4.12
111,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),4,2,2,2.45
111,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,碩士班(日間),1,1,0,5.00
111,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,學士班(日間),1,1,0,0.60
111,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),1,1,0,0.24
111,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),2,2,0,0.80
111,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),14,7,7,5.74
111,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,碩士班(日間),3,0,3,15.00
111,公立,一般大學,0052,國立屏東大學,04131042,商業自動化與管理學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04131042,商業自動化與管理學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理產學攜手專班,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,碩士班(日間),1,0,1,5.00
111,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,學士班(日間),4,2,2,1.58
111,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,碩士班(日間),1,0,1,7.69
111,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,04199080,大數據商務應用學士學位學程,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,碩士班(日間),1,0,1,6.67
111,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),1,1,0,0.37
111,公立,一般大學,0052,國立屏東大學,05399072,理學院應用科學國際碩士班,碩士班(日間),2,2,0,100.00
111,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),2,2,0,1.41
111,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,06131070,國際資訊科技與應用碩士學位學程,碩士班(日間),8,5,3,100.00
111,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系,學士班(日間),1,1,0,0.52
111,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,06199059,電腦與智慧型機器人學士學位學程,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,06199062,電腦與通訊學系,學士班(日間),1,1,0,0.45
111,公立,一般大學,0052,國立屏東大學,07111078,理學院半導體材料科學碩士班,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,07112053,應用物理系光電暨材料碩士班,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),4,4,0,1.32
111,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,碩士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),4,2,2,2.04
111,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),5,1,4,23.81
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系,學士班(日間),0,0,0,0.00
111,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系科學傳播暨教育碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),5,3,2,2.42
111,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士班,碩士班(日間),1,0,1,4.17
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),8,5,3,4.30
111,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),10,3,7,1.59
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系口筆譯碩士班,碩士班(日間),1,0,1,2.70
111,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),20,6,14,40.82
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),4,3,1,1.75
111,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),25,13,12,5.45
111,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),1,0,1,3.33
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),2,1,1,0.45
111,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士班,碩士班(日間),2,2,0,4.08
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(日間),4,3,1,1.88
111,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),6,3,3,2.39
111,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士班,碩士班(日間),3,2,1,7.14
111,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院博士班,博士班,1,1,0,2.86
111,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),4,3,1,0.86
